,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag,countTweet,countAccountReview,countHashReview,ratingNoTweet_q,ratingHashReview_q,ratingLike_q,ratingView_q,ratingAdd2Fav_q,ratingWebsite,finalRating1,finalRating1_w,finalRating2,finalRating2_w,finalRating3,finalRating3_w
1850,Friday_JM,นิยาย Girl Love/ Yuri,145,Consummate Love (รักแท้) = Intimacy (ความใกล้ชิดผูกพัน) + Passion (ความหลงใหล) + Commitment (พันธะผู,182.0,จบ,10.0,https://cdn.readawrite.com/articles/760/759210/thumbnail/small.gif,41.0,"Girl Love/Yuri,หญิงรักหญิง,นิยายรัก,Yuri",Consummate Love...รักแท้ขอแค่เธอ,https://www.readawrite.com/a/mzhoqp,11836,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
1851,Ch,นิยาย Girl Love/ Yuri,12,อ๊าร์~ เสียงหายใจแรงๆเริ่มนิ่งไม่นาน ตัวเธอถูกจับนั่งลงแท่งแข็งนุ่มนิ่ม ~อ๊าร์ ตัวเธอถูกจับยกขึ้นลงใ,64.0,จบ,3.0,https://cdn.readawrite.com/articles/763/762368/thumbnail/small.gif,6.0,"JETI,20+,SM",Touch,https://www.readawrite.com/a/mzhrbx,2119,,,,,,0.0,0.0,2.0,2.0,3.0,2.3,1.4,1.5,1.8,1.8,2.3,2.3
1852,ช้อนขาว,นิยาย Girl Love/ Yuri,"2,036",เมื่อเจ้านายดันตกหลุมรักบอดี้การด์ จึงทำทุกวิธีทางเพื่อให้ได้มาครอบครอง,2232.0,จบ,24.0,https://cdn.readawrite.com/articles/732/731322/thumbnail/small.gif,576.0,"Girl Love/Yuri,นิยายรัก,18+,ตลก,Erotic,Yuri,หญิงรักหญิง,ช้อนขาว,นิยายช้อนขาว,รักร้อน",รักร้อน,https://www.readawrite.com/a/mzh1yw,260121,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
1853,KAN.N,นิยาย Girl Love/ Yuri,3,พวกคุณเชื่อในความรักไหมคะ?,10.0,จบ,1.0,https://cdn.readawrite.com/articles/733/732145/thumbnail/small.gif,2.0,"Girl Love/Yuri,นิยายรัก,นิยายโรแมนติก,Yuri,หญิงรักหญิง",Countdown To Love,https://www.readawrite.com/a/mzh2nf,414,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1854,ไข่ปลาคาเวียร์,นิยาย Girl Love/ Yuri,186,“จะให้ฉันเป็นเมียคุณเพื่อแลกกับหนี้ยี่สิบล้าน ฉันไม่ทำ!!” ,311.0,จบ,20.0,https://cdn.readawrite.com/articles/787/786581/thumbnail/small.gif,82.0,,นางร้ายที่ฉันรัก,https://www.readawrite.com/a/mzic3q,42172,,,,,,0.0,0.0,4.0,5.0,4.0,4.3,2.6,2.8,3.2,3.4,4.3,4.4
1855,พณสน์ชญศร,นิยาย Girl Love/ Yuri,989,กลับมาอ่านแล้วบ้งมาก​ อย่าอ่านกันเลยไหว้ล่ะ​ อายอดีตตัวเอง,1419.0,จบ,24.0,https://cdn.readawrite.com/articles/787/786779/thumbnail/small.gif,404.0,"Girl Love/Yuri,หญิงรักหญิง,18+,Yuri,รักต่างวัย,ดราม่า,Erotic,นิยายรัก,นิยายโรแมนติก",เบาๆหน่อยค่ะเจ้านาย ลูกหนี้คนนี้หายใจหายคอไม่ทัน(จบแล้วและเปิดให้อ่านฟรี),https://www.readawrite.com/a/mzic9e,175883,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
1856,นักบินอวกาศ,นิยาย Girl Love/ Yuri,3,ผึ้งตัวน้อยบินไปล่องไปทั่วสวน ,4.0,จบ,1.0,https://cdn.readawrite.com/articles/789/788538/thumbnail/small.gif,2.0,,BUMBLEBEE,https://www.readawrite.com/a/mzidon,486,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1857,pharanee,นิยาย Girl Love/ Yuri,273,เจ้านายสาวที่แสนจะเอาแต่ใจอย่าง 'เนตรดาว' จะมีแผนการอย่างไรที่จะทำให้ 'ณัฐวรา' ลูกน้องหน้าหวานขี้ตกใ,327.0,จบ,16.0,https://cdn.readawrite.com/articles/788/787916/thumbnail/small.gif,113.0,"Girl Love/Yuri,นิยายรัก,18+,นิยายโรแมนติก,Erotic,Yuri,หญิงรักหญิง",ร้อนสวาทเจ้านายสาว,https://www.readawrite.com/a/mzid6v,59493,,,,,,0.0,0.0,5.0,5.0,4.0,4.7,2.8,3.0,3.5,3.7,4.7,4.7
1858,แลมป์โบ,นิยาย Girl Love/ Yuri,205,มนุษย์โลกเย็นชาแบบนี้กันทุกคนหรือเปล่านะ? ,262.0,จบ,16.0,https://cdn.readawrite.com/articles/812/811982/thumbnail/small.gif,74.0,"Girl Love/Yuri,น่ารัก,ดราม่า,นิยายรัก",ต่างดาวหัดรัก,https://www.readawrite.com/a/mziwth,16297,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
1859,มูคาฮอน,นิยาย Girl Love/ Yuri,8,ฉันคิดว่าคุณคงเป็นพรหมลิขิตของฉัน☺️,81.0,จบ,0.0,https://cdn.readawrite.com/articles/831/830206/thumbnail/small.gif,6.0,,Teacher is my girlfriend,https://www.readawrite.com/a/mzjcp6,2923,,,,,,0.0,0.0,2.0,3.0,3.0,2.7,1.6,1.7,2.0,2.1,2.7,2.7
1860,ลลนล,นิยาย Girl Love/ Yuri,"1,108",“โถๆ คงคิดว่าฉันอยากจับเนื้อตัวเธอตายละนะ จะบอกให้รู้ไว้ซะด้วย ว่าฉันน่ะสุดแสนจะสะอิดสะเอียนที,914.0,จบ,57.0,https://cdn.readawrite.com/articles/856/855005/thumbnail/small.gif,278.0,"18+,หญิงรักหญิง,Yuri,Girl Love/Yuri,แฟนเก่า,ตบจูบ",พ่ายเพลิงมาร,https://www.readawrite.com/a/mzjwxp,201277,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
1861,Gemstones (เจมสโตน)​,นิยาย Girl Love/ Yuri,24,เมื่อชีวิต​ฉันมีแต่เรื่องน่าเบื่อ​ วันๆเอาแต่อยู่ในห้อง​ ห้องข้างๆมีแต่คนแก่ๆ​ แต่แล้วก็มีเรื่อง​น่า,32.0,จบ,19.0,https://cdn.readawrite.com/articles/875/874717/thumbnail/small.gif,11.0,,Hazard ความรักที่ซับซ้อน,https://www.readawrite.com/a/mzke1w,5863,,,,,,0.0,0.0,2.0,3.0,2.0,2.3,1.4,1.5,1.8,1.9,2.3,2.4
1862,พี่หมีน้อยบนปุกปุยเมฆ,นิยาย Girl Love/ Yuri,92,งานฝ่ายบริหารที่ทำอยู่ถือว่าง่ายเหมือนปลอกกล้วยเลยทีเดียว เมื่อฉันเจอเด็กดื้อไม่รู้จักโต! แบบเธอ! ,288.0,จบ,10.0,https://cdn.readawrite.com/articles/880/879648/thumbnail/small.gif,39.0,,เลี้ยงเด็กโตใจต้องนิ่ง!!!,https://www.readawrite.com/a/mzki2s,14070,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
1863,Insanity,นิยาย Girl Love/ Yuri,4,กาลครั้งหนึ่งของความรักมักมีอยู่ในเทพนิยาย จนกระทั่งเราอายุเยอะขึ้น ถึงเพิ่งรู้ว่าก็ใช้คำนี้ได้เหมือ,8.0,จบ,5.0,https://cdn.readawrite.com/articles/449/448087/thumbnail/small.gif,2.0,"นิยายรัก,Girl Love/Yuri,ดราม่า,นิยายโรแมนติก",123 Till the day love you #Yuri,https://www.readawrite.com/a/nzafrh,528,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1864,pharanee,นิยาย Girl Love/ Yuri,76,อีกคนช่างเป็นผู้หญิงที่สวย...ไม่สิ...สวยมากต่างหาก...เธอจะทำอย่างไรถึงจะทำให้เพื่อนรุ่นน้องของแม่คนน,191.0,จบ,15.0,https://cdn.readawrite.com/articles/451/450892/thumbnail/small.gif,44.0,"Erotic,Yuri,โคแก่,หญ้าอ่อน,นักศึกษา,เพื่อน,แม่,Girl Love/Yuri,18+,หญิงรักหญิง",เพื่อนแม่,https://www.readawrite.com/a/nzai2m,29553,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
1865,MiniwolfY,นิยาย Girl Love/ Yuri,94,หากมนุษย์คือความผิดพลาดที่พระเจ้าสร้างขึ้นและถูกทอดทิ้งไปถ้าเช่นนั้นจอมมารผู้โอบอ้อมจะเป็นพระเจ้าให้,162.0,จบ,29.0,https://cdn.readawrite.com/articles/454/453660/thumbnail/small.gif,29.0,"Girl Love/Yuri,เวทมนตร์,ตลก,นิยายแฟนตาซี",GOD DEMON พระเจ้าของเราคือปีศาจ[YURI],https://www.readawrite.com/a/nzakbp,12823,,,,,,0.0,0.0,3.0,4.0,4.0,3.7,2.2,2.4,2.8,2.9,3.7,3.7
1866,Platutod,นิยาย Girl Love/ Yuri,68,มีชีวิตอยู่ดี ๆ แบบเป็นดัชเชสปกติก็ดีอยู่แล้ว อยู่ ๆ ก็เกิดเหตุการณ์ที่จำเป็นต้องทำสัญญากับปีศาจอย่า,147.0,จบ,15.0,https://cdn.readawrite.com/articles/464/463007/thumbnail/small.gif,32.0,"the devil and i,orn,tarwaan,อร,ตาหวาน,เฟลิเชีย,อัลมาส,ดิอา",The Devil and I,https://www.readawrite.com/a/nzarxr,6810,,,,,,0.0,0.0,4.0,3.0,4.0,3.7,2.2,2.3,2.8,2.9,3.7,3.6
1867,แว่นตาแดง,นิยาย Girl Love/ Yuri,18,"โชคร้ายของ""พีช"" สาว​มาดเท่คณะวิศวะ ผู้ไม่เล่นโซเซียล ต้องมาเจอกับสาวเน็ตไอดอล สาวสุดฮอต ""แนน"" จนเกิด",26.0,จบ,3.0,https://cdn.readawrite.com/articles/463/462111/thumbnail/small.gif,5.0,"Girl Love/Yuri,18+,Yuri,ตลก,นิยายรัก",รักต้องฟอล,https://www.readawrite.com/a/nzar86,1033,,,,,,0.0,0.0,2.0,2.0,2.0,2.0,1.2,1.3,1.5,1.6,2.0,2.0
1868,saposaki,นิยาย Girl Love/ Yuri,23,"""ผู้หญิงที่รักเราจริง ยอมรับในตัวตนของเรามันหายากในเมื่อเจอแล้วก็ควรจะรักษาไว้ให้ดี"" ",60.0,จบ,27.0,https://cdn.readawrite.com/articles/466/465308/thumbnail/small.gif,13.0,*กุหลาบขาว*ความรัก*,Rosa Blanca,https://www.readawrite.com/a/nzatti,13381,,,,,,0.0,0.0,3.0,4.0,3.0,3.3,2.0,2.1,2.5,2.7,3.3,3.4
1869,anhann,นิยาย Girl Love/ Yuri,172,เรื่องลึกลับหลายอย่างเกิดขึ้นรอบตัวเธอ ไอรีนพยายามทำความรู้จักมัน แต่ยิ่งพยายามเข้าไปใกล้ เธอก็คล้าย,94.0,จบ,39.0,https://cdn.readawrite.com/articles/499/498794/thumbnail/small.gif,22.0,"18+,เวทมนตร์,โรงเรียน,Girl Love/Yuri,พารานอมอล,หมาป่า",Immortals S4 Undead (มีหนังสือ),https://www.readawrite.com/a/nzbm69,22640,,,,,,0.0,0.0,3.0,4.0,3.0,3.3,2.0,2.1,2.5,2.7,3.3,3.4
1870,COZ,นิยาย Girl Love/ Yuri,49,ความผิดหวังในหัวใจของผู้หญิงแปรเปลี่ยนเป็นแรงรัก แรงอาฆาต ก่อให้เกิดคำสาปที่จะเผาผลาญทุกสิ่งทุกอย่าง,120.0,จบ,44.0,https://cdn.readawrite.com/articles/502/501616/thumbnail/small.gif,26.0,"Girl Love/Yuri,นิยายรัก,ดราม่า,นิยายแฟนตาซี,นิยายโรแมนติก,เวทมนตร์,เจ้าหญิง",Beautiful Lady and The Magic Lantern 2 คำสาปมฤตยูทมิฬ,https://www.readawrite.com/a/nzbogv,16200,,,,,,0.0,0.0,3.0,4.0,3.0,3.3,2.0,2.1,2.5,2.7,3.3,3.4
1871,PSC_PPCH,นิยาย Girl Love/ Yuri,9,รักนะคะคุณหมอ,71.0,จบ,0.0,https://cdn.readawrite.com/articles/529/528632/thumbnail/small.gif,8.0,#readchat,My doctor,https://www.readawrite.com/a/nzcbir,3170,,,,,,0.0,0.0,2.0,3.0,3.0,2.7,1.6,1.7,2.0,2.1,2.7,2.7
1872,Bringky,นิยาย Girl Love/ Yuri,242,คิส : มันยังไงกัน เธอคือคู่หมั้นของคุณคินหรอกหรอ เฟย์ : ขอโทษ ฉันไม่คิดว่ามันจะบังเอิญขนาดนี้ คิน : ,327.0,จบ,36.0,https://cdn.readawrite.com/articles/534/533933/thumbnail/small.gif,61.0,ปฏิเสธไม่ได้ว่ารักเธอ,ปฏิเสธไม่ได้ว่ารักเธอ,https://www.readawrite.com/a/nzcfu8,45064,,,,,,0.0,0.0,4.0,5.0,4.0,4.3,2.6,2.8,3.2,3.4,4.3,4.4
1873,typetimex,นิยาย Girl Love/ Yuri,2,"เขาผู้อยู่ทะเลใต้สุดเขตแดนสยาม เธอผู้อยู่เหนือสุดปลายแดนสยาม . . . ""มันไม่มีหรอกพรหมลิขิต จะมีก็แต่ห",10.0,จบ,0.0,https://cdn.readawrite.com/articles/538/537307/thumbnail/small.gif,1.0,#ทะเลใต้ใกล้ฟ้า,ทะเลใต้ใกล้ฟ้า,https://www.readawrite.com/a/nzcilm,151,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1874,gioello,นิยาย Girl Love/ Yuri,8,เมื่อเม็ดทรายแรกร่วงหล่นจะไม่มีสิ่งใดย้อนคืน,16.0,จบ,9.0,https://cdn.readawrite.com/articles/524/523422/thumbnail/small.gif,4.0,กาลเวลา,กาล,https://www.readawrite.com/a/nzc79w,1487,,,,,,0.0,0.0,1.0,2.0,1.0,1.3,1.0,1.0,1.0,1.1,1.3,1.4
1875,ม่านหมอก,นิยาย Girl Love/ Yuri,28,จากวันวานอันหอมหวานโหดร้ายและไร้เดียงสาทำให้สองหัวใจที่ผูกพันธุ์ต้องพลัดพลาดจากกัน ความทรงจำยังคงอยู,31.0,จบ,10.0,https://cdn.readawrite.com/articles/576/575328/thumbnail/small.gif,9.0,"Girl Love/Yuri,ดราม่า,นิยายโรแมนติก,ตลก",Rainy:ให้ฉันอยู่ข้างเธอ,https://www.readawrite.com/a/nzdemx,2934,,,,,,0.0,0.0,2.0,3.0,2.0,2.3,1.4,1.5,1.8,1.9,2.3,2.4
1876,TA_pl04,นิยาย Girl Love/ Yuri,342,"เพี๊ยะ!! ""หน้าตาก็ดีไม่มีปัญญาหาผัวเองหรือไง""",350.0,จบ,32.0,https://cdn.readawrite.com/articles/598/597876/thumbnail/small.gif,104.0,"18+,Erotic,Girl Love/Yuri,นิยายรัก",รุ่นพี่,https://www.readawrite.com/a/nzdx26,48133,,,,,,0.0,0.0,5.0,5.0,4.0,4.7,2.8,3.0,3.5,3.7,4.7,4.7
1877,Myliliz,นิยาย Girl Love/ Yuri,19,"""ความรักที่เธอให้ฉันมามันมากไปจนฉันกลัวเเละรับไม่ไหว"" ความรักหรือความลุ่มหลงกันเเน่ที่เธอให้ฉันมาฉัน",114.0,จบ,0.0,https://cdn.readawrite.com/articles/559/558051/thumbnail/small.gif,17.0,,รักทรมาน,https://www.readawrite.com/a/nzd0jb,3718,,,,,,0.0,0.0,3.0,3.0,3.0,3.0,1.8,1.9,2.2,2.4,3.0,3.0
1878,ธยาน์,นิยาย Girl Love/ Yuri,7,บางครั้งคำสัญญา ก็ทำให้เกิดความผูกพันจนยากจะตัดใจ,22.0,จบ,14.0,https://cdn.readawrite.com/articles/559/558973/thumbnail/small.gif,4.0,"สัญญาซ่อนรัก,ธยาน์,นิยายยูริ",สัญญาซ่อนรัก,https://www.readawrite.com/a/nzd1an,3836,,,,,,0.0,0.0,1.0,3.0,2.0,2.0,1.2,1.3,1.5,1.6,2.0,2.1
1879,อัลลวน,นิยาย Girl Love/ Yuri,20,เมื่อความรักเกิดขึ้นจากความไคร่ แต่ก็เหมือนกรรมตามสนอง เมื่อความรักนั่นเป็นรักต้องห้าม จะทำอย่างไรได,60.0,จบ,5.0,https://cdn.readawrite.com/articles/567/566240/thumbnail/small.gif,9.0,"18+,Girl Love/Yuri,ดราม่า,นิยายรัก,Erotic",ระยะของคำว่า เพื่อน (Friend Zone),https://www.readawrite.com/a/nzd78a,3772,,,,,,0.0,0.0,2.0,3.0,3.0,2.7,1.6,1.7,2.0,2.1,2.7,2.7
1880,ผู้หญิงเทาๆ,นิยาย Girl Love/ Yuri,0,ความรักอันบริสุทธิ์มันเป็นเเบบไหน...เราไม่เคยรู้จัก,1.0,จบ,22.0,https://cdn.readawrite.com/articles/570/569458/thumbnail/small.gif,0.0,"Girl love / Yuri / หญิงรักหญิง,ดราม่า / drama,ตลก / comedy,แอบรัก,Girl Love/Yuri,นิยายรัก,Yuri,หญิงรักหญิง,นิยายโรแมนติก,ดราม่า,ตลก",ความรักสีเทา (Gray Love) - YURI,https://www.readawrite.com/a/nzd9u8,979,,,,,,0.0,0.0,1.0,2.0,1.0,1.3,1.0,1.0,1.0,1.1,1.3,1.4
1881,ปันฝัน,นิยาย Girl Love/ Yuri,105,ฉันหวาดกลัวความรัก ฉันคิดมาตลอดว่าความรักมีความผิดหวังมากกว่าจะสมหวัง ฉันไม่ต้องการเจ็บเพราะรัก และไ,78.0,จบ,18.0,https://cdn.readawrite.com/articles/618/617360/thumbnail/small.gif,21.0,"นิยายโรแมนติก,นิยายรัก,นิยายโรมานซ์,Girl Love/Yuri,18+,Yuri,หญิงรักหญิง,Erotic",หลอกหัวใจ..ไม่ให้รักเธอ,https://www.readawrite.com/a/nzedxu,7993,,,,,,0.0,0.0,3.0,3.0,3.0,3.0,1.8,1.9,2.2,2.4,3.0,3.0
1882,Mg24,นิยาย Girl Love/ Yuri,21,The pirate: นิยาย Girl Love/ Yuri,98.0,จบ,24.0,https://cdn.readawrite.com/articles/632/631106/thumbnail/small.gif,14.0,"โจรสลัด,ต่อสู้,นิยายแฟนตาซี,ยูริ,เดินทาง",The pirate,https://www.readawrite.com/a/nzep6l,6127,,,,,,0.0,0.0,3.0,3.0,3.0,3.0,1.8,1.9,2.2,2.4,3.0,3.0
1883,Carol ,นิยาย Girl Love/ Yuri,27,"เธอเป็นทุกอย่างสำหรับฉัน ""บุปผา""เธออยากได้อะไรฉันก็จะหามาให้เธอได้ทุกอย่าง ตอนนี้เธอต้องตอบแทนบุญคุณ",113.0,จบ,1.0,https://cdn.readawrite.com/articles/637/636014/thumbnail/small.gif,21.0,"Girl Love/Yuri,Erotic,Yuri,ดราม่า",ดอกไม้ที่เปื้อนบาป,https://www.readawrite.com/a/nzet6t,3990,,,,,,0.0,0.0,3.0,3.0,3.0,3.0,1.8,1.9,2.2,2.4,3.0,3.0
1884,Devil,นิยาย Girl Love/ Yuri,45,เธอผู้โหดเหี้ยมอำมหิต กับเธอผู้อ่อนโยน? เรื่องราวระหว่างแวมไพร์กับมนุษย์จะเป็นไปได้อย่างไร? ........,218.0,จบ,1.0,https://cdn.readawrite.com/articles/638/637575/thumbnail/small.gif,36.0,"นิยายแฟนตาซี,ดราม่า,นิยายรัก,18+,Yuri,Girl Love/Yuri,เวทมนตร์",#สะใภ้แวมไพร์,https://www.readawrite.com/a/nzeugf,4430,,สะใภ้แวมไพร์,,,,0.0,0.0,4.0,3.0,4.0,3.7,2.2,2.3,2.8,2.9,3.7,3.6
1885,เพรตรา,นิยาย Girl Love/ Yuri,"1,875",เป็นหมอไม่ใช่ปลากัด ที่จ้องตาแล้วจะท้องได้,1818.0,จบ,39.0,https://cdn.readawrite.com/articles/640/639916/thumbnail/small.gif,578.0,"Girl Love/Yuri,18+,นิยายรัก,นิยายโรแมนติก,ตลก,หญิงรักหญิง,Yuri",เมียหมอ,https://www.readawrite.com/a/nzewdb,316017,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
1886,breath,นิยาย Girl Love/ Yuri,48,"""ดาวได้ดาวคือยอดดาวเธอไม่รู้หรอ หึหึ""",91.0,จบ,14.0,https://cdn.readawrite.com/articles/643/642526/thumbnail/small.gif,20.0,,พนันรักยัยโรคจิต(),https://www.readawrite.com/a/nzeyhv,9047,,,,,,0.0,0.0,3.0,3.0,3.0,3.0,1.8,1.9,2.2,2.4,3.0,3.0
1887,Virgin Ivy,นิยาย Girl Love/ Yuri,603,ผิวขาวเรียบเนียนดวงตากลมโตริมฝีปากอวบอิ่ม เส้นผมดำขลับส่วนสัดไร้ที่ติ ทั้งหมดนี้คือลักษณะภายนอกของผู,632.0,จบ,23.0,https://cdn.readawrite.com/articles/609/608361/thumbnail/small.gif,180.0,"18+,Erotic,Girl Love/Yuri,นิยายรัก,นิยายโรแมนติก",อย่าถ่ายฉากนี้ได้ไหม? [Yuri],https://www.readawrite.com/a/nze6lq,74882,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
1888,ดัทโน,นิยาย Girl Love/ Yuri,18,นิยายเรื่องนี้มีเนื้อหาเกี่ยวกับ หญิงxหญิง หรือ ยูรินะคะ ฝากด้วยเน้อ,69.0,จบ,2.0,https://cdn.readawrite.com/articles/613/612223/thumbnail/small.gif,15.0,"นิยายรัก,โรงเรียน,Girl Love/Yuri,ตลก,นิยายแฟนตาซี",Love\'Messeng,https://www.readawrite.com/a/nze9r3,1899,,,,,,0.0,0.0,3.0,2.0,3.0,2.7,1.6,1.7,2.0,2.1,2.7,2.6
1889,สีฟ้าน้ำทะเล,นิยาย Girl Love/ Yuri,632, Unlovable แปลว่า ไม่น่ารัก,336.0,จบ,27.0,https://cdn.readawrite.com/articles/660/659766/thumbnail/small.gif,114.0,"นิยายรัก,ตลก,Girl Love/Yuri,Yuri,หญิงรักหญิง,พลอย,ปอ,กี้,ป่าน,มณีจันท์",UnLovAble...บอกแล้วไงว่าไม่รัก!,https://www.readawrite.com/a/nzfdkg,46084,,,,,,0.0,0.0,5.0,5.0,4.0,4.7,2.8,3.0,3.5,3.7,4.7,4.7
1890,ลาร์มัว,นิยาย Girl Love/ Yuri,512,รักไม่มีกฎเกณฑ์ ... รักไม่มีข้อจำกัด ... รักเพียงแค่ต้องการจังหวะเวลา,1141.0,จบ,16.0,https://cdn.readawrite.com/articles/645/644184/thumbnail/small.gif,250.0,"Girl Love/Yuri,หญิงรักหญิง",Rhythm,https://www.readawrite.com/a/nzf0u9,88965,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
1891,MookJK,นิยาย Girl Love/ Yuri,354,'ถูกชะตา' เป็นคำนิยามที่เจสสิก้าใช้กับสเตฟานี่ตั้งแต่ครั้งแรกที่พบ,329.0,จบ,32.0,https://cdn.readawrite.com/articles/717/716042/thumbnail/small.gif,73.0,"bad,Yuri,ชู้,หญิงรักหญิง,ดราม่า,18+,Girl Love/Yuri,นิยายโรแมนติก,นิยายรัก,Erotic",B A D (Yuri),https://www.readawrite.com/a/nzgoic,31002,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
1892,mheenao,นิยาย Girl Love/ Yuri,9,ทุก ๆ คืนหมอกจะกลับมา ตรงกับเวลาที่เธอไป... ,28.0,จบ,0.0,https://cdn.readawrite.com/articles/723/722715/thumbnail/small.gif,5.0,"Girl Love/Yuri,นิยายรัก,ดราม่า,นิยายโรแมนติก,เรื่องลึกลับ,หญิงรักหญิง,Yuri",We\'ve Come So Far #เธอกลับมาแค่ตอนกลางคืน,https://www.readawrite.com/a/nzgty0,569,,เธอกลับมาแค่ตอนกลางคืน,,,,0.0,0.0,2.0,1.0,2.0,1.7,1.0,1.0,1.2,1.3,1.7,1.6
1893,blue sky,นิยาย Girl Love/ Yuri,41,เมื่อฉันมีเพื่อนสนิทที่คอยเป็นทุกอย่างให้ฉันและฉันก็ต้องเป็นทุกอย่างให้ทุกเรื่อง จนกระทั่งเรื่อง....,153.0,จบ,7.0,https://cdn.readawrite.com/articles/792/791950/thumbnail/small.gif,26.0,"18+,Girl Love/Yuri",เพื่อนสนิท..ที่แสนดี,https://www.readawrite.com/a/nzigh5,10707,,,,,,0.0,0.0,3.0,4.0,4.0,3.7,2.2,2.4,2.8,2.9,3.7,3.7
1894,พี่เสือ,นิยาย Girl Love/ Yuri,534,ถ้าไม่มีใจดวงนี้ พลับจะเอาอะไรมารัก,473.0,จบ,26.0,https://cdn.readawrite.com/articles/797/796891/thumbnail/small.gif,158.0,"นิยายรัก,นิยายโรแมนติก,ดราม่า,Girl Love/Yuri,Erotic,EunSaku",Sunshine,https://www.readawrite.com/a/nzikib,65571,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
1895,i_panda,นิยาย Girl Love/ Yuri,26,"เมื่อนักศึกษาฝึกงานต่างสถาบันมาเจอกัน จะเกิดอะไรเกิด ""ความรักที่ไม่ใช่แค่ความรัก"" จะลงเอยอย่างไร ทุก",42.0,จบ,12.0,https://cdn.readawrite.com/articles/798/797348/thumbnail/small.gif,8.0,"Girl Love/Yuri,นิยายรัก,ตลก,ดราม่า,หญิงรักหญิง",ฝึกงาน ฝึกรัก,https://www.readawrite.com/a/nzikvd,5485,,,,,,0.0,0.0,2.0,3.0,2.0,2.3,1.4,1.5,1.8,1.9,2.3,2.4
1896,Jean Marlyn,นิยาย Girl Love/ Yuri,13,มาร์ส สาวสวยที่เพิ่งรู้ตัวเองว่ามีรสนิยมชอบเพศเดียวกันตอนอายุใกล้ 30 หลังจากที่ได้พบกับผู้หญิง 2 คนท,17.0,จบ,14.0,https://cdn.readawrite.com/articles/801/800049/thumbnail/small.gif,5.0,"Girl Love/Yuri,Yuri,หญิงรักหญิง,นิยายรัก,ดราม่า,นิยายโรแมนติก",MARS,https://www.readawrite.com/a/nzin3j,1898,,,,,,0.0,0.0,2.0,2.0,1.0,1.7,1.0,1.1,1.2,1.3,1.7,1.7
1897,Fat_pig,นิยาย Girl Love/ Yuri,348,ความรักที่เกิดจากความตั้งใจของนักเรียนกับคุณครูจอมโหด จะเป็นยังไง หรือเป็นแค่ความอยากรู้ อยากลองเท่า,530.0,จบ,23.0,https://cdn.readawrite.com/articles/801/800067/thumbnail/small.gif,118.0,,ตั้งใจ (รัก) รึเปล่า???,https://www.readawrite.com/a/nzin42,47107,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
1898,The (K)night of Silence,นิยาย Girl Love/ Yuri,7,How about you today? ประโยคคำถามง่ายๆ ที่จะมาสั่นไหวทุกความรู้สึกของคุณในวันที่อ่อนไหว จะมีใครสักคนไ,12.0,จบ,4.0,https://cdn.readawrite.com/articles/777/776405/thumbnail/small.gif,3.0,"วันนี้เป็นอย่างไร,Girl Love/Yuri,Yuri,readtober2019",How about you today?,https://www.readawrite.com/a/nzi3s0,1087,,,,,,0.0,0.0,1.0,2.0,1.0,1.3,1.0,1.0,1.0,1.1,1.3,1.4
