,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag,countTweet,countAccountReview,countHashReview,ratingNoTweet_q,ratingHashReview_q,ratingLike_q,ratingView_q,ratingAdd2Fav_q,ratingWebsite,finalRating1,finalRating1_w,finalRating2,finalRating2_w,finalRating3,finalRating3_w
376,มังกรฟ้า,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,ชายหนุ่มที่ได้ตายและพบเจอเทพมารอสูรจักวาลและได้คุยกันและรู้เรื่องราวของชายหนุ่มและพอดีเค้าจะทำการนอน,2,จบ,2.0,https://cdn.readawrite.com/articles/142/141612/thumbnail/small.gif,0.0,"นิยายจีน,นิยายแต่ง,นิยายข้ามโลก,เกิดใหม่,เทพ,มาร,อสูร,จักรวาล",การเริ่มต้นของเทพมารอสูรจักรวาลตนใหม่,https://www.readawrite.com/a/sz3al2,644,,,,,,0.0,0.0,1.25,3.0,2.0,2.1,1.2,1.4,1.6,1.7,2.1,2.2
377,Coconutto,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,2,การเดินทางของอดีตเทพสูงสุดเพิ่อรวบรวมพวกพ้องกลับมาเพื่อชำระแค้นกับราชาปีศาจอีกครั้ง เรื่องราวแอคชั่น,5,จบ,8.0,https://cdn.readawrite.com/articles/193/192903/thumbnail/small.gif,2.0,"ดราม่า,นิยายแฟนตาซี,ตลก,จอมยุทธ์,ทะลุมิติ",เส้นทางของเทพตกสวรรค์,https://www.readawrite.com/a/sz4hgi,948,,,,,,0.0,0.0,2.5,4.0,3.0,3.2,1.9,2.1,2.4,2.5,3.2,3.2
378,มือปากกา,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,2,"""ชินอิจิ"" ชายหนุ่มผู้ถูกเลือกจากยมทูตให้เป็นช่างทำหน้ากากประจำขุมนรก เพื่อการกำจัดมนุษย์โลกผู้เต็มไป",4,จบ,3.0,https://cdn.readawrite.com/articles/230/229056/thumbnail/small.gif,2.0,"จอมยุทธ์,มาร,หน้ากาก,กำลังภายใน,นิยายแฟนตาซี",หน้ากากยมทูต,https://www.readawrite.com/a/sz5byg,622,,,,,,0.0,0.0,2.5,3.0,3.0,2.8,1.7,1.8,2.1,2.2,2.8,2.9
379,Neet Writer,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,38,เด็กหนุ่มหลงเฟยอายุสิบกำพร้าบิดามารดร สองปีก่อนระลึกชาติได้ ความทรงจำชาติก่อนผุดขึ้นในห้วงสมองความนึ,177,จบ,30.0,https://cdn.readawrite.com/articles/246/245930/thumbnail/small.gif,25.0,"จอมยุทธ์,ตลก,นิยายแฟนตาซี,นิยายจีน,นิยายจีนโบราณ,ขุมทรัพย์,เกรียน,Fanfiction แฟนฟิคชั่น",นินจาเย้ยยุทธภพ,https://www.readawrite.com/a/sz5pqk,15929,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
380,Rapperwrite,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,1,เรื่องนี้เหมาะสำหรับสายหื่นมาก เข้ามาอ่านเพื่อเป็นกำลังใจให้กับไรท์ด้วยนะค่ะ,4,จบ,13.0,https://cdn.readawrite.com/articles/255/254616/thumbnail/small.gif,1.0,หื่นเว้ยหื่นเว้ย!!!,Gangster Bloody Tingle แก็งซ์แวมไพร์ซ่า พันธุ์ลุย,https://www.readawrite.com/a/sz5wtq,667,,,,,,0.0,0.0,1.25,4.0,3.0,2.8,1.6,1.8,2.1,2.3,2.8,2.9
381,Rapperwrite,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,1,เป็นนิยายที่ปลุกใจให้สู้เพื่อปกป้องโลกของเรา ศัตรูลึกลับปรากฎตัวขึ้น มีเพียงกองเรือรบกู้ทะเลแปซิฟิกเ,4,จบ,14.0,https://cdn.readawrite.com/articles/255/254654/thumbnail/small.gif,1.0,,Girl generation warship,https://www.readawrite.com/a/sz5wut,668,,,,,,0.0,0.0,1.25,4.0,3.0,2.8,1.6,1.8,2.1,2.3,2.8,2.9
382,คิมหันต์อัสนี,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,15,ยุคที่กำลังคือประกาศิต ผู้เข้มแข็งกลืนกินผู้อ่อนแอ หนึ่งคนโง่ที่ขวางโลกและถูกตราหน้าว่าหื่นกาม กับยุ,50,จบ,32.0,https://cdn.readawrite.com/articles/299/298917/thumbnail/small.gif,6.0,"นิยายจีนโบราณ,เฮฮา,ตลก,ไม่ค่อยมีสาระ,บันเทิงคดี,เมากาว,กำลังภายใน",ตำนานแพทย์ยุทธไร้ยางอายวุ่นวายยุทธภพ,https://www.readawrite.com/a/sz6y0h,8131,,,,,,0.0,0.0,3.75,5.0,5.0,4.6,2.8,2.9,3.4,3.7,4.6,4.6
383,คนที่ผ่านทางมา,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,1,สิ้นเทพวินาศสู่คุณพ่อมือใหม่,0,จบ,0.0,https://cdn.readawrite.com/articles/582/581279/thumbnail/small.gif,1.0,,เทพทำลายล้างในคราบคุณพ่อ?,https://www.readawrite.com/a/tzdjhy,121,,,,,,0.0,0.0,1.25,2.0,1.0,1.4,1.0,1.0,1.1,1.1,1.4,1.4
384,จินตาลิขิต,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,62,ปาระเบิดเผาบ้านตนเอง ยอมตายใต้กองเพลิงเพื่อระบายแค้น พอลืมตาตื่นก็หลุดมาโลกจอมยุทธ บ้านเมืองยังไม่เป,125,จบ,13.0,https://cdn.readawrite.com/articles/695/694830/thumbnail/small.gif,33.0,"*แฝด,ทะลุมิติ,กำลังภายใน",แฝดป่วนภพ (เทพมารสะท้านปฐพี),https://www.readawrite.com/a/tzg77a,5893,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
385,Experimentmm,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,2,In the FOREST: นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,1,จบ,3.0,https://cdn.readawrite.com/articles/782/781459/thumbnail/small.gif,1.0,,In the FOREST,https://www.readawrite.com/a/tzi7we,92,,,,,,0.0,0.0,1.25,2.0,1.0,1.4,1.0,1.0,1.1,1.1,1.4,1.4
386,ลวกหมูปิ้ง,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,เรื่องวุ่นๆของเธอจะเป็นยังไงนั้นจะเป็นยังไง,0,จบ,1.0,https://cdn.readawrite.com/articles/841/840404/thumbnail/small.gif,0.0,,เรื่องวุ่นของนักผจญภัย,https://www.readawrite.com/a/tzjl1j,51,,,,,,0.0,0.0,1.25,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.1,1.1
387,Heinnz,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,3,บันดาลใจจากเพลง และอดีต ชน พันจอก ชม ชีวิตผู้คน ร่ำ สุรา ย้อม ตะวันเมามาย ,2,จบ,1.0,https://cdn.readawrite.com/articles/907/906942/thumbnail/small.gif,2.0,"กำลังภายใน,ดราม่า,ยุทธจักร,จอมยุทธ์,FIC_92",ONESHOT - Feat.千盏 (พันจอก),https://www.readawrite.com/a/tzl5cm,411,,,,,,0.0,0.0,2.5,3.0,2.0,2.5,1.5,1.6,1.9,2.0,2.5,2.5
388,ศพปลาวาฬ,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,2,คนอื่นเขาข้ามภพมาเป็นคุณหญิงแม่หญิง เพียบพร้อมด้วยเพชรนินจินดา ความฟู่ฟ่าอลังการของตระกูลผู้ดีไทยที่,12,จบ,10.0,https://cdn.readawrite.com/articles/1117/1116157/thumbnail/small.gif,2.0,"พีเรียดไทย,อยุธยา,ทาสจะไม่ทน",ภพพาล,https://www.readawrite.com/a/tzq157,805,,,,,,0.0,0.0,2.5,4.0,4.0,3.5,2.1,2.3,2.6,2.8,3.5,3.6
389,กาเรียนหัดเขียน,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,Hidden overpower : พลังเวทย์ที่ถูกซ่อน: นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,1,จบ,3.0,https://cdn.readawrite.com/articles/1191/1190255/thumbnail/small.gif,0.0,,Hidden overpower : พลังเวทย์ที่ถูกซ่อน,https://www.readawrite.com/a/tzrqma,77,,,,,,0.0,0.0,1.25,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.1,1.1
390,นามปากกาโดย wortox สัตว์นะเฟย!!!!,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,2,เนื้อเรื่องจะเล่าเกี่ยวกับเจ้าหนู แซ็ค ที่เป็นเด็ก อ่อนแอ ไม่มีพละกำลัง และเป็นเด็กขี้ขลาดตาขาว แต่อ,0,จบ,2.0,https://cdn.readawrite.com/articles/1220/1219366/thumbnail/small.gif,1.0,,The youngster Zack and his points,https://www.readawrite.com/a/tzsfe1,239,,,,,,0.0,0.0,1.25,3.0,1.0,1.8,1.0,1.2,1.3,1.4,1.8,1.8
391,MadsCigma,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,2,นอกจากชีวิตก่อนความตายจะเฮงซวยสุดๆแล้ว สาเหตุการตายของผมนี่ดูจะหนักกว่าหลายเท่า แต่คงจะไม่มีอะไรแย่ไ,4,จบ,1.0,https://cdn.readawrite.com/articles/1493/1492451/thumbnail/small.gif,2.0,"ดราม่า,นิยายแฟนตาซี,ทะลุมิติ,ผจญภัย",ผู้กล้าชายขอบกับซัพพอร์ตสมองเสื่อม,https://www.readawrite.com/a/tzysbg,101,,,,,,0.0,0.0,2.5,2.0,3.0,2.5,1.5,1.6,1.9,2.0,2.5,2.5
392,slylng2,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,6,เมื่อตะวันทอแสง ข้ามองเห็นท้องฟ้า ผืนดิน แม่น้ำ ผู้คน ข้ามองจากยอดหอคอยสวรรค์ มองพวกมนุษย์ดุจแมลงตัว,19,จบ,12.0,https://cdn.readawrite.com/articles/97/96270/thumbnail/small.gif,6.0,"จอมยุทธ์,ทะลุมิติ,นิยายจีน,นิยายแฟนตาซี,เจาะเวลา,ฮาเร็ม",กำเนิดเทพเจ้าปีศาจที่ต่างโลก,https://www.readawrite.com/a/tz28kk,5576,,,,,,0.0,0.0,3.75,5.0,4.0,4.2,2.6,2.7,3.2,3.4,4.2,4.3
393,matsuiakira41,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,2,(ทดลองอ่าน) เขาที่เป็นมารร้ายที่ผู้คนหวาดกลัว และต้องการแย่งชิงเคล็ดวิชาศักดิ์สิทธิ์ของตระกูล กับหนึ,4,จบ,4.0,https://cdn.readawrite.com/articles/205/204427/thumbnail/small.gif,1.0,,มารทวงแค้น ภาค ฟื้นคืนจากความตาย,https://www.readawrite.com/a/tz4qur,1072,,,,,,0.0,0.0,1.25,4.0,3.0,2.8,1.6,1.8,2.1,2.3,2.8,2.9
394,Rapperwrite,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,เมื่อมีวายร้ายตัวใหม่อย่างจอมมารโอลิกอน จอมมารผู้เป็นผู้ก่อตั้งจักรวรรดิปีศาจที่ถูกเพื่อนร่วมเผ่าพัน,5,จบ,9.0,https://cdn.readawrite.com/articles/232/231438/thumbnail/small.gif,0.0,,Wrath War 3,https://www.readawrite.com/a/tz5dwi,429,,,,,,0.0,0.0,1.25,3.0,3.0,2.4,1.4,1.6,1.8,2.0,2.4,2.5
395,Rapperwrite,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,ครั้งนี้ย้อนไปไกลถึงก่อนสงคราม ไวโอล่าต้องเดินทางไปล่าอสูรกับเด็กน้อยปริศนาที่ชื่อทริซตามคำท้าของ มา,7,จบ,12.0,https://cdn.readawrite.com/articles/233/232431/thumbnail/small.gif,0.0,,Wrath War 4 ย้อนเวลาล่าอสูร,https://www.readawrite.com/a/tz5epv,1100,,,,,,0.0,0.0,1.25,4.0,3.0,2.8,1.6,1.8,2.1,2.3,2.8,2.9
396,l2eallove,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,28,ร่วมกันเอาใจช่วย ปราบ ตัวเอกของเรื่อง ที่ทะลุมิติย้อนเวลา ตื่นขึ้นมากลางกองฟืน พร้อมทั้งกระเป๋าเป้สะ,41,จบ,21.0,https://cdn.readawrite.com/articles/280/279704/thumbnail/small.gif,8.0,"ทะลุมิติ,ความรัก,ประวัติศาสตร์",ทะลุมิติพลิกแผ่นดิน,https://www.readawrite.com/a/tz6ibj,6023,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
397,Sangin,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,1,ศาลร้างแห่งหนึ่งตั้งอยู่ทางทิศตะวันตกของเมืองหลวงไม่มีผู้ใดทราบถึงประวัติความเป็นมาของศาลนี้ และไม่ม,5,จบ,2.0,https://cdn.readawrite.com/articles/324/323050/thumbnail/small.gif,0.0,"นิยายจีนโบราณ,นิยายแฟนตาซี,กำลังภายใน",ตำหนักทมิฬ,https://www.readawrite.com/a/tz7ip0,319,,,,,,0.0,0.0,1.25,3.0,3.0,2.4,1.4,1.6,1.8,2.0,2.4,2.5
398,Titellaire+Rain,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,3,นักเดินทางสองกลุ่มเดินทางมาจากต่างโลก แม้ชื่อเสียงของนักเดินทางต่างโลกจะไม่ค่อยดีเท่าไร แต่ดรอปฟีลรู,17,จบ,113.0,https://cdn.readawrite.com/articles/342/341334/thumbnail/small.gif,3.0,"นิยายแฟนตาซี,ผจญภัย,ต่างโลก",Marchen of Eternorth -Hallucination- โลกมายาและภาพลวงตา,https://www.readawrite.com/a/tz7xme,4955,,,,,,0.0,0.0,3.75,5.0,4.0,4.2,2.6,2.7,3.2,3.4,4.2,4.3
399,ชิกไก้ปั่ว,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,6,หยางจีเป็นนักบอลหญิง ชอบประวัติศาสตร์จีน แต่ไม่คิดว่าวันหนึ่งจะข้ามภพไปในยุคเลียดก๊ก แถมสิงอยู่ในร่า,35,จบ,20.0,https://cdn.readawrite.com/articles/308/307815/thumbnail/small.gif,4.0,"นิยายข้ามภพ,ข้ามเพศ,กำลังภายใน,นิยายแฟนตาซี",แม่ทัพมาใครขวางโดนเตะ,https://www.readawrite.com/a/tz769p,3579,,,,,,0.0,0.0,3.75,5.0,4.0,4.2,2.6,2.7,3.2,3.4,4.2,4.3
400,Blackfisk,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,2,สังหารใครสักคนดีกว่าทนรอใครมาสังหาร - มือสังหารสักคน,4,จบ,6.0,https://cdn.readawrite.com/articles/588/587530/thumbnail/small.gif,2.0,"มือสังหาร,ลึกลับ,นักฆ่า,ฆาตกรรม",ฆาตะGLORY,https://www.readawrite.com/a/uzdolk,559,,,,,,0.0,0.0,2.5,3.0,3.0,2.8,1.7,1.8,2.1,2.2,2.8,2.9
401,NTPZOKI​,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,2,นิยายแนวแอ๊คชั่น​ แฟนตาซี​ การผจญภัย​ การเล่าเรื่องของห้วงชีวิต คูเรี่ยน เด็กชายผู้อยู่รอดในสงครามนอ,0,จบ,0.0,https://cdn.readawrite.com/articles/590/589388/thumbnail/small.gif,1.0,"จอมยุทธ์,นิยายแฟนตาซี",extinction,https://www.readawrite.com/a/uzdq4n,118,,,,,,0.0,0.0,1.25,2.0,1.0,1.4,1.0,1.0,1.1,1.1,1.4,1.4
402,"Never-rest, XxivAysh",นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,(ทดลองอ่าน) ในอนาคตอีกไม่ไกล...ภายหลังจากที่สงครามนิวเคลียร์ได้ยุติลง ประชากรโลกต่างล้มตายไปกว่า60%ข,0,จบ,6.0,https://cdn.readawrite.com/articles/564/563822/thumbnail/small.gif,0.0,"แอ็คชั่น / action,ไซไฟ,sci-fi",Ghost &amp; Angel ภารกิจกู้โลก เล่ม2,https://www.readawrite.com/a/uzd597,96,,,,,,0.0,0.0,1.25,2.0,1.0,1.4,1.0,1.0,1.1,1.1,1.4,1.4
403,เถรตรง,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,2,หนิงหลง เขาไร้พ่อเเม่อยู่กับปู่ ปู่ของเขายามรุ่งโรจน์เป็นถึงอัจฉริยะเมืองหลวง เเต่ชะตาชีวิตพลิกฝันใน,6,จบ,1.0,https://cdn.readawrite.com/articles/639/638271/thumbnail/small.gif,2.0,"จอมยุทธ์,กำลังภายใน,นิยายจีน,ผจญภัย,ระบบ,วิชา,เทพ",ระบบเทพวิชา,https://www.readawrite.com/a/uzev1b,544,,,,,,0.0,0.0,2.5,3.0,3.0,2.8,1.7,1.8,2.1,2.2,2.8,2.9
404,13.05,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,2,เป็นเรื่องราวของบอสนักเรียนโรงเรียนหนึ่งที่กำลังไปแข่งกีฬาแต่แล้วเครื่องบินกับขัดคร่องทำให้ตกไปที่เก,13,จบ,29.0,https://cdn.readawrite.com/articles/1041/1040426/thumbnail/small.gif,2.0,,Survive in the dinosaur island.(SID),https://www.readawrite.com/a/uzo9bg,874,,,,,,0.0,0.0,2.5,4.0,4.0,3.5,2.1,2.3,2.6,2.8,3.5,3.6
405,TeAdithep,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,4,ผจญภัยในป่าลึกลับ: นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,จบ,1.0,https://cdn.readawrite.com/articles/1107/1106512/thumbnail/small.gif,2.0,,ผจญภัยในป่าลึกลับ,https://www.readawrite.com/a/uzps9m,75,,,,,,0.0,0.0,2.5,1.0,1.0,1.5,1.0,1.0,1.1,1.1,1.5,1.4
406,Noetherian,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,วาสนายากจะไขว่คว้า โชคชะตายากฝ่าฝืน หากฟ้ากำหนดให้ข้าอาภัพ ข้าจะถล่มมันลงมา!!,1,จบ,4.0,https://cdn.readawrite.com/articles/1289/1288368/thumbnail/small.gif,0.0,"นิยายจีนโบราณ,จอมยุทธ์,นิยายจีน,ทะลุมิติ,กำลังภายใน,นิยายแฟนตาซี,ล้างแค้น,พระเอกโหด,พระเอกเลว,ฝึกฌาน",ลำนำเทพลิขิตฟ้า &lt;Heaven\'s Decimation>,https://www.readawrite.com/a/uzu1pi,139,,,,,,0.0,0.0,1.25,2.0,1.0,1.4,1.0,1.0,1.1,1.1,1.4,1.4
407,the porter,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,2,inspirations by metal gear solid,1,จบ,7.0,https://cdn.readawrite.com/articles/1475/1474890/thumbnail/small.gif,2.0,,S.N.A.K.E The Bad Girl,https://www.readawrite.com/a/uzydyp,277,,,,,,0.0,0.0,2.5,3.0,1.0,2.2,1.3,1.4,1.6,1.7,2.2,2.2
408,Bananon,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,1,กว่า 23 ปีที่ต้องอยู่อย่างอาภัพรัก ในที่สุดก็โดนทักว่าจะเจอเนื้อคู่ แต่แทนที่โชคชะตาจะส่งคนๆนั้นมาให,1,จบ,4.0,https://cdn.readawrite.com/articles/113/112521/thumbnail/small.gif,0.0,"นิยายแฟนตาซี,ต่างโลก,นิยายโรแมนติก,ผจญภัย,ทะลุมิติ,นิยายรัก",รักอลวล คนอลเวง,https://www.readawrite.com/a/uz2ltv,313,,,,,,0.0,0.0,1.25,3.0,1.0,1.8,1.0,1.2,1.3,1.4,1.8,1.8
409,ซากุระ,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,นิยายบู้แนวไล่ล่า เพื่อความอยู่รอด และความหวังที่ทุกคนจะได้อยู่อย่างสงบและปลอดภัย,3,จบ,16.0,https://cdn.readawrite.com/articles/387/386603/thumbnail/small.gif,0.0,,LEGEND DF THE BULLET (ตำนานกระสุน),https://www.readawrite.com/a/uz90ks,475,,,,,,0.0,0.0,1.25,3.0,2.0,2.1,1.2,1.4,1.6,1.7,2.1,2.2
410,คนแซ่หว่อง,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,3,(ทดลองอ่าน) สิ่งศักดิ์สิทธิ์ หนึ่งใน 3 สิ่ง ประกอบด้วย 1. หยกมรกตจันทรานาคี 2. เหล็กน้ำพี้สีรุ้ง 3. ,4,จบ,14.0,https://cdn.readawrite.com/articles/387/386737/thumbnail/small.gif,1.0,แอ็คชั่น / action,ศาสตรามหาประลัย ภาค 1 หยกมรกตจันทรานาคี,https://www.readawrite.com/a/uz90om,789,,,,,,0.0,0.0,1.25,4.0,3.0,2.8,1.6,1.8,2.1,2.3,2.8,2.9
411,ผมคือซุปเปอร์แมน,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,20,ชิงหลง เด็กหนุ่มผู้อับโชคที่เกิดมาเส้นชีพจรลมปราณเสียหายจึงทำให้เขาไม่สามารถฝึกฝนทักษะใด ๆ ได้ แต่ใน,74,จบ,20.0,https://cdn.readawrite.com/articles/397/396527/thumbnail/small.gif,14.0,"ผจญภัย,ฝึกฝน,พระเอกโหด,มังกร",เทพอสูรมังกร สยบสวรรค์ ( จบเล่ม 1 ),https://www.readawrite.com/a/uz98oc,9950,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
412,Titellaire+Rain,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,3,เรื่องราวของฮาเฟรย์ เทอริสต้า เด็กหนุ่มตระกูลผู้กล้าผู้เกิดมาแถบภาคเหนือในหมู่บ้านห่างไกล เขาได้ผ่าน,7,จบ,50.0,https://cdn.readawrite.com/articles/472/471580/thumbnail/small.gif,2.0,"นิยายแฟนตาซี,เวทมนตร์,ย้อนยุค,ยุคน้ำแข็ง,ผจญภัย,ผู้กล้า",Marchen of Eternorth - Origin -,https://www.readawrite.com/a/vzayxp,1836,,,,,,0.0,0.0,2.5,4.0,3.0,3.2,1.9,2.1,2.4,2.5,3.2,3.2
413,แมวดำติดปีก,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,1,หญิงสาวอายุ​ 17​ ปี​ หากเป็นคนธรรมดา​ คุณคิดว่าเรื่องราวของเธอจะสนุกไหม? ,0,จบ,0.0,https://cdn.readawrite.com/articles/557/556793/thumbnail/small.gif,1.0,,มายูริ,https://www.readawrite.com/a/vzcyid,55,,,,,,0.0,0.0,1.25,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.1,1.1
414,ปากกาแดง,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,ทุกคนมีรูนมาตั้งแต่เกิด โดยที่รูนจะแสดงศักยภาพแตกต่างกันออกไปในแต่ละคน มาติชมกันเยอะๆน้าาา,0,จบ,1.0,https://cdn.readawrite.com/articles/723/722703/thumbnail/small.gif,0.0,"runemasters,Fantasy",Rune masters,https://www.readawrite.com/a/vzgtxn,40,,,,,,0.0,0.0,1.25,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.1,1.1
415,ธาราพราย,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,130,เพียงคำสาปด้วยความแค้นของนางทำให้ฉันต้องกลับมา กลับมาทำทุกอย่างให้ถูกต้อง เดี๋ยว! และทำไมคนสาปมันไม่,187,จบ,337.0,https://cdn.readawrite.com/articles/747/746971/thumbnail/small.gif,56.0,"นิยายแฟนตาซี,จอมยุทธ์,นิยายจีนโบราณ,นิยายจีน,ตลก,ผจญภัย,นิยายโรแมนติก,กำลังภายใน",ตำนานยอดหญิงซูเจิน,https://www.readawrite.com/a/vzher1,30493,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
416,เรนิตา (ผู้เกิดใหม่),นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,'อัศวินโต๊ะกลม' เป็นนิยามของผู้รับใช้ทั้งสิบสองคนของกษัตริย์อาเธอร์ ซึ่งเป็นตำแหน่งที่น้อยคนนักจะสาม,4,จบ,0.0,https://cdn.readawrite.com/articles/770/769152/thumbnail/small.gif,0.0,,K n i g h t 「 12 」 Z o d i a c . [ ป ฐ ม บ ท แ ห่ ง ก า ร เ ริ่ ม ต้ น ],https://www.readawrite.com/a/vzhwur,213,,,,,,0.0,0.0,1.25,2.0,3.0,2.1,1.2,1.4,1.6,1.7,2.1,2.1
417,อัศจรรย์ สัตโกวิท,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,2,เมื่อความถูกต้อง กับ สัญญาลูกผู้ชาย กลายเป็นเส้นขนาน ความเป็น “เพื่อน” จึงต้อง “แต,2,จบ,4.0,https://cdn.readawrite.com/articles/918/917049/thumbnail/small.gif,1.0,"นิยายวัยรุ่น,เพื่อนสนิท,เพื่อน,ต่อสู้,ดราม่า",มึงกู เพื่อนกันจนวันตาย 3 My true friends never die,https://www.readawrite.com/a/vzldle,706,,,,,,0.0,0.0,1.25,4.0,2.0,2.4,1.4,1.6,1.8,2.0,2.4,2.5
418,payuhmon,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,24,ภาคต่อของเรื่องกำเนิดเทพเจ้าเหนือยุทธ์ เป็นเรื่องราวของหยางอี้กับการเดินทางบนโลกใบใหม่(ไม่ต้องอ่านภา,61,จบ,12.0,https://cdn.readawrite.com/articles/1118/1117854/thumbnail/small.gif,17.0,"จอมยุทธ์,นิยายจีนโบราณ,นิยายจีน,กำลังภายใน,หยางอี้,payuhmon,กำเนิดเทพเจ้าเหนือยุทธ์ภาค2",ราชันย์เทพยุทธ์,https://www.readawrite.com/a/vzq2io,4085,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
419,สองขวบ,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,1,พบกับเรื่องราวกำลังภายในฮาๆ กับภาคเริ่มต้น,10,จบ,19.0,https://cdn.readawrite.com/articles/1211/1210733/thumbnail/small.gif,1.0,ปูเจ๊กเทียน,เลือดเซียน ภาคหนึ่ง ตำนานคริสตัลสีเทา,https://www.readawrite.com/a/vzs8cd,769,,,,,,0.0,0.0,1.25,4.0,4.0,3.1,1.8,2.0,2.3,2.5,3.1,3.2
420,๋JeckyHue,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,24,จากชายหนุ่มกำพร้าผู้ต่ำต้อย ที่ฝ่าฟันจนพิชิตใต้หล้า และท้าทายแม้สวรรค์,52,จบ,100.0,https://cdn.readawrite.com/articles/1278/1277087/thumbnail/small.gif,16.0,"นิยายจีนโบราณ,นิยายแฟนตาซี,นิยายจีน,ผจญภัย,กำลังภายใน,จอมยุทธ์,ต่อสู้,ดราม่า,ตลก,ปริศนา",พิชิตภพสยบสวรรค์ ภาค 1 ดินแดนแห่งท้องฟ้า,https://www.readawrite.com/a/vztri7,8726,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
