,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag,countTweet,countAccountReview,countHashReview,ratingNoTweet_q,ratingHashReview_q,ratingLike_q,ratingView_q,ratingAdd2Fav_q,ratingWebsite,finalRating1,finalRating1_w,finalRating2,finalRating2_w,finalRating3,finalRating3_w
2508,ชะตาลิขิต,นิยายรักจีนโบราณ,124,ชิงชิงสาวน้อยสุดเฉิ่มเชย...วันเกิดของเธอตอนอายุได้17ปีดันมีชะตาให้ต้องมาพบกับท่านอ๋องน้อยที่ได้รับกา,280.0,จบ,36.0,https://cdn.readawrite.com/articles/2251/2250774/thumbnail/small.gif,63.0,"นิยายจีนโบราณ,ย้อนยุค,นิยายจีน,ทะลุมิติ,น่ารัก,ตลก,หวาน",สวาทรักชายาจอมเฉิ่ม Hot,https://www.readawrite.com/a/z1hhct,34154,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
2509,Agitator K.,นิยายรักจีนโบราณ,111,"หนทางที่นางจะออกไปจากเมืองหลวงคือการแต่งงาน แต่แล้วคุณชายรูปงามข้างจวนกลับมาบอกว่า ""เป็นสหายช่วยเหลื",340.0,จบ,48.0,https://cdn.readawrite.com/articles/2251/2250886/thumbnail/small.gif,73.0,"นิยายจีนโบราณ,นิยายรัก,นิยายโรแมนติก,ย้อนยุค,นิยายจีน,หวาน,ตลก,น่ารัก,เพื่อนสนิท",คุณหนูข้างจวน [สนพ.ปั้นรัก],https://www.readawrite.com/a/z1hhg1,40900,,,,,,0.0,0.0,4.0,5.0,4.0,4.3,2.6,2.8,3.2,3.4,4.3,4.4
2510,ชนีแม่ลูกสอง,นิยายรักจีนโบราณ,45,รสรักใดจะติดใจเท่ารสสวาท ทุกที่ ทุกท่า เพื่อท่าน ข้ายอม,112.0,จบ,8.0,https://cdn.readawrite.com/articles/2252/2251314/thumbnail/small.gif,23.0,,จะเมียหรือนางโลม ข้าเป็นได้เพื่อท่าน,https://www.readawrite.com/a/z1hhs9,24082,,,,,,0.0,0.0,3.0,4.0,3.0,3.3,2.0,2.1,2.5,2.7,3.3,3.4
2511,โรแมนติกหวางเฟย,นิยายรักจีนโบราณ,71,อ๋องอัน อ๋องที่ขึ้นชื่อว่าหน้าตาที่สุด ทั้งเจ้าชู้และเสเพลย์ และเขาถูกบังคับให้ต้องแต่งงาน เจ้าสาวได,264.0,จบ,7.0,https://cdn.readawrite.com/articles/2252/2251347/thumbnail/small.gif,38.0,"นิยายจีนโบราณ,ย้อนยุค,นิยายโรแมนติก,นิยายจีน,แต่งงาน,หวาน,ตลก,น่ารัก,นิยายรัก",พระชายาสามัญชน,https://www.readawrite.com/a/z1hht7,10093,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
2512,Project X,นิยายรักจีนโบราณ,11,กิ่งทองใบหยก ไม่มีคู่ไหนจะเหมาะสมกันไปกว่านี้อีกแล้ว องค์ชายผู้หล่อเหลาราวเทพบุตร กับท่านหญิงผู้มีชะ,65.0,จบ,0.0,https://cdn.readawrite.com/articles/2253/2252040/thumbnail/small.gif,11.0,,พระชายาอัปลักษณ์ (อ่านฟรีจนจบ),https://www.readawrite.com/a/z1hie0,560,,,,,,0.0,0.0,3.0,2.0,3.0,2.7,1.6,1.7,2.0,2.1,2.7,2.6
2513,Project X,นิยายรักจีนโบราณ,7,ปี 64 เจอกันจ้า,32.0,จบ,0.0,https://cdn.readawrite.com/articles/2253/2252087/thumbnail/small.gif,7.0,,ปราบพยศ,https://www.readawrite.com/a/z1hifc,192,,,,,,0.0,0.0,2.0,1.0,2.0,1.7,1.0,1.0,1.2,1.3,1.7,1.6
2514,Kunnaibanwang,นิยายรักจีนโบราณ,23,ให้ญาติดีกับบุรุษผู้นั้นนะหรือ รอให้นางข้ามสะพานแม่น้ำลืมเลือนเสียก่อนเถิด มิเช่นนั้นก็อย่าได้คิดฝัน,31.0,จบ,6.0,https://cdn.readawrite.com/articles/2253/2252094/thumbnail/small.gif,8.0,"นิยายจีนโบราณ,นิยายรัก,ย้อนยุค,นิยายแฟนตาซี",พันธนาการรักเทพมังกร,https://www.readawrite.com/a/z1hifj,707,,,,,,0.0,0.0,2.0,2.0,2.0,2.0,1.2,1.3,1.5,1.6,2.0,2.0
2515,ลี่ลี่,นิยายรักจีนโบราณ,104,มีคนกล่าวไว้พบต้าอ๋องผู้ลึกลับเท่ากับมีโชคแต่โชคนี้กลับไม่น่ายินดีนัก พบที่ไรล้วนเห็นเขาหิ้วสตรีทำเร,219.0,จบ,42.0,https://cdn.readawrite.com/articles/2253/2252096/thumbnail/small.gif,51.0,"นิยายจีนโบราณ,นิยายรัก,ย้อนยุค,ตลก,น่ารัก,แฝด,3p,18+,ขันที,อ๋อง,วังหลวง",เรื่อง(ไม่)ลับในหอซานเริ่น,https://www.readawrite.com/a/z1hifl,15700,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
2516,Xiaobei,นิยายรักจีนโบราณ,"1,233",เธอต้องหาทางเอาตัวรอดด้วยความรู้ทั้งหมดที่มี แล้วทำไมคุณชายคนนี้ต้องมาบังคับให้เธอแต่งงานด้วยเล่า?พู,3316.0,จบ,40.0,https://cdn.readawrite.com/articles/2253/2252529/thumbnail/small.gif,587.0,"นิยายจีนโบราณ,นิยายรัก,นิยายโรแมนติก,ย้อนยุค,นิยายจีน,ทะลุมิติ,น่ารัก,ตลก,หวาน,แต่งงาน,หมอหญิง,ลูกลิงทั้งสาม,นิยายแปล,จีนโบราณ,นิยายแปลจีน,แปลจีน,คอมเมดี้,เกิดใหม่,จีนรัก,สโลว์ไลฟ์",หมอหญิงกับลูกลิงทั้งสาม [นิยายแปลจีน],https://www.readawrite.com/a/z1hiry,325131,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
2517,ระบำสายลม,นิยายรักจีนโบราณ,10,เพื่อเอาชีวิตรอด เด็กสาวตัวน้อยจึงต้องแสร้งวิกลจริต.. ใช่แล้ว...นางจะต้องมีชีวิตอยู่ต่อ ต้องอยู่ ! เ,27.0,จบ,6.0,https://cdn.readawrite.com/articles/2254/2253232/thumbnail/small.gif,9.0,"แก้แค้น,นางเอกฉลาด,พี่ชายน้องสาว,พระเอกรักนางเอกมาก,พระเอกหล่อ,นางเอกเก่ง,นางเอกร้าย,พระเอกเทพ,นางเอกเด็กกว่า,พี่รักน้อง,พระเอกขี้หึง,นางเอกขี้อ้อน",ลวง,https://www.readawrite.com/a/z1hjd2,916,,,,,,0.0,0.0,3.0,2.0,2.0,2.3,1.4,1.5,1.8,1.8,2.3,2.3
2518,ซูเหยา,นิยายรักจีนโบราณ,19,นึกไม่ถึงเมื่อเกิดอุบัติเหตุจมน้ำวิญญาณของหูยวี่ผิงต้องไปอยู่ในร่างแมว ทว่าก็ได้รับการดูแลอย่างดีนาง,78.0,จบ,18.0,https://cdn.readawrite.com/articles/2253/2252827/thumbnail/small.gif,15.0,,แมวเหมียวของท่านอ๋อง,https://www.readawrite.com/a/z1hj1h,4928,,,,,,0.0,0.0,3.0,3.0,3.0,3.0,1.8,1.9,2.2,2.4,3.0,3.0
2519,เสี่ยวเยว่,นิยายรักจีนโบราณ,789,นางถูกสามีผู้เคยสาบานรักทรยศหักหลังเขาทอดทิ้งนางไม่พอยังจับนางไปขายเป็นโสเภณีในซ่องชั้นต่ำ ชาติก่อนห,847.0,จบ,41.0,https://cdn.readawrite.com/articles/2255/2254554/thumbnail/small.gif,235.0,"นิยายจีนโบราณ,นิยายรัก,นิยายจีน,แก้แค้นทวงคืน,ย้อนเวลา,เล่ห์,ดราม่า,เย็นชา,ยาพิษ,ย้อนยุค",บุปผาร่ายพิษ(รีไรท์),https://www.readawrite.com/a/z1hkft,109878,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
2520,林一林,นิยายรักจีนโบราณ,5,เมื่อฝาแฝดเซียนน้อยลงมาจุติเพื่อเกื้อหนุนตระกูลหลินที่กำลังตกระกำลำบากให้มั่งคั่ง ,31.0,จบ,2.0,https://cdn.readawrite.com/articles/2255/2254830/thumbnail/small.gif,3.0,"ฝาแฝด,นิยายจีนโบราณ,นิยายแฟนตาซี,น่ารักสดใส",ฝาแฝดเซียนน้อย,https://www.readawrite.com/a/z1hknp,455,,,,,,0.0,0.0,1.0,2.0,2.0,1.7,1.0,1.1,1.2,1.3,1.7,1.7
2521,หลิ่งจิว,นิยายรักจีนโบราณ,9,หากท่านคือโชคชะตา ข้าไม่คิดที่จะฝ่าฝืน ทว่าหากโชคชะตานั้นนำพาความเจ็บปวดมาให้ เช่นนั้น ข้าขอเป็นคนสะ,47.0,จบ,8.0,https://cdn.readawrite.com/articles/2255/2254937/thumbnail/small.gif,6.0,,หลี่หลิงเฟิ่ง,https://www.readawrite.com/a/z1hkqr,1679,,,,,,0.0,0.0,2.0,2.0,3.0,2.3,1.4,1.5,1.8,1.8,2.3,2.3
2522,ปิ่นหยก,นิยายรักจีนโบราณ,81,หนึ่งสตรีแสนร้ายกาจข้ามภพข้ามชาติมาอยู่ในร่างสาวน้อยแสนร้ายกาจไม่ต่างกัน ,182.0,จบ,13.0,https://cdn.readawrite.com/articles/2256/2255516/thumbnail/small.gif,43.0,,ลิขิตร้ายข้ามภพ,https://www.readawrite.com/a/z1hl8b,9006,,,,,,0.0,0.0,4.0,3.0,4.0,3.7,2.2,2.3,2.8,2.9,3.7,3.6
2523,อสุรา,นิยายรักจีนโบราณ,0,หากเจ้าเกียจคร้าน​ก็เป็นได้เพียงแค่เศษสวะ,9.0,จบ,1.0,https://cdn.readawrite.com/articles/2258/2257011/thumbnail/small.gif,0.0,,ข้าที่๒ใครกล้าเป็นที่๑,https://www.readawrite.com/a/z1hmg1,104,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2524,อาจารย์หลิง,นิยายรักจีนโบราณ,1,นางคือองค์หญิงที่กำลังจะขึ้นเป็นจักรพรรดินีของแคว้นทว่าด้วยเหตุกบฎทำให้นางจำต้องหลบหนีจากแคว้นของตน ,23.0,จบ,3.0,https://cdn.readawrite.com/articles/2258/2257141/thumbnail/small.gif,1.0,"องค์หญิง,รัชาทายาท,จีนโบราณ,นิยายจีนโบราณ,นิยายจีน",公主王储 องค์หญิงรัชทายาทเถียนเหลยหลี่,https://www.readawrite.com/a/z1hmjq,392,,,,,,0.0,0.0,1.0,1.0,2.0,1.3,1.0,1.0,1.0,1.1,1.3,1.3
2525,เขมปัณณ์ ,นิยายรักจีนโบราณ,131,จ้าวเล่อซี คือคุณชายใบ้ผู้มีจิตใจวิปริตบิดเบี้ยว เขาปกปิดใบหน้าตนด้วยหน้ากากสีขาว และคลั่งไคล้การอุ่,362.0,จบ,55.0,https://cdn.readawrite.com/articles/2258/2257515/thumbnail/small.gif,83.0,,ทาสราคะองค์ชายใบ้ /E-book/พรีออเดอร์,https://www.readawrite.com/a/z1hmuf,82803,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
2526,白日梦,นิยายรักจีนโบราณ,1,เธอตายเพราะหนังสือนิยายที่เธออ่านมาหลายคืนโดยไม่หลับไม่นอนนั้นตกกระทบหน้า แต่ใครมันจะคิดว่าการตายของ,12.0,จบ,0.0,https://cdn.readawrite.com/articles/2257/2256571/thumbnail/small.gif,1.0,ข้าหวังให้พระเอกกับนายเอกได้กัน,ข้าหวังให้พระเอกกับนายเอกได้กัน,https://www.readawrite.com/a/z1hm3g,155,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2527,ฮูหยินผู้เฒ่า,นิยายรักจีนโบราณ,1,ครอบครัวของนางต้องโทษประหารทั้งครอบครัว แต่นางกลับมีชีวิตรอดเพียงคนเดียว เหตุใดท่านแม่ต้องเหลือทางรอ,8.0,จบ,1.0,https://cdn.readawrite.com/articles/2259/2258094/thumbnail/small.gif,0.0,,หรือข้าไร้วาสนา,https://www.readawrite.com/a/z1hnby,173,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2528,ซ่านจื่อ,นิยายรักจีนโบราณ,0,แม้เขาจะดูอ่อนโยน ว่าง่าย ยอมถอยห่างสามฉื่ออย่างฝืนใจ แต่ความดึงดันที่พลุ่งพล่านอยู่ในสายเลือด เขาไห,14.0,จบ,0.0,https://cdn.readawrite.com/articles/2261/2260026/thumbnail/small.gif,0.0,"นิยายจีนโบราณ,ย้อนยุค",ฝืน 勉强,https://www.readawrite.com/a/z1how6,96,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2529,เทียนเปียว,นิยายรักจีนโบราณ,244,นางคือสตรีหลังเขาผู้มีใบหน้าอัปลักษณ์ที่ต้องกลายมาเป็นชายาของท่านอ๋องรููปงาม เป็นเช่นนั้นแล้วนางจึงไ,435.0,จบ,6.0,https://cdn.readawrite.com/articles/2261/2260117/thumbnail/small.gif,79.0,"นิยายจีนโบราณ,นิยายรัก,นิยายโรแมนติก,ย้อนยุค,นิยายจีน,นิยายแฟนตาซี,แต่งงาน",ชายาอัปลักษณ์ของเว่ยอ๋อง,https://www.readawrite.com/a/z1hoyr,53652,,,,,,0.0,0.0,4.0,5.0,5.0,4.7,2.8,3.0,3.5,3.7,4.7,4.7
2530,ฟู่ซินหงส์,นิยายรักจีนโบราณ,"2,067",สตรีที่เขาได้ครอบครองมาอย่างไม่ตั้งใจได้มาก็ทิ้งขว้างตามยถากรรมเชลยตัวน้อยที่สร้างแต่ความวุ่นวายให้เ,2366.0,จบ,51.0,https://cdn.readawrite.com/articles/2260/2259097/thumbnail/small.gif,531.0,,อริร้ายเคียงใจ,https://www.readawrite.com/a/z1ho5m,357509,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
2531,ซอลลี่เทล,นิยายรักจีนโบราณ,2,เร็วๆนี้ ,7.0,จบ,1.0,https://cdn.readawrite.com/articles/2261/2260485/thumbnail/small.gif,2.0,"นิยายจีนโบราณ,นิยายรัก,นิยายโรแมนติก,ย้อนยุค,ทะลุมิติ,นิยายจีน,นิยายแฟนตาซี,ตลก,หวาน,แต่งงาน,น่ารัก",กับดักใจนายจิ้งจอก 9 หาง,https://www.readawrite.com/a/z1hpaa,172,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2532,หิรัญเธียร์,นิยายรักจีนโบราณ,86,เมื่อโชคชะตาชักนำมาพานพบ ได้กระชากวิญญาณหลังความตายของนักฆ่ามือฉมังมายัดใส่ร่างไร้ลมหายใจของสือซินเย,233.0,จบ,34.0,https://cdn.readawrite.com/articles/2261/2260487/thumbnail/small.gif,49.0,"นิยายจีน นิยายจีนโบราณ ตลก ความรัก,นางเอกเก่ง",石新月 ลิขิตฟ้าเหนือภพ 石新月 ลิขิตฟ้าเหนือภพ,https://www.readawrite.com/a/z1hpac,21603,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
2533,Yarat,นิยายรักจีนโบราณ,7,ลูกสาวมาเฟียผู้ที่ใครๆต่างหวาดกลัวกลับโดนแฟนหนุ่มรวมหัวกับเพื่อนสนิทฆ่า ทำให้วิญญาณมาเข้าร่าง เหมยฮว,32.0,จบ,1.0,https://cdn.readawrite.com/articles/2261/2260527/thumbnail/small.gif,4.0,"นิยายจีนโบราณ,นิยายรัก,ย้อนยุค,นิยายแฟนตาซี,ทะลุมิติ,มาเฟีย,นิยายจีน",เหมยฮวา.....บุปผาอันตราย [ 花危险 ],https://www.readawrite.com/a/z1hpbh,272,,,,,,0.0,0.0,2.0,1.0,2.0,1.7,1.0,1.0,1.2,1.3,1.7,1.6
2534,ก๊วยฟู่,นิยายรักจีนโบราณ,198,ท่านหมอ ​มองตาข้าสิ ข้าน่ารังเกียจนักหรือ สตรีไร้ยางอายที่ท่านกล่าวหาคนนี้แหละ จะรับผิดชอบท่านเอง จำ,342.0,จบ,56.0,https://cdn.readawrite.com/articles/2261/2260897/thumbnail/small.gif,54.0,"หมอ,หมอขี้เมา​,พิษ,คำสาป,กลับชาติมาเกิด,นิยายรัก,#โรแมนติกคอมเมดี้ #รอมคอม #romcom,ทะลึ่งนิดๆ,นิยายโรแมนติก",หมอขี้เมากับสาวปรุงพิษ,https://www.readawrite.com/a/z1hpm2,36799,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
2535,juliejoon,นิยายรักจีนโบราณ,741,ทนายความสาวสุดแซ่บต้องข้ามภพไปยุคอดีต ไปอยู่ในร่างภรรยาที่เพิ่งแต่งเข้าจวนของจ้านกั๋วกง เพื่อความอยู,704.0,จบ,31.0,https://cdn.readawrite.com/articles/2263/2262376/thumbnail/small.gif,194.0,"แต่งงาน,รักโรแมนติก,ย้อนยุค,สุขนิยม",(END)สตรีเช่นข้า เจ้าจะหาได้จากที่ใด,https://www.readawrite.com/a/z1hqtb,84092,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
2536,จินตนาการ​เท่านั้น​ที่​ครองโลก​,นิยายรักจีนโบราณ,114,ข้าชื่อ​ ฮวา​ เกิดมาพร้อมฉายา​ เทพเซียน,382.0,จบ,21.0,https://cdn.readawrite.com/articles/2264/2263392/thumbnail/small.gif,51.0,,ฮวา​น้อยผจญภัย​(ฟรี)​,https://www.readawrite.com/a/z1hrnc,38587,,,,,,0.0,0.0,4.0,4.0,5.0,4.3,2.6,2.8,3.2,3.4,4.3,4.3
2537,BiscuitBus,นิยายรักจีนโบราณ,144,"""หากเจ้าเรียกข้าว่าท่านมารอีกคำ ข้าจะเอาของบรรณาการอะไรนี่ยัดปากเจ้าซะ"" ",154.0,จบ,15.0,https://cdn.readawrite.com/articles/2264/2263666/thumbnail/small.gif,48.0,"นิยายจีนโบราณ,นิยายรัก,ย้อนยุค,นิยายจีน,นิยายแฟนตาซี",ตำนานมารโลหิต,https://www.readawrite.com/a/z1hrv6,7940,,,,,,0.0,0.0,4.0,3.0,4.0,3.7,2.2,2.3,2.8,2.9,3.7,3.6
2538,โสรญา,นิยายรักจีนโบราณ,2,โอ๊ยยย!!! คนอื่นข้ามาเป็นนางเอก ทำไมเราข้ามมาเป็นคนใช้ซะงั้น,27.0,จบ,2.0,https://cdn.readawrite.com/articles/2265/2264446/thumbnail/small.gif,1.0,"นิยายจีนโบราณ,นิยายรัก,นิยายโรแมนติก,น่ารัก,ตลก,หวาน,แต่งงาน,นิยายจีน,นิยายแฟนตาซี,ดราม่า,ทะลุมิติ,ย้อนยุค",*ข้ามเวลามาเป็นคนใช้,https://www.readawrite.com/a/z1hsig,454,,,,,,0.0,0.0,1.0,2.0,2.0,1.7,1.0,1.1,1.2,1.3,1.7,1.7
2539,I like fiction,นิยายรักจีนโบราณ,81,นักธุรกิจมักมากในกามอย่างเอริน..ต้องมาตายเพราะคู่เเข่งลอบฆ่าเเต่ทำไมหล่ะ..ทำไมต้องให้เธอมาอยู่ร่างนั,193.0,จบ,40.0,https://cdn.readawrite.com/articles/2265/2264569/thumbnail/small.gif,26.0,"ไซซี,ประมุขหยางสี่เซียน,เเดกเด็ก",ไซซีนางน้อยสะเทือนเเผ่นดิน|Quake the earth,https://www.readawrite.com/a/z1hsly,21876,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
2540,สลัดทูน่า(ﾟ∀ﾟ)✨,นิยายรักจีนโบราณ,2,"“ข้าหน่ะ..,ไม่สามารถรักกับท่านได้หรอก..” -แต่งนิยายเรื่องนี้ขึ้นมาเพราะสนองนีทตัวเองและก",4.0,จบ,1.0,https://cdn.readawrite.com/articles/2264/2263918/thumbnail/small.gif,2.0,,我不能爱你,https://www.readawrite.com/a/z1hs3d,148,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2541,สาวน้อยฝันหวาน,นิยายรักจีนโบราณ,43,ฟานฟ่าน เธอเป็นนักฆ่าได้ตายในระหว่างที่ไม่ใช่การทำภารกิจแต่...,199.0,จบ,12.0,https://cdn.readawrite.com/articles/2265/2264029/thumbnail/small.gif,23.0,,ข้านี้หล่ะ..ฟางมี่มี้,https://www.readawrite.com/a/z1hs6j,7089,,,,,,0.0,0.0,3.0,3.0,4.0,3.3,2.0,2.1,2.5,2.6,3.3,3.3
2542,Bigbird,นิยายรักจีนโบราณ,0,ในแผ่นดินต้าเสิ่น... สกุลหวังโดดเด่นในด้านการรบลูกหลานสกุลหวังทุกคนพร้อมพลีชีพเพื่อชาติและประชาชน..ใ,8.0,จบ,0.0,https://cdn.readawrite.com/articles/2265/2264047/thumbnail/small.gif,0.0,"สกุลหวัง,รักเดียว",ยอดขุนศึกสกุลหวัง,https://www.readawrite.com/a/z1hs72,65,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2543, Teasar,นิยายรักจีนโบราณ,15,อดีตนักฆ่าสาวที่ได้ตายแล้ววิญญาณไปอยู่ในร่างของหญิงสาวนางหนึ่ง พร้อมพรวิเศษที่เธอไป(ขู่กรรโชก) แค่กๆ,70.0,จบ,3.0,https://cdn.readawrite.com/articles/2266/2265539/thumbnail/small.gif,9.0,"นางเอกเก่ง,พลังปราณ,ร่ำรวย,ลูก,พี่ชาย,ท่านอ๋อง",จอมนางผู้มั่งคั่ง,https://www.readawrite.com/a/z1hteo,1460,,,,,,0.0,0.0,3.0,2.0,3.0,2.7,1.6,1.7,2.0,2.1,2.7,2.6
2544,แมวอ้วน,นิยายรักจีนโบราณ,1,"""ทำไม.. ท่านต้องทำร้ายน้องข้าด้วย?"" ",10.0,จบ,1.0,https://cdn.readawrite.com/articles/2266/2265365/thumbnail/small.gif,1.0,,เสี่ยวเฟิง,https://www.readawrite.com/a/z1ht9p,125,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2545,เว่ยถิง,นิยายรักจีนโบราณ,241,เด็กสาวที่เกิดมา กับโชคชะตาที่โหดร้าย เด็กสาวต้องอยู่ตัวคนเดียวในโลกที่ไม่มีใครสนใจ เเต่วันหนึ่งทุกอ,256.0,จบ,11.0,https://cdn.readawrite.com/articles/2267/2266792/thumbnail/small.gif,47.0,,หลิวซือซืออัจฉริยะสุดโกง,https://www.readawrite.com/a/z1hufh,14596,,,,,,0.0,0.0,4.0,4.0,4.0,4.0,2.4,2.5,3.0,3.1,4.0,4.0
2546,โรแมนติกหวางเฟย,นิยายรักจีนโบราณ,19,เมื่อนักโบราณคดี ขุดเจอโลงศพปริศนา ในสุสานหลวงจินซี เมื่อเปิดโลง ก็พบจดหมายบันทึก เป็นคำทำนาย ตามหาบ,28.0,จบ,0.0,https://cdn.readawrite.com/articles/2268/2267038/thumbnail/small.gif,12.0,"นิยายโรแมนติก,นิยายแฟนตาซี,นิยายรัก,นิยายจีน,นิยายจีนโบราณ",โลงศพโบราณบันดาลรัก,https://www.readawrite.com/a/z1humi,643,,,,,,0.0,0.0,3.0,2.0,2.0,2.3,1.4,1.5,1.8,1.8,2.3,2.3
2547,ohseRree,นิยายรักจีนโบราณ,"3,004",ในป่ามีของล้ำค่ามากมาย อย่างเช่นว่า ขี้ไก่ ขี้วัว ขี้หมู,1429.0,จบ,93.0,https://cdn.readawrite.com/articles/2268/2267175/thumbnail/small.gif,491.0,"นิยายจีนโบราณ,ย้อนยุค,นิยายจีน",ณ ชายป่าที่ข้าอาศัยอยู่,https://www.readawrite.com/a/z1huqf,257164,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
2548,Project X,นิยายรักจีนโบราณ,5,ปี 64 เจอกันนะคะ,25.0,จบ,0.0,https://cdn.readawrite.com/articles/2267/2266408/thumbnail/small.gif,5.0,,เคียงคู่,https://www.readawrite.com/a/z1hu4i,102,,,,,,0.0,0.0,2.0,1.0,2.0,1.7,1.0,1.0,1.2,1.3,1.7,1.6
2549,Project X,นิยายรักจีนโบราณ,6,ปี 2564 พบกันแน่นอนค่ะ,30.0,จบ,0.0,https://cdn.readawrite.com/articles/2267/2266409/thumbnail/small.gif,6.0,,แม่สื่อป่วนรัก,https://www.readawrite.com/a/z1hu4j,108,,,,,,0.0,0.0,2.0,1.0,2.0,1.7,1.0,1.0,1.2,1.3,1.7,1.6
2550,Project X,นิยายรักจีนโบราณ,5,ถ้าอยากให้ข้าช่วยเจ้า จงขายชีวิตให้ข้า เป็นทาสข้าไปชั่วชีวิต ตกลงหรือไม่ ,31.0,จบ,0.0,https://cdn.readawrite.com/articles/2267/2266397/thumbnail/small.gif,5.0,,คุณชายร้อยเล่ห์ (อ่านฟรีจนจบ),https://www.readawrite.com/a/z1hu47,185,,,,,,0.0,0.0,2.0,1.0,2.0,1.7,1.0,1.0,1.2,1.3,1.7,1.6
2551,หงเฟย,นิยายรักจีนโบราณ,430,หนึ่งนางร้ายที่เปรียบดั่งหยกเนื้อดี งดงาม สูงค่า แต่ไม่น่าปกป้อง! กับหนึ่งนางเอกที่เป็นดั่งดอกไม้ สว,484.0,จบ,124.0,https://cdn.readawrite.com/articles/2267/2266470/thumbnail/small.gif,153.0,"นิยายจีนโบราณ,นางร้าย,หงเฟย,นิยายแฟนตาซี,ตลก,หวาน,ตัวเอกร้าย,ผู้ชายเรื่องนี้ดีมากค่าาาา",ชะตาพ่าย นางร้ายข้ามภพ (E-Book),https://www.readawrite.com/a/z1hu6a,96016,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
2552,- พิมพ์อักษร -,นิยายรักจีนโบราณ,293,อาถรรพ์​ตระกูล​บ้าบออะไร! ตั้งใจขับไล่ครอบครัวข้าชัดๆ​ ในเมื่อคนในตระกูลไม่สนใจ​ ทำราวกับครอบครัวนาง,571.0,จบ,68.0,https://cdn.readawrite.com/articles/2268/2267982/thumbnail/small.gif,137.0,"สัตว์อสูร,พลังวิญญาณ,นางเอกเก่ง,สร้างตระกูล,ย้อนยุค,ทะลุมิติ,ปลูกผัก,นิยายจีนโบราณ,เกิดใหม่,นิยายจีน,นิยายแฟนตาซี,ตลก,น่ารัก,นิยายรัก",อาถรรพ์​สกุลจิว,https://www.readawrite.com/a/z1hveh,65905,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
2553,Somwhan{OP},นิยายรักจีนโบราณ,4,บุตรีของราชครูขององค์ชาย3 ผู้มีสิริโฉมงดงามสะครานตา ถือว่าล่มบ้านล่มเมืองเชียวหล่ะครานึงนางกลับได้บิ,15.0,จบ,1.0,https://cdn.readawrite.com/articles/2268/2267967/thumbnail/small.gif,3.0,"นิยายรักจีนโบราณ,นิยายดราม่า",ตำหนักจันทรา,https://www.readawrite.com/a/z1hve2,139,,,,,,0.0,0.0,1.0,1.0,2.0,1.3,1.0,1.0,1.0,1.1,1.3,1.3
