,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag,countTweet,countAccountReview,countHashReview,ratingNoTweet_q,ratingHashReview_q,ratingLike_q,ratingView_q,ratingAdd2Fav_q,ratingWebsite,finalRating1,finalRating1_w,finalRating2,finalRating2_w,finalRating3,finalRating3_w
2426,Raiya Lila,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,"แด่นมันเป็นแค่หมาตัวหนึ่งเท่านั้น มนุษย์ให้นิยามมันว่า เป็นสัตว์ ""เดรัจฉาน"" อีแด่นอาจภูมิใจในความเป็",0.0,จบ,1.0,https://cdn.readawrite.com/articles/1600/1599757/thumbnail/small.gif,0.0,,"เรื่องของ \""แด่น\""",https://www.readawrite.com/a/z12awc,31,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2427,เมืองบน คนลับแล,วรรณกรรม/ดราม่า/เสียดสีสังคม,15,คุณฆ่าเขา หรือว่า เขาฆ่าตัวเอง,6.0,จบ,1.0,https://cdn.readawrite.com/articles/1600/1599940/thumbnail/small.gif,10.0,"เสียดสีสังคม,นิยายรักดราม่า",ไม่ตรงปก!,https://www.readawrite.com/a/z12b2k,372,,,,,,0.0,0.0,5.0,4.0,3.75,4.2,2.6,2.7,3.2,3.3,4.2,4.2
2428,Ms.rose,วรรณกรรม/ดราม่า/เสียดสีสังคม,3,ถึงมีตาก็ไม่มีประโยชน์หรอก ถ้าหัวใจพี่ยังมืดบอดอยู่แบบนี้,7.0,จบ,4.0,https://cdn.readawrite.com/articles/1600/1600000/thumbnail/small.gif,1.0,"noren,nctdream",Blindness Heart,https://www.readawrite.com/a/z12b4a,309,,,,,,0.0,0.0,1.25,4.0,3.75,3.0,1.8,2.0,2.2,2.5,3.0,3.1
2429,ปีศาจชอนซา,วรรณกรรม/ดราม่า/เสียดสีสังคม,57,หมอภาคิน หมอหนุ่มที่เคยใช้ผู้หญิงเปลืองแอบชอบสาวเสริฟในผับตัวเองแต่ไม่กล้าพูดออกไป.. มุขลิน หญิงสาวท,52.0,จบ,80.0,https://cdn.readawrite.com/articles/1601/1600192/thumbnail/small.gif,19.0,บำเรอรักคุณหมอ,บำเรอรักคุณหมอ,https://www.readawrite.com/a/z12b9r,16984,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
2430,Morningtime,วรรณกรรม/ดราม่า/เสียดสีสังคม,1,การเดินทางเพื่อกลับไปหาใครสักคน,0.0,จบ,1.0,https://cdn.readawrite.com/articles/1602/1601865/thumbnail/small.gif,1.0,"ดราม่า,สังคม,ครอบครัว,ชีวิต,เรื่องสั้น","\""กลับ\""",https://www.readawrite.com/a/z12cmk,196,,,,,,0.0,0.0,1.25,3.0,1.25,1.8,1.1,1.2,1.4,1.5,1.8,1.9
2431,SHASHA,วรรณกรรม/ดราม่า/เสียดสีสังคม,919,“ถ้าพี่หมอกเกลียดซินนัก พี่หมอกก็หย่ากับซินเลยสิคะ” “ถึงวันคลอดเมื่อไร พี่จะลากเธอ,859.0,จบ,92.0,https://cdn.readawrite.com/articles/1603/1602120/thumbnail/small.gif,185.0,,เล่ห์บุรินทร์,https://www.readawrite.com/a/z12ctu,244344,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
2432,ศูนย์องศา,วรรณกรรม/ดราม่า/เสียดสีสังคม,1,ไม่เห็นมีวิชาไหนในโรงเรียนสอนเราเลย ว่าตอนอายุ 17 มันจะเจ็บปวดขนาดนี้ ,2.0,จบ,5.0,https://cdn.readawrite.com/articles/1603/1602966/thumbnail/small.gif,1.0,"รั้วสิบเจ็ด,นิยายวาย,วัยรุ่น,สะท้อนสังคม",17 Sprightly Playbook : รั้วสิบเจ็ด ( Y ),https://www.readawrite.com/a/z12dj1,102,,,,,,0.0,0.0,1.25,2.0,2.5,1.9,1.2,1.2,1.4,1.5,1.9,2.0
2433,Y19MzH,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,เธอที่อยู่ห่างไกล กับใครอีกคนที่คอยเฝ้ารอ,5.0,จบ,1.0,https://cdn.readawrite.com/articles/1604/1603937/thumbnail/small.gif,0.0,"gakook,BTS",ถ้าเธอฟังอยู่ - Mean #gakook,https://www.readawrite.com/a/z12ebr,377,,,,,,0.0,0.0,1.25,4.0,3.75,3.0,1.8,2.0,2.2,2.5,3.0,3.1
2434,ZoeKie,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,เขาเข้ามาเพื่อทำลายชีวิตเธอ,2.0,จบ,1.0,https://cdn.readawrite.com/articles/1605/1604094/thumbnail/small.gif,0.0,"ดราม่า,สังคม,เสียดสี,ชีวิต,18+,ชู้,สามี,เพื่อนเก่า,พิศวาส",เพียงสิเน่หาลวง,https://www.readawrite.com/a/z12eg9,112,,,,,,0.0,0.0,1.25,2.0,2.5,1.9,1.2,1.2,1.4,1.5,1.9,2.0
2435,Sadboyyy,วรรณกรรม/ดราม่า/เสียดสีสังคม,3,"""ผมอยากจะลืมเขา​ให้ได้เสียเหลือเกิน...คำบางคำก็ไม่สามารถอธิบายความรู้สึกในตอนนี้ได้ว่ามันทั้งเจ็บปวด",1.0,จบ,2.0,https://cdn.readawrite.com/articles/1605/1604746/thumbnail/small.gif,2.0,"นิยายดราม่า,นิยายวาย,18+,วิศวะ,ดราม่า / drama,ร้องไห้,โศกศัลย์",#โศกศัลย์,https://www.readawrite.com/a/z12eyv,104,,โศกศัลย์,,,,0.0,0.0,2.5,2.0,1.25,1.9,1.2,1.2,1.4,1.5,1.9,1.9
2436,เมฆชรา,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,เป็นเรื่องราวความผูกพันของคนกับหมา ผ่านมุมมองเรื่องราวสะท้อนชีวิตสังคมปัจจุบันที่มุ่งหา ความผูกพัน ค,0.0,จบ,0.0,https://cdn.readawrite.com/articles/1604/1603733/thumbnail/small.gif,0.0,,Mario .. ตลอดไป,https://www.readawrite.com/a/z12e5x,24,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2437,Nice_to,วรรณกรรม/ดราม่า/เสียดสีสังคม,21,ถ้าเกิดว่าฉัน อยากหายไป,27.0,จบ,8.0,https://cdn.readawrite.com/articles/1606/1605135/thumbnail/small.gif,16.0,"Weebnk,BNK,Depression,snap,infinitystone,deep",SNAP!!,https://www.readawrite.com/a/z12fb0,3643,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
2438,รุ้งพัชร,วรรณกรรม/ดราม่า/เสียดสีสังคม,6,ด้ายแดงแห่งโชคชะตา...ขับเคลื่อนได้ด้วยความตาย,14.0,จบ,5.0,https://cdn.readawrite.com/articles/1607/1606535/thumbnail/small.gif,6.0,"18+,ฆาตกรรม,ยันเดเระ,ดราม่า / drama,ครอบครัว,ด้ายแดง,พรหมลิขิต",ด้ายสีเลือด,https://www.readawrite.com/a/z12gg0,610,,,,,,0.0,0.0,5.0,4.0,5.0,4.7,2.8,2.9,3.5,3.6,4.7,4.6
2439,ล.วิกรานต์,วรรณกรรม/ดราม่า/เสียดสีสังคม,2,เจ็บปวด รวดร้าว โหยหา และทรงจำแค่นั้นชีวิต...,0.0,จบ,0.0,https://cdn.readawrite.com/articles/1607/1606916/thumbnail/small.gif,1.0,"ดราม่า,ครอบครัว,เสียดสี,ชีวิต,ความรัก,สังคม,เรื่องสั้น",ฤดูอับปาง,https://www.readawrite.com/a/z12gqv,24,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2440,เ.. สื.. อ.. ก.. เ.. ก่.. ง.. จั.. ง.. อี.. ชะ.. นี,วรรณกรรม/ดราม่า/เสียดสีสังคม,3,ผมเเอบชอบเค้ามากกว่าคนอื่นเเต่ทำไมคนรักของเค้าคือรุ่นพี่ชิโนบุไม่ใช่ผมเเต่เค้ามาบอกรักผมทำไมกันนะ,16.0,จบ,1.0,https://cdn.readawrite.com/articles/1608/1607572/thumbnail/small.gif,3.0,"กิทัน,กิยูทัน,วาย",ทำไมคนนั้นถึงไม่ใช่ผมล่ะ,https://www.readawrite.com/a/z12ham,326,,,,,,0.0,0.0,3.75,4.0,5.0,4.2,2.6,2.7,3.2,3.4,4.2,4.3
2441,solarisk,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,เธอตามหาสามีที่หายไปและให้ความรักแก่เขาผู้เข้ามาช่วยเหลือเธอ,1.0,จบ,1.0,https://cdn.readawrite.com/articles/1608/1607921/thumbnail/small.gif,0.0,"ความรัก,ดราม่า,ครอบครัว,ชีวิต",มีรดา,https://www.readawrite.com/a/z12hkl,260,,,,,,0.0,0.0,1.25,3.0,1.25,1.8,1.1,1.2,1.4,1.5,1.8,1.9
2442,เนตรภัคตรา,วรรณกรรม/ดราม่า/เสียดสีสังคม,119,ความเข้าใจผิดในคืนนั้นทำให้คิณณ์ไม่รู้ว่าเขากำลังทำให้ใครต้องเจ็บช้ำ ในขณะที่คิณณ์กำลังเริ่มไปได้ดีก,121.0,จบ,35.0,https://cdn.readawrite.com/articles/1609/1608212/thumbnail/small.gif,23.0,,คู่ขวัญของหัวใจ,https://www.readawrite.com/a/z12hsw,35996,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
2443,awk—,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,pieces of thought that sometimes run through me,1.0,จบ,3.0,https://cdn.readawrite.com/articles/1608/1607326/thumbnail/small.gif,0.0,,f is for fragments,https://www.readawrite.com/a/z12h3l,164,,,,,,0.0,0.0,1.25,3.0,1.25,1.8,1.1,1.2,1.4,1.5,1.8,1.9
2444,Natthanan ,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,คุณ​เคยมีประสบการณ์​รักแย่ๆไหม,0.0,จบ,1.0,https://cdn.readawrite.com/articles/1610/1609432/thumbnail/small.gif,0.0,,รักสั้นๆ,https://www.readawrite.com/a/z12isr,14,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2445,GoiGoi,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,ไดอารี่ที่เอาไว้เตือนความทรงจำว่าครั้งนึงเรื่องพวกนั้นมันเคยเกิดขึ้นจริงๆ,0.0,จบ,1.0,https://cdn.readawrite.com/articles/1610/1609842/thumbnail/small.gif,0.0,"Boy love / Yaoi / ชายรักชาย,ดราม่า,เพ้อ,งงๆ",ไดอารี่ของเก๋า,https://www.readawrite.com/a/z12j5h,18,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2446,I.A.Phoom,วรรณกรรม/ดราม่า/เสียดสีสังคม,1,สงครามระหว่างอาณาจักรพันธมิตรและอาณาจักรเทพวิหคเหมันต์ที่ถูกเริ่มเอาไว้เมื่อกว่า60ก่อน,0.0,จบ,8.0,https://cdn.readawrite.com/articles/1612/1611649/thumbnail/small.gif,0.0,"นิยายแฟนตาซี,ดราม่า",The winter kingdom of the nine kings,https://www.readawrite.com/a/z12km4,120,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
2447,Tangmo,วรรณกรรม/ดราม่า/เสียดสีสังคม,7,ทําใจก่อนอ่านเพราะมันจะทําให้คุณร้องไห้,3.0,จบ,4.0,https://cdn.readawrite.com/articles/1611/1610920/thumbnail/small.gif,1.0,นางฟ้า,การจากไปของหนูรัก,https://www.readawrite.com/a/z12k1a,148,,,,,,0.0,0.0,1.25,3.0,2.5,2.2,1.4,1.5,1.7,1.8,2.2,2.3
2448,พีชร์ฌา,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,ผมนึกถึงคำปรามาสของพี่หิน และแรงเชียร์ของไอ้อิฐ ในวันที่ผมกลับมาบอกพวกมันว่าจะไปเป็นเด็กเสริ์ฟ แต่คว,2.0,จบ,1.0,https://cdn.readawrite.com/articles/1614/1613199/thumbnail/small.gif,0.0,"สังคม,ดราม่า,ชีวิต,เสียดสี",เด็กใหม่ (bambino),https://www.readawrite.com/a/z12lve,172,,,,,,0.0,0.0,1.25,3.0,2.5,2.2,1.4,1.5,1.7,1.8,2.2,2.3
2449,ทิพากร,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,(ทดลองอ่าน) มีเพียงเลือดที่จะล้างน้ำตาของเธอได้ เมเม่ ฆาตกรต่อเนื่องวัยสิบแปดปี เธอฆ่าเพื่อนร่วมห้อง,0.0,จบ,4.0,https://cdn.readawrite.com/articles/1614/1613838/thumbnail/small.gif,0.0,"ดราม่า,แก้แค้น,ครอบครัว,เพื่อนสนิท,ฆาตกรรม",ไปตายซะ,https://www.readawrite.com/a/z12men,86,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
2450,Laly_+,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,บางครั้งความรักก็มารูปเเบบที่เราไม่ต้องการ บางครั้งความรักอาจไม่ใช่สิ่งที่เราต้องการที่สุด บางครั้งค,0.0,จบ,0.0,https://cdn.readawrite.com/articles/1615/1614599/thumbnail/small.gif,0.0,,เพราะความ(เกลียด)รัก,https://www.readawrite.com/a/z12n1e,19,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2451,รุ่งอรุโณทัย [RungArunoThay],วรรณกรรม/ดราม่า/เสียดสีสังคม,17,“คุณแม่จะรับผิดชอบผมยังไง ที่นำพาผมลงสู่นรกไปพร้อมกับคุณแม่ครับ”,13.0,จบ,60.0,https://cdn.readawrite.com/articles/1615/1614709/thumbnail/small.gif,4.0,"ดราม่า,ชีวิต,ความรัก,คุณแม่ที่รัก,นับดาว,รุ่งอรุโณทัย,นิยายรัก,18+",คุณแม่ที่รัก [Dear Mother],https://www.readawrite.com/a/z12n4j,2281,,,,,,0.0,0.0,3.75,5.0,5.0,4.6,2.8,2.9,3.4,3.7,4.6,4.6
2452,Totsjack,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,การเดินทางของ แจ๊ค เด็กหนุ่มผู้ที่มีความฝันอยากเป็นเทรดเดอร์ มืออาชีพ เพื่อตามหา อิสรภาพ,0.0,จบ,2.0,https://cdn.readawrite.com/articles/1617/1616625/thumbnail/small.gif,0.0,"การเงิน การลงทุน,การเงิน,อิสรภาพ,โดดเดี่ยว,ความฝัน,ปัญหาครอบครัว,ครอบครัว",millionaire,https://www.readawrite.com/a/z12ooa,31,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2453,Rtima1123,วรรณกรรม/ดราม่า/เสียดสีสังคม,42,ลูคัสไม่เคยได้ยินคนที่นี่เอ่ยปากพูด ทุกคนที่นี่ไม่เคยพูด เพราะทุกคนพูดไม่ได้,128.0,จบ,1.0,https://cdn.readawrite.com/articles/1617/1616736/thumbnail/small.gif,36.0,,#คนจากด้านล่าง,https://www.readawrite.com/a/z12org,1477,,คนจากด้านล่าง,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
2454,PigaJa​,วรรณกรรม/ดราม่า/เสียดสีสังคม,2,เรื่องราวเกี่ยวกับเด็ก​ผู้หญิง​คนหนึ่​ง​ที่ไม่ได้ดีอย่างที่คิดเอาไว้'เมื่อคำถาม​นั้นที่เด็กคนนี้ได้เ,0.0,จบ,4.0,https://cdn.readawrite.com/articles/1617/1616743/thumbnail/small.gif,1.0,"่ฉันคือใคร,เข้าใจกันหน่อยสิ",เด็กสาวกับกาลเวลา​,https://www.readawrite.com/a/z12orn,61,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
2455,Karakasa kozō,วรรณกรรม/ดราม่า/เสียดสีสังคม,13,"จะเป็นอย่างไร ถ้าหากเราสามารถเห็น""จิตใจ""ของคนอื่นๆ ได้ ผ่านสถานที่ที่พวกเขาอยู่",6.0,จบ,1.0,https://cdn.readawrite.com/articles/1616/1615775/thumbnail/small.gif,12.0,"ดราม่า,ชีวิต,เรื่องสั้น,ความรัก,นิยายโรแมนติก,เสียดสี",Seer,https://www.readawrite.com/a/z12o00,575,,,,,,0.0,0.0,5.0,4.0,3.75,4.2,2.6,2.7,3.2,3.3,4.2,4.2
2456,แมวลาย,วรรณกรรม/ดราม่า/เสียดสีสังคม,11,เมื่อเกิดความผิดพลาด น้องสาวสุดที่รักจึงฝากแก้วตาดวงใจน้อย ๆให้เขาดูแล หมอหนุ่มอย่างเขาคงต้องหาผู้ช่,24.0,จบ,24.0,https://cdn.readawrite.com/articles/1618/1617641/thumbnail/small.gif,5.0,"หมอ,ลูกน้อย,แม่จำเป็น",รักที่รอจากคุณหมอที่รัก,https://www.readawrite.com/a/z12pib,2903,,,,,,0.0,0.0,3.75,5.0,5.0,4.6,2.8,2.9,3.4,3.7,4.6,4.6
2457,กุหลาบสีเลือด🥀,วรรณกรรม/ดราม่า/เสียดสีสังคม,1,เรื่องราวความรักที่แสนจะไร้ซึ่งความสุขของ ไคโตะ หนึ่งในแก๊งค์ชายฉกรรจ์ ความรักเกิดจากการบีบบังคับให้,3.0,จบ,5.0,https://cdn.readawrite.com/articles/1619/1618041/thumbnail/small.gif,1.0,,สารเลว,https://www.readawrite.com/a/z12ptq,247,,,,,,0.0,0.0,1.25,3.0,2.5,2.2,1.4,1.5,1.7,1.8,2.2,2.3
2458,Evil Qiu,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,ชีวิตของเธอคนนี้ไม่ได้โรยด้วยกลีบกุหลาบ เพราะตั้งแต่ลืมตาดูโลกใบนี้สิ่งที่เธอเรียนรู้คือความเจ็บปวด ,5.0,จบ,13.0,https://cdn.readawrite.com/articles/1619/1618072/thumbnail/small.gif,0.0,,เพราะฉันไม่ใช่นางเอก (ฉบับปรับปรุง),https://www.readawrite.com/a/z12pum,187,,,,,,0.0,0.0,1.25,3.0,3.75,2.7,1.6,1.8,2.0,2.2,2.7,2.8
2459,นาคเหรา,วรรณกรรม/ดราม่า/เสียดสีสังคม,2,"""ได้แต่คุกเข่าเพื่อร้องขอความเห็นใจ ตะโกนไซร้จะมีใครที่ไหนได้ยิน”",1.0,จบ,1.0,https://cdn.readawrite.com/articles/1619/1618797/thumbnail/small.gif,0.0,,คะนึงหาด้วยอาลัย,https://www.readawrite.com/a/z12qgc,285,,,,,,0.0,0.0,1.25,3.0,1.25,1.8,1.1,1.2,1.4,1.5,1.8,1.9
2460,นัดเธอที่ปลายฟ้า,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,อะไรคือสิ่งที่ยืนยันความสำเร็จ ชื่อเสียง? เงินทอง? หรืออาจจะเป็นความตาย...,0.0,จบ,0.0,https://cdn.readawrite.com/articles/1620/1619351/thumbnail/small.gif,0.0,,ไดอารี่คนเป็น,https://www.readawrite.com/a/z12qw6,17,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2461,ห้วงคำนึง,วรรณกรรม/ดราม่า/เสียดสีสังคม,1,ในวัยเยาว์ที่คิดว่าตัวเองเก่งที่สุดในโลก กาลเวลาล่วงผ่านเลยไปกลับกลายเป็นนางสาวเป็ดไปได้นะ,0.0,จบ,1.0,https://cdn.readawrite.com/articles/1621/1620109/thumbnail/small.gif,1.0,,Miss jack-of-all-trades,https://www.readawrite.com/a/z12rit,168,,,,,,0.0,0.0,1.25,3.0,1.25,1.8,1.1,1.2,1.4,1.5,1.8,1.9
2462,DREAMERMAN,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,สี: วรรณกรรม/ดราม่า/เสียดสีสังคม,0.0,จบ,1.0,https://cdn.readawrite.com/articles/1622/1621066/thumbnail/small.gif,0.0,"ดราม่า,สังคม,เสียดสี,ชีวิต,ครอบครัว,เรื่องสั้น",สี,https://www.readawrite.com/a/z12sb6,19,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2463,บัวชมพู,วรรณกรรม/ดราม่า/เสียดสีสังคม,14,เธอคืออดีตคนรักที่ไม่เคยลืม เขาอยากจะแก้แค้นให้สาสมกับสิ่งที่เธอทำไว้ให้เขาเจ็บปวด ,10.0,จบ,23.0,https://cdn.readawrite.com/articles/1622/1621467/thumbnail/small.gif,1.0,"หมอ,ความแค้น,คนรักเก่า,Honeyiheatyou,บัวชมพู","Honey, I Hate you",https://www.readawrite.com/a/z12smm,757,,,,,,0.0,0.0,1.25,4.0,3.75,3.0,1.8,2.0,2.2,2.5,3.0,3.1
2464,aBetterTomorrow,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,บางครั้งความทรงจำก็ทำร้ายตัวเราเองโดยไม่รู้ตัว แต่พอถึงตอนนั้นความรู้สึกของเราก็คงผูกมัดกับความทรงจำ,0.0,จบ,1.0,https://cdn.readawrite.com/articles/1623/1622467/thumbnail/small.gif,0.0,"ความทรงจำ,เพราะครั้งหนึ่งคุณเคยหายไป,คนรอ",เพราะครั้งหนึ่งคุณเคยหายไป,https://www.readawrite.com/a/z12tg7,18,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2465,แมวเดียวดาย,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,เชื่อใจ คนที่เขารักคุณจากหัวใจ รักษาเขาไว้ เพราะการจากลา ไม่เลือกเวลา ไม่เลือกสถานที่ และไม่เคยเลือก,0.0,จบ,1.0,https://cdn.readawrite.com/articles/1623/1622611/thumbnail/small.gif,0.0,"ดราม่า,ความรัก,เรื่องสั้น",กล่องเพลงกล่องเล็ก,https://www.readawrite.com/a/z12tkb,108,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
2466,riverRUN27,วรรณกรรม/ดราม่า/เสียดสีสังคม,2,"พนักงานสาวที่กำลังจะโดนไล่ออก, เจ้าหนี้โหด, แท็กซี่ปริศนา สามสิ่งนี้จะพาเราไปสู่จุดหมายใดในคืนอันเงี",8.0,จบ,4.0,https://cdn.readawrite.com/articles/1622/1621926/thumbnail/small.gif,2.0,"ดราม่า,เสียดสี,ชีวิต,เรื่องสั้น,สังคม,ลึกลับ,เรื่องเล่า",คืนสงัด,https://www.readawrite.com/a/z12t0q,279,,,,,,0.0,0.0,2.5,3.0,3.75,3.1,1.8,2.0,2.3,2.4,3.1,3.1
2467,nuchเด็กใหม่,วรรณกรรม/ดราม่า/เสียดสีสังคม,2,"เรื่องนี้ได้แรงบันดานใจจาก "" นางร้ายหมดรัก"" อันนี้เรื่องที่จะแต่งก็คร้ายๆกันแต่จะ สะท้อนถึงตัวร้าย ท",3.0,จบ,1.0,https://cdn.readawrite.com/articles/1623/1622166/thumbnail/small.gif,1.0,"สะท้อนสังคม,นางร้ายเย็นชา,ดราม่า",นางร้ายผู้เย็นชา,https://www.readawrite.com/a/z12t7l,104,,,,,,0.0,0.0,1.25,2.0,2.5,1.9,1.2,1.2,1.4,1.5,1.9,2.0
2468,พอเพียง,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,"บทกวีหนุ่มโรงงาน ,บทกวีบ้านๆ",1.0,จบ,33.0,https://cdn.readawrite.com/articles/1624/1623704/thumbnail/small.gif,0.0,"บทกวี,กลอน,โคลงสี่สุภาพ,ชีวิตประจำวัน",รวบรวมบทกวี,https://www.readawrite.com/a/z12ugj,544,,,,,,0.0,0.0,1.25,4.0,1.25,2.2,1.3,1.4,1.6,1.8,2.2,2.3
2469,Ing_4520,วรรณกรรม/ดราม่า/เสียดสีสังคม,5,[ Last ]: วรรณกรรม/ดราม่า/เสียดสีสังคม,1.0,จบ,1.0,https://cdn.readawrite.com/articles/1624/1623156/thumbnail/small.gif,3.0,,[ Last ],https://www.readawrite.com/a/z12u0v,228,,,,,,0.0,0.0,3.75,3.0,1.25,2.7,1.6,1.7,2.0,2.1,2.7,2.6
2470,ดีแลน,วรรณกรรม/ดราม่า/เสียดสีสังคม,39,“ฉันให้ก็รับไปสิ หรือว่าสำหรับเธอ ก่อนรับเงินจากผู้ชายจะต้องเอาตัวเข้าแลกทุกครั้ง” ..เขา,94.0,จบ,16.0,https://cdn.readawrite.com/articles/1626/1625167/thumbnail/small.gif,24.0,,บ่วงนางบำเรอ.,https://www.readawrite.com/a/z12vnc,12573,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
2471,ว.วิสนันท์,วรรณกรรม/ดราม่า/เสียดสีสังคม,6,It's not a fanfiction. It's based on forgotten history of this hopeless country.,11.0,จบ,1.0,https://cdn.readawrite.com/articles/1626/1625381/thumbnail/small.gif,5.0,,๓๐๐๘ | Claire Redfield and Jill Valentine [OS],https://www.readawrite.com/a/z12vtg,791,,,,,,0.0,0.0,3.75,4.0,3.75,3.8,2.3,2.4,2.9,3.0,3.8,3.8
2472,かがみ,วรรณกรรม/ดราม่า/เสียดสีสังคม,2,ความเศร้าของหญิงพลังจิต: วรรณกรรม/ดราม่า/เสียดสีสังคม,0.0,จบ,1.0,https://cdn.readawrite.com/articles/1626/1625890/thumbnail/small.gif,1.0,,ความเศร้าของหญิงพลังจิต,https://www.readawrite.com/a/z12w90,55,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
2473,Firefly Cry,วรรณกรรม/ดราม่า/เสียดสีสังคม,4,""" พวกเราพูดว่า 'เกลียด' กันกี่ครั้งก็ได้ เพราะยังไงหลังออกจากห้องนี้ไป เราจะ 'ไม่เกลียด' กัน """,5.0,จบ,11.0,https://cdn.readawrite.com/articles/1628/1627212/thumbnail/small.gif,3.0,"ดราม่า,เสียดสี,ชีวิต,สังคม,เรื่องสั้น,LGBTQ,ครอบครัว",[END] สมมุติว่าเราเกลียดกัน,https://www.readawrite.com/a/z12xbr,920,,,,,,0.0,0.0,3.75,4.0,3.75,3.8,2.3,2.4,2.9,3.0,3.8,3.8
2474,ฉันคนนั้น,วรรณกรรม/ดราม่า/เสียดสีสังคม,0,เคยได้ยินมาว่าความแน่นอนคือความไม่แน่นอน มีเพียงห้วงเวลาที่ดำเนินต่อไปอย่างไม่มีที่สิ้นสุุด,3.0,จบ,1.0,https://cdn.readawrite.com/articles/1628/1627349/thumbnail/small.gif,0.0,,ห้วงเวลาอันเป็นนิรันดร์,https://www.readawrite.com/a/z12xfo,565,,,,,,0.0,0.0,1.25,4.0,2.5,2.6,1.6,1.7,1.9,2.1,2.6,2.7
2475,oneulyhi,วรรณกรรม/ดราม่า/เสียดสีสังคม,1,แน่นอนว่านี่ไม่ใช่ความผิดหวังครั้งแรกของฉัน แต่วันนี้กลับมีผู้ชายคนหนึ่งมาบอกกับฉันว่า...,1.0,จบ,1.0,https://cdn.readawrite.com/articles/1628/1627670/thumbnail/small.gif,1.0,"ดราม่า,ชีวิต,ความเสียใจ,ความผิดหวัง,เรื่องสั้น",ผู้ชายคนนั้น คนที่ฉันเจอที่สวนสาธารณะ,https://www.readawrite.com/a/z12xou,233,,,,,,0.0,0.0,1.25,3.0,1.25,1.8,1.1,1.2,1.4,1.5,1.8,1.9
