,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,viewer,new_title,hashtag
930,เมไร,นิยาย Boy Love Lovely Room,104,คนสองคน กับใจพังๆสองใจ หนึ่งคนที่เจอรักร้ายๆ กับอีกหนึ่งคนที่กลัวการเริ่มต้นใหม่ เมื่อคนที่เดินอยู่,233,จบ,13.0,https://cdn.readawrite.com/articles/1806/1805048/thumbnail/,43,วนรัก,Loop #วนรัก,"11,825",,วนรัก
931,Redruby,นิยาย Boy Love Lovely Room,55,ที่บ้านเปิดร้านขายข้าวมันไก่ แทนที่จะชอบกินไก่แต่ดันชอบ...ลูกชิ้น,133,จบ,1.0,https://cdn.readawrite.com/articles/1807/1806630/thumbnail/,42,"Boy Love/Yaoi,นิยายโรแมนติก,นิยายวาย,โรงเรียน",[ Yaoi ] My lil meatball #เด็กร้านข้าวมันไก่,"1,269",,เด็กร้านข้าวมันไก่
932,Butter11011,นิยาย Boy Love Lovely Room,0,เจ้าของร้านลึกลับบังเอิญเก็บใครก็ไม่รู้ได้ในป่าเวทมนตร์เขาบาดเจ็บหนักพอตื่นเขาขึ้นมาก็กลับจำอะไรไม่ไ,3,จบ,3.0,https://cdn.readawrite.com/articles/1806/1805662/thumbnail/,0,"Boy Love/Yaoi,นิยายวาย,นิยายแฟนตาซี,นิยายรัก,เวทมนตร์",Mystery store#ร้านลึกลับของคุณตัวเล็ก,204,,ร้านลึกลับของคุณตัวเล็ก
933,25.15.66,นิยาย Boy Love Lovely Room,"1,129",อยู่กับผม...คุณเป็นได้ทุกอย่าง,"2,724",จบ,26.0,https://cdn.readawrite.com/articles/1811/1810107/thumbnail/,455,,I will be your everything #ปลาวาฬของคุณผีเสื้อของผม (YAOI),"106,863",,ปลาวาฬของคุณผีเสื้อของผม
934,littlebbear96,นิยาย Boy Love Lovely Room,"6,083",ข้าเป็นปีศาจจิ้งจอกที่มีคู่หมั้นเป็นเทพมังกรหน้านิ่งองค์หนึ่ง เขาไม่อยากแต่งงาน แต่สงสารที่ข้าไม่ค่อ,"13,721",จบ,25.0,https://cdn.readawrite.com/articles/1811/1810306/thumbnail/,"1,960","จิ้งจอกหิมะกับการเป็นภรรยาฝึกหัด,ปีศาจจิ้งจอก,เทพ,มังกร,พีเรียดจีน,นิยายวายฟีลกู๊ด",(END)#จิ้งจอกหิมะกับการเป็นภรรยาฝึกหัด(Mpreg)[สนพ.Deep],"628,884",,จิ้งจอกหิมะกับการเป็นภรรยาฝึกหัด
935,jaejudy,นิยาย Boy Love Lovely Room,3,เขาผู้เป็นเบต้า และเคยฝันอยากเป็นโอเมก้ามาตลอด เพราะเขากลัวมาตลอดว่าแฟนหนุ่มอัลฟ่าที่คบกันมา 3 ปี จะ,9,จบ,1.0,https://cdn.readawrite.com/articles/1811/1810526/thumbnail/,2,"อัศวินกินคนเล็ก,omegaverse,Boy Love/Yaoi,นิยายวาย",unfortunately #อัศวินกินคนเล็ก (omegaverse),246,,อัศวินกินคนเล็ก
936,กูโง่ค่ะจบ,นิยาย Boy Love Lovely Room,3,..,2,จบ,2.0,https://cdn.readawrite.com/articles/1811/1810536/thumbnail/,3,,[yaoi]#ฮาวทู การมีชีวิตรอดในแบบพี่ขุนคนแมน,77,,ฮาวทูการมีชีวิตรอดในแบบพี่ขุนคนแมน
937,Blacksaya,นิยาย Boy Love Lovely Room,19,"สัตว์หิมพานต์เกลียดมนุษย์ ยิ่งกับมนุษย์ตรงหน้ายิ่งเสริมความปวดหัวมากกว่าปกติ ""อเล็กซ์ เราเป็นกินนรไม",43,จบ,10.0,https://cdn.readawrite.com/articles/1811/1810856/thumbnail/,8,"Boy Love/Yaoi,นิยายวาย,หิมพานต์,กินนรขอฉอด",กินนรในเรือนกระจก #กินนรขอฉอด,"1,086",กินนรในเรือนกระจก,กินนรขอฉอด
938,I.,นิยาย Boy Love Lovely Room,0,"""น้ำหยดลงหินทุกวันหินบอก กูคิดกับมึงแค่เพื่อน"" ""เอ๋ง""",0,จบ,1.0,https://cdn.readawrite.com/articles/1813/1812065/thumbnail/,0,"พรทจ,Yaoi,Friendzone",FRIEND | #พรทจ,15,,พรทจ
939,Littlepig,นิยาย Boy Love Lovely Room,"15,124",รชตเคยคิดจริงๆว่าชีวิตอันแสนสงบสุขและจืดชืดของเขาจะเป็นเช่นนี้ไปตลอด จนกระทั่งวันที่เขาก้าวเข้าไปในส,"22,987",จบ,44.0,https://cdn.readawrite.com/articles/1856/1855950/thumbnail/,"4,235","Boy Love/Yaoi,นิยายวาย,18+,นิยายรัก,ดราม่า,ตลก,Mpreg,omegaverse",Pre-Order [omegaverse] Finding White Dahlia #รักเร่คุณเลขา ปิดเรื่อง 10/12/63,"2,035,258",,รักเร่คุณเลขาปิดเรื่อง
940,Ry-ne,นิยาย Boy Love Lovely Room,112,"นี่คือเรื่องราวของพระเอกหล่อ รวย เรียนดีกีฬาเด่น มีคอนโดหรู รถนอก อยู่จุดยอดของพีระมิด ""ที่แมสเสียไม",844,จบ,48.0,https://cdn.readawrite.com/articles/1859/1858661/thumbnail/,63,,The Missing Title #เอื้อเดือน (ชื่อชั่วคราวจนกว่าเราจะหาอะไรที่แมสกว่านี้ได้),"29,972",,เอื้อเดือน
941,ขอไข่ขึงขัง,นิยาย Boy Love Lovely Room,207,เค้าบอกว่าพ่อหม้ายลูกติดน่ะแซ่บ แต่ดูเหมือนคุณพี่เลี้ยงที่เป็นโอเมก้าจะแซ่บกว่า,"1,218",จบ,1.0,https://cdn.readawrite.com/articles/1862/1861706/thumbnail/,149,"เบาหน่อยครับคุณพี่เลี้ยง,Boy Love/Yaoi,นิยายวาย,Mpreg",#เบาหน่อยครับคุณพี่เลี้ยง (Omegaverse),"10,056",,เบาหน่อยครับคุณพี่เลี้ยง
942,thatapaws,นิยาย Boy Love Lovely Room,0,เรื่องสั้นแนวคิดออกนะค๊าคุณพี่,0,จบ,1.0,https://cdn.readawrite.com/articles/1862/1861731/thumbnail/,0,"#jaedo,เตนดล,Fanfiction แฟนฟิคชั่น",#เตนดล | jaedo,113,,เตนดล
943,ดวงจันทร์​ไม่\'ตรึง\'​ใจ,นิยาย Boy Love Lovely Room,2,กีรติหรือกิตเป็นชายหนุ่มที่ลาออกจากอาชีพ​แพทย์เพื่อมาเป็นชาวสวน​,3,จบ,2.0,https://cdn.readawrite.com/articles/1863/1862070/thumbnail/,1,ชนะแพ้กิต,ท้ายสวน​ #ชนะแพ้กิต,72,ท้ายสวน,ชนะแพ้กิต
944,Melenalike,นิยาย Boy Love Secret Room,"1,473",ไม่เคยรัก,"2,250",จบ,24.0,https://cdn.readawrite.com/articles/1864/1863699/thumbnail/,371,"ที่ไม่รัก,เจนตระปาลัช,Mpreg,Yaoi,Boy love / Yaoi / ชายรักชาย,นิยายดราม่า","[Mpreg] Nevertheless, I still hate you. #ที่ไม่รัก","114,504",,ที่ไม่รัก
945,อยากให้ประเทศไทยมีประชาธิปไตย,นิยาย Boy Love Lovely Room,26,ตำนานกล่าวว่า คนสกลนครที่เคยเป็นแฟนกันสมัยเรียนมัธยม มักจะโคจรกลับมาเป็นแฟนกันอีกครั้งเสมอ จึงเป็นที,22,จบ,3.0,https://cdn.readawrite.com/articles/1864/1863916/thumbnail/,14,"Boy Love/Yaoi,นิยายวาย,นิยายรัก,ภูไจ๋",(yaoi) Sakonnacurse #สกลคนเดิม,304,,สกลคนเดิม
946,lucky09,นิยาย Boy Love Secret Room,1,:พี่หมอเขาหวงโหดมึงมากเจิ้น ดีนะโอปอไม่ตายคามือเขาน่ะ กับมึงเขาก็โหดแบบนี้เหรอวะ :ไม่นะ อ่อ...ยกเว้น,2,จบ,2.0,https://cdn.readawrite.com/articles/1864/1863341/thumbnail/,1,พี่หมอเอก,Love me harder #พี่หมอเอก,187,,พี่หมอเอก
947,AshBlue,นิยาย Boy Love Lovely Room,2,ชีวิตที่แสนน่าเบื่อของ ‘เปอร์เซ็นต์’ ในวัย25ปีกำลังจะเปลี่ยนไป เมื่อ ‘หนึ่ง’,1,จบ,1.0,https://cdn.readawrite.com/articles/1864/1863559/thumbnail/,1,"1%,หนึ่งเปอร์",1% #หนึ่งเปอร์,71,,หนึ่งเปอร์
948,bbbbinnniee,นิยาย Boy Love Lovely Room,1,เป็นแหล่งรวบรวมเรื่องสั้นของเราเองค่ะ แต่งตอนพักสมองหรือนึกพล็อตได้ ฝากติดตามด้วยนะคะ ❤,3,จบ,1.0,https://cdn.readawrite.com/articles/1867/1866036/thumbnail/,1,"เรื่องสั้นกับบินนี่,เรื่องสั้นตอนเดียวจบ,เรื่องสั้นตามอารมณ์,รวมเรื่องสั้นวาย",#กับบินนี่,49,,กับบินนี่
949,หลุดดำ🌚,นิยาย Boy Love Lovely Room,6,"""หนู""(ราม) ""ไม่ได้ชื่อหนู!ชื่อเนย!""(เนย) ""อ้วน""(มองขึ้นลงสำรวจคนตัวเล็กกว่า) ""ไม่ได้ชื่ออ้วน!!ผมชื่",17,จบ,3.0,https://cdn.readawrite.com/articles/1867/1866369/thumbnail/,4,"รามเนย,เขยวิศวะ&สะใภ้ดุริยางค์,boylove,Yaoi,หมีบัตเตอร์",Butter🧀เนยไม่อ้วน#รามเนย,329,เนยไม่อ้วน,รามเนย
950,พิราบคาบไพ่,นิยาย Boy Love Lovely Room,0,เรื่องมันก็เริ่มมาจากว่า ไอน้องรหัสคนดีมันดันอยากลองวิชาดูดวงให้นี่แหละครับ สรุป...มันดันดูดวงให้ว่า,2,จบ,1.0,https://cdn.readawrite.com/articles/1872/1871430/thumbnail/,0,"Boy Love/Yaoi,นิยายวาย,18+,นิยายรัก,นิยายโรแมนติก,ดราม่า",#ขอรักธรรมดาๆให้ผมที,51,,ขอรักธรรมดาๆให้ผมที
951,คุณกาตุ้ย.,นิยาย Boy Love Lovely Room,1,“...อามิลล์ โกรธหรอ..” “......” “ฮึกก ไม่โกรธน้องนะ” น้ำตาค่อยๆไ,0,จบ,0.0,https://cdn.readawrite.com/articles/1872/1871655/thumbnail/,1,"อามิลล์,องศา,ชัญญา,หนู,คุณความรัก,Boy love / Yaoi / ชายรักชาย",องศาชัญญา •C° #อามิลล์,84,องศาชัญญา,อามิลล์
952,swluvyu,นิยาย Boy Love Lovely Room,0,ในวันที่ฉันท้อ เธอก็อยู่ตรงนี้ ในวันที่ฉันแย่ เธอก็อยู่ตรงนี้ ในวันที่ฉันไม่เหลือใคร เธอก็ยังอยู่กับ,0,จบ,1.0,https://cdn.readawrite.com/articles/1873/1872406/thumbnail/,0,,YOU  I อยู่ตรงนี้ด้วยกันก่อนนะ #ท้องฟ้าของพรีมนะ,34,อยู่ตรงนี้ด้วยกันก่อนนะ,ท้องฟ้าของพรีมนะ
953,Khaosap,นิยาย Boy Love Lovely Room,283,องค์ชายรูห์ยก้มหน้ารับการลงโทษ หลังจากเขาและพี่ชายทำให้องค์หญิงแห่งมารินาการ์ดปลงพระชนม์ตนเอง เขาถูก,"1,166",จบ,45.0,https://cdn.readawrite.com/articles/1875/1874248/thumbnail/,140,"Boy Love/Yaoi,นิยายวาย,สุดขอบทะเลคราม",Azurel Blue #สุดขอบทะเลคราม,"50,385",,สุดขอบทะเลคราม
954,Khaosap,นิยาย Boy Love Lovely Room,236,สิ่งสำคัญที่สุดสำหรับชาวเงือกคือ ศักดิ์ศรี ในฐานะที่เป็นถึงองค์ชายรัชทายาท เลอาฟร์ไม่แน่ใจว่าเขาพร้อ,792,จบ,45.0,https://cdn.readawrite.com/articles/1875/1874222/thumbnail/,122,"Boy Love/Yaoi,นิยายวาย,สัญญาสาปสมุทร",Prussian Blue #สัญญาสาปสมุทร,"28,880",,สัญญาสาปสมุทร
955,Plernsri,นิยาย Boy Love Lovely Room,11,เพราะความอยู่รอดผมจึงต้องใช้อายุขัยของเด็กคนนั้น แต่กลายเป็นว่าผมต้องทำตามคำขอสุดท้ายที่ไม่ว่าใครได้,42,จบ,7.0,https://cdn.readawrite.com/articles/1875/1874711/thumbnail/,6,"MonstaX,#monstaX #shownu #wonho #minhyuk #kihyun #hyungwon #jooheon #im,shownu,Hyungwon",(BL) Spirit Heart #ใจเจ้าเอย,"1,000",,ใจเจ้าเอย
956,Ritarizz,นิยาย Boy Love Lovely Room,2,กูพอแล้วมึง กูจะmove on!!! by ลูกป๋ายของคุณนายสุขใจ,11,จบ,1.0,https://cdn.readawrite.com/articles/1876/1875260/thumbnail/,1,,Ready go | #ลูกป๋ายสายไหม,137,,ลูกป๋ายสายไหม
957,คุณวาฬ,นิยาย Boy Love Secret Room,7,อยากซุกมาซุกพี่~,22,จบ,1.0,https://cdn.readawrite.com/articles/1877/1876486/thumbnail/,6,"ติดกอด,คุณวาฬ",ติดกอด #ฉิบแปดบวก,"1,491",ติดกอด,ฉิบแปดบวก
958,คุณวาฬ,นิยาย Boy Love Secret Room,9,เป็นของพี่นะนาว~,39,จบ,1.0,https://cdn.readawrite.com/articles/1877/1876622/thumbnail/,9,"ตึกฝั่งตรงข้าม,คุณวาฬ,น้องนาว",ตึกฝั่งตรงข้าม #ยี่ฉิบบวก²,"5,584",ตึกฝั่งตรงข้าม,ยี่ฉิบบวก
959,Mellow Me ʕ•ᴥ•ʔ,นิยาย Boy Love Secret Room,151,'คุณเป็นใหญ่' ผู้ชายที่อยู่สูงเกินเอื้อมสำหรับผม เราต้องแต่งงานกันเพราะผมกำลังอุ้มท้องลูกของเขาอยู่,718,จบ,1.0,https://cdn.readawrite.com/articles/1878/1877228/thumbnail/,102,"คุณเป็นใหญ่,Mpreg,Boy Love/Yaoi,นิยายวาย",#คุณเป็นใหญ่ [Mpreg],"6,034",,คุณเป็นใหญ่
960,LUFTMENSCH,นิยาย Boy Love Secret Room,8,"""มึงดุกูอ่ะ"" 'มึงแม่งดื้อชิบหาย'",25,จบ,4.0,https://cdn.readawrite.com/articles/1879/1878369/thumbnail/,4,มึงดุ,#มึงดุ,859,,มึงดุ
961,MAMORU00N,นิยาย Boy Love Lovely Room,15,ในโลกอนาคตมนุษย์กำลังจะสูญพันธุ์ นักวิทยาศาสตร์จึงส่งมนุษย์ที่ยังเหลืออยู่ลงไปหลบซ่อนอยู่ในเมืองใต้ด,66,จบ,5.0,https://cdn.readawrite.com/articles/1880/1879623/thumbnail/,12,,[BL] Underground city #แผนการหลบหนีฉบับใต้ดิน,"1,000",,แผนการหลบหนีฉบับใต้ดิน
962,Gun0303,นิยาย Boy Love Lovely Room,4,แฟนเด็กที่รัก.💚 #มาร์คกัน: นิยาย Boy Love Lovely Room,8,จบ,2.0,https://cdn.readawrite.com/articles/1880/1879469/thumbnail/,3,"มาร์คกัน,Markgun,magusMG",แฟนเด็กที่รัก.💚 #มาร์คกัน,"1,027",แฟนเด็กที่รัก,มาร์คกัน
963,Lovely eyes,นิยาย Boy Love Lovely Room,1,การท่องเที่ยวไปเรื่อยๆอย่างไร้จุดหมายไร้สิ่งเกี่ยวรั้งไร้พรมแดนไร้หน้าที่ที่ต้องแบกรับ นั่นแหละคืออิ,2,จบ,1.0,https://cdn.readawrite.com/articles/1881/1880976/thumbnail/,1,"แฟนตาซี,ผจญภัย,นิยายวาย,ไม่เรท,ดราม่านิดๆ",[นักเดินทาง]#พันธนาการ,412,นักเดินทาง,พันธนาการ
964,변 달 해 (พยอนทัลเเฮ)`/,นิยาย Boy Love Secret Room,3,"""เบื่อผัวว่ะ อยากได้หาผัวใหม่โว้ยยย"" ""มึงว่าอะไรนะ""",3,จบ,4.0,https://cdn.readawrite.com/articles/1881/1880704/thumbnail/,1,,#ทะเลาะกันทีตีกันตาย,133,,ทะเลาะกันทีตีกันตาย
965,ZizwereU,นิยาย Boy Love Lovely Room,1,คนอะไรวะ ตัวก็เล็ก ตาก็ตี๋ เล่นบาสโคตรเก่ง แต่แม่ง..เสือกน่ารัก,12,จบ,3.0,https://cdn.readawrite.com/articles/1884/1883700/thumbnail/,1,"Yaoi,basketball,บาสเกตบอล,นิยายวาย,ตลก",2 2 1 9 #กีตาร์ของพระพาย,243,,กีตาร์ของพระพาย
966,Avery pie,นิยาย Boy Love Secret Room,89,ส่งต่อจดหมายนี้ให้คนที่คุณรัก เขาจะได้รู้ว่าความตายฝากรักมาส่ง :),421,จบ,0.0,https://cdn.readawrite.com/articles/1884/1883827/thumbnail/,67,"Boy Love/Yaoi,18+,นิยายวาย,SM,นิยายแฟนตาซี,ส่งรักมาสั่งตาย",Black Letter #ส่งรักมาสั่งตาย (YAOI),"2,730",,ส่งรักมาสั่งตาย
967,qoqoro,นิยาย Boy Love Lovely Room,2,มันมีด้วยหรอ โอเมก้ากลิ่นแซลมอนรมควัน?,7,จบ,3.0,https://cdn.readawrite.com/articles/1883/1882893/thumbnail/,1,"แซลมอนซ่อนแมว,Boy Love/Yaoi",#แซลมอนซ่อนแมว (Y),295,,แซลมอนซ่อนแมว
968,pvdcth,นิยาย Boy Love Lovely Room,19,มนุษย์เพียงหนึ่งเดียวในโลกที่มีเพศรอง อยู่ระหว่างคำว่า 'คนพิเศษ' กับ 'ตัวประหลาด',35,จบ,3.0,https://cdn.readawrite.com/articles/1885/1884960/thumbnail/,12,"Mpreg,Boy Love/Yaoi,Yaoi,ปัญหาครอบครัว",[Mpreg]Re-member #แทนที่รัก,737,,แทนที่รัก
969,Cha_mon,นิยาย Boy Love Secret Room,56,“กูจะไม่ใช้กำลังผิดที่ผิดทางแล้วไอ้ภู กูจะเอามึงให้หลาบจำ อ่ะ อื้อ” ว่าแล้วปากหนาที่พูดก,186,จบ,34.0,https://cdn.readawrite.com/articles/1886/1885883/thumbnail/,30,"Boy Love/Yaoi,18+,นิยายวาย,ตบจูบ,นิยายโรแมนติก,นิยายรัก,นิยายโรมานซ์,ดราม่า",กระชากใจนายด้านชา(You are secret) #อีบุ๊คพร้อมโหลดแล้วค่ะ,"15,175",กระชากใจนายด้านชา,อีบุ๊คพร้อมโหลดแล้วค่ะ
970,Alonegun♡︎,นิยาย Boy Love Secret Room,2,จักรยานสีแดงเครื่องไม่แรงสู้นินจาแดงหุ้มเหล็ก,1,จบ,0.0,https://cdn.readawrite.com/articles/1887/1886065/thumbnail/,2,"จักรยนต์สีแดง,หมอกมีน,Boy Love/Yaoi,นิยายวาย,นิยายรัก",You\'re Mine #จักรยนต์สีแดง,16,,จักรยนต์สีแดง
971,Katty.Citten,นิยาย Boy Love Lovely Room,0,:ผมเกลียดความรัก :แต่พี่ชอบเรานะ,0,จบ,9.0,https://cdn.readawrite.com/articles/1887/1886071/thumbnail/,0,"รักพี่ปีสี่,วาย,Yaoi",Love is u:#รักพี่ปีสี่,99,,รักพี่ปีสี่
972,Employee (เจ้า\'คุณ),นิยาย Boy Love Lovely Room,0,ทุกคนมีความฝัน แต่ความฝันไม่ได้มีโอกาสที่จะทำได้ตลอด,2,จบ,3.0,https://cdn.readawrite.com/articles/1887/1886148/thumbnail/,0,"เกิดใหม่,ฟาดหน้าแม่ง",#ฟาดหน้าแม่ง,124,,ฟาดหน้าแม่ง
973,Bewon,นิยาย Boy Love Lovely Room,19,'ทำไมพี่ถึงหลงเราขนาดนี้นะอิน' 'พี่หลงเข้ามาเองช่วยไม่ได้',49,จบ,18.0,https://cdn.readawrite.com/articles/1886/1885360/thumbnail/,6,"18+,Boy Love/Yaoi,นิยายรัก,นิยายวาย,นิยายโรแมนติก,Feel good",Sweet Trap #พี่เขาหลงเข้ามารัก,"1,546",,พี่เขาหลงเข้ามารัก
974,Spin_ice,นิยาย Boy Love Lovely Room,13,[เลิฟ x มิ้นต์] ถ้าหากความรัก ต้องแลกมาด้วยความเจ็บปวด ขอให้เป็นผมเอง ไม่ใช่เขา... #ของมิ้นต์,33,จบ,0.0,https://cdn.readawrite.com/articles/1845/1844374/thumbnail/,6,"ของมิ้นต์,เลิฟมิ้นต์,นิยายวาย,ชายรักชาย,นิยายรักดราม่า,พระเอกสายซึน",TAKE OVER YOUR BREATH | #ของมิ้นต์,443,,ของมิ้นต์
975,nnobaddayss,นิยาย Boy Love Lovely Room,0,ก็อยากจะมีซักคนที่มันดีต่อใจ ถ้าเป็นไปได้ก็อยากให้เป็นเธอ ♥,1,จบ,0.0,https://cdn.readawrite.com/articles/1845/1844404/thumbnail/,0,"Yaoi,Boy Love/Yaoi,นิยายโรแมนติก",#ตงตน #ตามแต่ใจตามแต่ตน,13,,ตงตน
976,bennee,นิยาย Boy Love Lovely Room,2,นิทานเกี่ยวกับดอกเดซี่ในใจฉัน,3,จบ,1.0,https://cdn.readawrite.com/articles/1846/1845983/thumbnail/,2,"Boy Love/Yaoi,นิยายวาย",Dear my flowers #ถึงดอกไม้ที่เบ่งบาน,210,,ถึงดอกไม้ที่เบ่งบาน
977,~SMILE LEE~,นิยาย Boy Love Secret Room,7,"แค่เคยแรด แต่ไม่มีใครห้ามว่าอย่ามาแรดอีก คนอกหักก็เงี้ย แรดให้มันลืมๆไปเถ๊อะ ""มึงจะไปไหน?""",22,จบ,1.0,https://cdn.readawrite.com/articles/1847/1846767/thumbnail/,5,"เคะร่าน,เคะแรด,เคะควีน,ไรท์เเต่งอวยเเต่เคะค่ะบอกเลย",แรดคัมแบ็ค(Yaoi)#แรดคัมแบ็ค,784,แรดคัมแบ็ค,แรดคัมแบ็ค
978,Scriper,นิยาย Boy Love Secret Room,"5,863",กินเด็กเขาว่าเป็นอมตะ :) (อ่านคำเตือนก่อนอ่านนะคะ),"6,376",จบ,25.0,https://cdn.readawrite.com/articles/1847/1846364/thumbnail/,"1,196","วาย,Yaoi,18+,นิยายวาย,Boy Love/Yaoi,เมะเด็ก,เคะแก่",Put me in your mouth #มอมเมาคุณ,"373,500",,มอมเมาคุณ
979,คุณหญิงท่านคะ,นิยาย Boy Love Lovely Room,48,"""คุณท่านสายแล้วนะครับ"" ""เรียกDaddyสิ"" ""ครับ?"" ""ทวนประโยคแล้วเรียกฉันว่าDaddy"" ""...Daddyสายแล้วนะครับ",284,จบ,7.0,https://cdn.readawrite.com/articles/1848/1847321/thumbnail/,26,"Daddy,นิยายวาย,อัลฟ่าโอเมก้า",คุณท่านครับ #นี่จ้อยเอง,"6,825",คุณท่านครับ,นี่จ้อยเอง
980,lanna,นิยาย Boy Love Lovely Room,2,ในคืนปาร์ตี้ฮาโลวีน นายพรานได้เจอกับกระต่ายขนปุกปุยสีน้ำตาลหม่น ที่มีกลิ่นเหมือนแครอท,6,จบ,2.0,https://cdn.readawrite.com/articles/1850/1849127/thumbnail/,1,"omegaverse,Alpha/Beta/Omega,นิยายวาย,นิยายรักวัยรุ่น,ไฮสคูล",HALLO BUNNY #กระต่ายคืนปล่อยผี (Omegaverse),223,,กระต่ายคืนปล่อยผี
981,เจ้าหญิง_กงจู,นิยาย Boy Love Lovely Room,0,ไอ้เจ้าก้อนโมจิก้อนนี่จำเป็นต้องน่ารักขนาดนี้เลยเหรอ!! 'พี่มาร์ค แบมจะกินขนม' 'เดี๋ยวพี่ไปซื้อให้นะค,2,จบ,0.0,https://cdn.readawrite.com/articles/1850/1849529/thumbnail/,0,"นิยายวาย,Boy Love/Yaoi,นิยายรัก,นิยายโรแมนติก,โรงเรียน",Younger brother #มัคเลี้ยงน้อง [ markbam ft. got7 ],31,,มัคเลี้ยงน้อง
982,แชแด็บ,นิยาย Boy Love Lovely Room,4,"""ทำไมไม่ดูทางครับตัวเล็ก"" โอโหนั้นปากหรอที่พูดน่ะ หลังจากเขาพูดแบบนั้นกูก็ไม่ใช่คนอีกต่อไป",6,จบ,1.0,https://cdn.readawrite.com/articles/1849/1848656/thumbnail/,3,"นิยายรัก,นิยายโรแมนติก,Boy Love/Yaoi,นิยายวาย,18+,MonstaX",#จำยอมท้องได้,213,,จำยอมท้องได้
983,กมลกานต์,นิยาย Boy Love Secret Room,310,{ หืดหาดอย่างฟิลกู๊ด กดเข้ามาในเรื่องนี้ } น้ำหยดลงหินยังกร่อนฉันใด หัวใจของพี่ภูมิก็ต้องอ่อนไหวบ้าง,"1,821",จบ,3.0,https://cdn.readawrite.com/articles/1849/1848788/thumbnail/,195,"Boy Love/Yaoi,Role Play,Sextoy",daddy love me harder #รักหอมแรงๆ,"36,043",,รักหอมแรงๆ
984,กลิ่นกาแฟ,นิยาย Boy Love Secret Room,6,"""พลัม เบา เตียงมันสั่น"" ""อือ เดี๋ยวรอบหน้าทำเตียงล่างกัน"" ""ไอ้พลัม!""",36,จบ,1.0,https://cdn.readawrite.com/articles/1851/1850836/thumbnail/,4,"ชาของพลัม,นิยายวาย,นิยายวายแนะนำ,ชายรักชาย,Boy love / Yaoi / ชายรักชาย,นิยายวายเรท,วาย18+,#นิยาย​วาย​ #feelgood #boylove #yaoi,PWP,18+,Boy Love/Yaoi,ตลก",เตียงสองชั้น #ชาของพลัม,"1,089",เตียงสองชั้น,ชาของพลัม
985,หน่วยกล้าวาย,นิยาย Boy Love Lovely Room,128,เรื่องราวของเกมเมอร์ -- ไม่รู้จะใส่คำโปรยยังไง เอาเป็นว่าพอมีเวลาสัก 5 นาทีไหมคะ ลองเข้ามาอ่านดูก่อน,460,จบ,4.0,https://cdn.readawrite.com/articles/1852/1851608/thumbnail/,110,"Boy Love/Yaoi,นิยายวาย,นิยายรัก,นิยายโรแมนติก,ตลก,ซอโซ่ล่ามธีร์,ธีร์โซ่,เกมเมอร์,เกมเมอร์และน้องเด๋อของเขา,อีสปอร์ต,Esport,eSports",yaoi | เกมเมอร์และน้องเด๋อของเขา #ซอโซ่ล่ามธีร์,"5,952",เกมเมอร์และน้องเด๋อของเขา,ซอโซ่ล่ามธีร์
986,หนีเรียนมาเขียนนิยาย,นิยาย Boy Love Lovely Room,1,"ผมกับมันเป็นเเค่เพื่อนกัน เเต่ทำไมใครๆก็ชอบพูดกันว่า... ""ผมกับมันเพื่อนกันไม่จริงสาขาโพลี่เเคท""",6,จบ,4.0,https://cdn.readawrite.com/articles/1854/1853109/thumbnail/,1,"มหาลัย,นิยายฟีลกู้ด,เพื่อนไม่จริง",#คำว่าเพื่อนสะกดยังไง,155,,คำว่าเพื่อนสะกดยังไง
987,bennee,นิยาย Boy Love Lovely Room,8,นิทานเกี่ยวกับทะเลในใจฉัน,23,จบ,1.0,https://cdn.readawrite.com/articles/1855/1854566/thumbnail/,8,"Boy Love/Yaoi,นิยายวาย,ดราม่า",สิงหา (sĭng hăa) #ถึงคุณคนนั้น,"1,398",สิงหา,ถึงคุณคนนั้น
988,BO$$,นิยาย Boy Love Lovely Room,305,ดินดินได้เกิดเป็นมนุษย์อีกครั้งหลังจากดาวโลกถูกทิ้งร้างเพราะเผ่าพันธุ์มนุษย์ล่มสลาย การปรากฏตัวของเข,942,จบ,5.0,https://cdn.readawrite.com/articles/1856/1855003/thumbnail/,168,"Boy Love/Yaoi,แฟนตาซี / fantasy,มนุษย์ต่างดาว,Feel good",#เกิดเป็นมนุษย์อีกครั้งมันก็ไม่แย่(BL/Yaoi),"12,163",,เกิดเป็นมนุษย์อีกครั้งมันก็ไม่แย่
989,เด็กหญิงยิ้มเก่ง:),นิยาย Boy Love Lovely Room,2,"""อัญชัน""เด็กหนุ่มกำพร้าที่ส่งเสียตัวเองเรียนตั้งแต่ยังเด็กชื่นชอบการทำอาหาร กับ""เหนือภาค""่นักธุรกิจห",2,จบ,2.0,https://cdn.readawrite.com/articles/1900/1899577/thumbnail/,2,"เหนืออัญชัน,อัญชัน,เหนือภาค,ขนมหวาน",love อัญชัน* #เหนืออัญชัน,70,อัญชัน,เหนืออัญชัน
