,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,viewer,new_title,hashtag
3081,Melt,นิยายรักวัยรุ่น,5,เรื่องสั้นจบในตอนของเกลือกับแป้ง และกลุ่มคนรอบตัวที่เกี่ยวพันกับอาหาร,9,จบ,1.0,https://cdn.readawrite.com/articles/1507/1506949/thumbnail/,5,"มหาวิทยาลัย,เพื่อนสนิท,อาหาร",เรื่องเล่าของอาหาร #01 “ก๋วยเตี๋ยว”,555,เรื่องเล่าของอาหาร,ก๋วยเตี๋ยว
3082,littlebit_,นิยาย Boy Love Secret Room,27,,127,จบ,3.0,https://cdn.readawrite.com/articles/1508/1507018/thumbnail/,20,,ฉากCut #น้องจอมทัพของพี่ทาร์ต,"12,880",ฉาก,น้องจอมทัพของพี่ทาร์ต
3083,อีจิ๋ว,นิยาย Boy Love Secret Room,338,เมื่อผมรู้ตัวว่าผมนั้นเป็นโอเมก้าคนเดียวในโรงเรียนชายล้วน อะไรจะเกิดขึ้นบ้างก็ไม่รู้,"1,577",จบ,16.0,https://cdn.readawrite.com/articles/1509/1508370/thumbnail/,203,"omegaverse,Fantasy,Boy Love/Yaoi,Y,school,18+,นิยายวาย,นิยายรัก,SM,นิยายโรแมนติก",ผมเป็นโอเมก้าคนเดียวในโรงเรียนชายล้วน #โอเมก้าเวิร์ส ฉีกกฏนิดหน่อย,"132,144",ผมเป็นโอเมก้าคนเดียวในโรงเรียนชายล้วน,โอเมก้าเวิร์สฉีกกฏนิดหน่อย
3084,tloxq,ลิปสติกสีลิลลี่,317,มาให้กูเอาดิ,216,จบ,28.0,https://cdn.readawrite.com/articles/1509/1508587/thumbnail/,76,"gidle,MiMin,Minmi,minnie,miyeon,ของโท",#ของโท,"3,138,279",,ของโท
3085,QUEENJIN,ชุมชนคนขี้ชิป,113,"""ไออุ่นมันมองหน้ากูทั้งวันเลยอ่ะ"" ""หมามันตกหลุมรักเจ้าของไม่ได้รึไง""",214,จบ,8.0,https://cdn.readawrite.com/articles/1509/1508623/thumbnail/,64,"namjin,#namjin,ไออุ่นลูกพ่อ,jijin,minv,BTS",#ไออุ่นลูกพ่อ Namjin,"577,231",,ไออุ่นลูกพ่อ
3086,seefah0488,แฟนฟิคชั่น,3,เรื่องราวของเรา,11,จบ,3.0,https://cdn.readawrite.com/articles/1509/1508910/thumbnail/,3,"Chanbaek,chanyeol,baekhyun,ชานยอล,แบคฮยอน,ชานแบค,คลังเก็บความรักสีฟ้า",OS/SF #คลังเก็บความรักสีฟ้า |chanbaek,331,,คลังเก็บความรักสีฟ้า
3087,deedee,แฟนฟิคชั่น,1,soulless #ฝันร้ายของพัดกียอง: แฟนฟิคชั่น,2,จบ,1.0,https://cdn.readawrite.com/articles/1510/1509159/thumbnail/,1,"#FicBNyoung,bnior,jaebeom,Jinyoung,JJP",soulless #ฝันร้ายของพัดกียอง,56,,ฝันร้ายของพัดกียอง
3088,wintercozy,วายสเตชั่น,172,มีซิกแพคแล้วมันเกี่ยวอะไรกับการที่เธอจะมานั่งบนตักให้ฉันบีบเอวเล่นกัน #เสพติดวีกุก,392,จบ,4.0,https://cdn.readawrite.com/articles/1509/1508130/thumbnail/,100,"vkook,เสพติดวีกุก",#เสพติดวีกุก (vkook),"614,751",,เสพติดวีกุก
3089,ข้าวหมูกระเทียมออนเซ็น,ลิปสติกสีลิลลี่,297,พี่จะไล่หนูออกจากหอหนูไม่ว่า แต่ถามคำเดียว นี่หอมึงหรอ,511,จบ,11.0,https://cdn.readawrite.com/articles/1509/1508256/thumbnail/,141,"IZONE,หนึ่งสา,อี้มิ้น",502402 #ทันไม่ทน (wonyoung x sakura),"2,087,837",,ทันไม่ทน
3090,blank ing,ชุมชนคนขี้ชิป,138,วันนี้โดนใครแกล้งอีกรึป่าว,349,จบ,5.0,https://cdn.readawrite.com/articles/1510/1509874/thumbnail/,63,"อย่าแกล้งคนโปรด,ป๋อจ้าน,ฟิคป๋อจ้าน,bozhan",(Rest) #อย่าแกล้งคนโปรด [ป๋อจ้าน],"291,151",,อย่าแกล้งคนโปรด
3091,ขอตอกอ,ชุมชนคนขี้ชิป,105,"""ใครคือชิน?"" ""ผมชิญ"" ""กูก็ชิณ"" ""กูเองชิน"" ""....."" —enjoy reading k้ab—",136,จบ,20.0,https://cdn.readawrite.com/articles/1511/1510061/thumbnail/,43,"Enen no Shouboutai,fire force,เบนิชินระ,โจ๊กเกอร์ชินระ",#ชินคนไหน,"710,643",,ชินคนไหน
3092,YunkiYahh,ชุมชนคนขี้ชิป,8,'ใครส่งมึงมา' 'ห้ะ! คือมาเองครับ มาเที่ยวกับเพื่อน' 'กูจะถามอีกครั้ง ใคร!ส่ง!มึง!มา!' 'ยอมแล้วๆ แวนโ,19,จบ,0.0,https://cdn.readawrite.com/articles/1511/1510210/thumbnail/,3,"taegi,vga,แทกิ,วีก้า",[Taegi] #ผมว่าผมก็เป็นแค่คนธรรมดา,"10,840",,ผมว่าผมก็เป็นแค่คนธรรมดา
3093,euphotic,ชุมชนคนขี้ชิป,22,' ก็กลัวอ่ะ กลัวว่ากูจะฮ้อตเกินไปจนน้องอึดอัด ' (heejin x olivia​ hye)​,56,จบ,2.0,https://cdn.readawrite.com/articles/1511/1510312/thumbnail/,14,"howtobyจีน​นี่,HeeHye,Heejin,oliviahye,loona",#howtobyจีน​นี่ ㅡ #heehye,"50,156",,จีน
3094,wwww,แฟนฟิคชั่น,10,sf/os for Woozi and Seventeen,25,จบ,3.0,https://cdn.readawrite.com/articles/1510/1509312/thumbnail/,5,"จักรวาลจีฮุน,เซเว่นทีน,seventeen,svt,alljihoon,Soonhoon,seokhoon,jicheol,Fanfiction แฟนฟิคชั่น",UNIVERSE FACTORY | #จักรวาลจีฮุน,962,,จักรวาลจีฮุน
3095,HolinezZ,ชุมชนคนขี้ชิป,"4,111",แม่ส่งมาเรียนแต่ดันได้เมียเป็นลูกชายเจ้าพ่อ,"7,244",จบ,21.0,https://cdn.readawrite.com/articles/1510/1509394/thumbnail/,"1,355","คุณหนูเจ้าเอย,ป๋อจ้าน,หวังอี้ป๋อ,เซียวจ้าน",#คุณหนูเจ้าเอย | ป๋อจ้าน,"44,202,473",,คุณหนูเจ้าเอย
3096,CabernetWC,แฟนฟิคชั่น,17,ใครจะรู้ว่าการที่เขาเรียกซาตานออกมาเพียงครั้งเดียว มันจะพาให้ตัวเขากระทำในสิ่งที่ไม่อาจให้อภัยได้,37,จบ,0.0,https://cdn.readawrite.com/articles/1510/1509437/thumbnail/,15,"Kookmin,กุกมิน,BTS,Fanfiction แฟนฟิคชั่น",SWAN OF SATAN #หงส์ของซาตาน,214,,หงส์ของซาตาน
3097,isdabest,ชุมชนคนขี้ชิป,727,'ฉันเลี้ยงดูเธอได้ทั้งชีวิตนะ ยังไม่ต้องรีบตอบก็ได้ แต่เอากลับไปคิดดู',"1,051",จบ,21.0,https://cdn.readawrite.com/articles/1510/1509508/thumbnail/,199,"dojae,Doyoung,JAEHYUN,taejohn",#ดลใจจาร์ - dojae (mpreg),"4,745,218",,ดลใจจาร์
3098,ciga,แฟนฟิคชั่น,18,อ่านจอย #เซนท์ธนัตถ์ > อ่านcutแต่ละตอนได้ที่readawrite,37,จบ,2.0,https://cdn.readawrite.com/articles/1511/1510831/thumbnail/,11,"เซนท์ธนัตถ์,โชฮัน,โชฮันฟิค",#เซนท์ธนัตถ์ | chohan,"1,511",,เซนท์ธนัตถ์
3099,penguinpine,แฟนฟิคชั่น,21,ฟอร์คเป็นประเภทที่ไม่สามารถรับรู้รสใด ๆ ได้นอกจากเค้ก เคี้ยวอะไรไปก็เหมือนกินทิชชูเปียกน้ำ แต่แปลกตร,53,จบ,3.0,https://cdn.readawrite.com/articles/1511/1510978/thumbnail/,11,"Leehan,Minsung,Straykids,ลีฮัน,มินซอง,stray kids,stray kids fanfic,Cakeverse,cake verse,Fanfiction แฟนฟิคชั่น",{CakeVerse AU}[Fic:Stray Kids]Leave me alone #เค้กวุ่นวายกับนายส้อม4D (Leehan),"1,160",,เค้กวุ่นวายกับนายส้อม
3100,Saturdays,ชุมชนคนขี้ชิป,13,พี่ดุเหรอครับ ดุเหี้ยไรของมึง เพ้อเจ้อ,28,จบ,5.0,https://cdn.readawrite.com/articles/1512/1511106/thumbnail/,9,"ซองพิล,เดย์ซิก,#day6",พี่ดุไหมครับ | #ซองพิล DAY6,"38,550",พี่ดุไหมครับ,ซองพิล
3101,Iri_chan,ชุมชนคนขี้ชิป,54,;ขอจีบได้ปะพี่ ;จีบ? แบบโป้งแตะชี้อะหรอน้อง,180,จบ,3.0,https://cdn.readawrite.com/articles/1512/1511528/thumbnail/,37,"Fanfiction แฟนฟิคชั่น,Boy Love/Yaoi,atsuhina,miya,atsumu,hinata,OsaKage,KuroTsuki,Bukoaka,OiIwa,จีบพี่โชติดยังโอบ",Fic Haikyuu #จีบพี่โชติดยังโอบ (Atsuhina),"248,818",,จีบพี่โชติดยังโอบ
3102,TYTFSNSD,แฟนฟิคชั่น,"1,170",เคล็ดลับการทำอาหารให้อร่อยของเชฟ...ต้องใส่เสน่ห์ลงไปด้วยใช่มั้ยคะ?,965,จบ,19.0,https://cdn.readawrite.com/articles/1512/1511543/thumbnail/,324,"Fanfiction แฟนฟิคชั่น,Girl Love/Yuri,privatechef,คุณเชฟกระทะหลุด,TYTFSNSD",PRIVATE CHEF #คุณเชฟกระทะหลุด,"56,589",,คุณเชฟกระทะหลุด
3103,PsychoRose,ห้องแห่งความรัก,15,เป็นภาคต่อจากเรื่อง 'เพื่อนกันครับ' เป็นเรื่องราวของกลุ่มเพื่อนตั้งแต่สมัยมัธยมที่ผ่านอะไรกันมามากมา,13,จบ,7.0,https://cdn.readawrite.com/articles/1512/1511598/thumbnail/,4,"ก็รักแหละ,ควันหายควายหัน,นิยายรัก,psychorose",ก็รักแหละ #ควันหายควายหัน,"23,726",ก็รักแหละ,ควันหายควายหัน
