,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag
238,Naralovely,นิยาย Boy Love Secret Room,8,"นิยามคำว่า ""เเฟนเก่า"" ของเเต่ละคนมันคงจะเเตกต่างกันไม่มากก็น้อยใช่มั้ยล่ะ :)",13,จบ,1.0,https://cdn.readawrite.com/articles/725/724499/thumbnail/,8,,นิยามเเฟนเก่า #เชียรภาม,https://www.readawrite.com/a/xzgvey,698,นิยามเเฟนเก่า,เชียรภาม
239,XiaoZhang,นิยาย Boy Love Lovely Room,105,วินเซนต์ เคอร์ริแกน คือพ่อมดมิติที่เก่งกาจที่สุดในประวัติศาสตร์ แม้แต่ราชาแดนมนุษย์กับจอมมารยังหวาดเ,479,จบ,1.0,https://cdn.readawrite.com/articles/749/748654/thumbnail/,80,"พ่อมดทาสแมว,โชตะ,พระเอกยัน,วายแฟนตาซี,พระเอกโรคจิต,มาโซ,สตอกเกอร์,พระเอกสวย","ต่อให้ฟ้าถล่มแผ่นดินทลาย โดนสวรรค์สาปแช่ง ข้าก็จะเลี้ยงแมวต่อไป #พ่อมดทาสแมว [BL, Yaoi]",https://www.readawrite.com/a/xzhg54,"5,650",ต่อให้ฟ้าถล่มแผ่นดินทลายโดนสวรรค์สาปแช่งข้าก็จะเลี้ยงแมวต่อไป,พ่อมดทาสแมว
240,สาววายผู้ลึกลับ,นิยาย Boy Love Secret Room,203,""" อยากได้ค่าเทอมเลยมาเป็นเด็กเฮีย ถ้าขยับเป็นเมียจะได้มากกว่าค่าเทอมหรือเปล่าครับ : ) ""","1,039",จบ,2.0,https://cdn.readawrite.com/articles/921/920485/thumbnail/,129,"นิยายวาย,เด็กเฮีย,น้องค่าเทอม",Boy toy - ฝันหวาน #น้องค่าเทอม,https://www.readawrite.com/a/xzlgek,"22,625",ฝันหวาน,น้องค่าเทอม
241,ammon,นิยาย Boy Love Lovely Room,0,ฝากติดตามนักเขียนด้วยนะคร้าาาาา ติชมกันได้เด้อออออ,0,จบ,1.0,https://cdn.readawrite.com/articles/1178/1177126/thumbnail/,0,"นิยายรัก,นิยายโรแมนติก,นิยายรักวัยรุ่น,Boy Love/Yaoi,ดราม่า,ตลก,น่ารัก",พี่น้องกัน...อย่าคิสมาก #MYBOYพี่น้องกัน,https://www.readawrite.com/a/xzrfw6,78,พี่น้องกันอย่าคิสมาก,พี่น้องกัน
242,นกตัวเขียวแว่นส้ม,นิยาย Boy Love Secret Room,1,นิยายจริงๆอยู่ในแอปจอยลดาจ้า ชื่อเรื่องก็ตามนั้นเลยย,2,จบ,1.0,https://cdn.readawrite.com/articles/1169/1168270/thumbnail/,0,"Boy Love/Yaoi,นิยายรักวัยรุ่น,น่ารัก",One night stand |เพียงข้ามคืน #เอาไว้ลงเฉพาะnc,https://www.readawrite.com/a/xzr8o5,164,เพียงข้ามคืน,เอาไว้ลงเฉพาะ
243,‹雛›,นิยาย Boy Love Lovely Room,8,นอกจากฝีมือและกรรมวิธีการทำแล้ว ความยากอีกอย่างหนึ่งของการทำอาหารก็คงจะเป็นการหาวัตถุดิบ,29,จบ,1.0,https://cdn.readawrite.com/articles/1437/1436751/thumbnail/,5,"ครัวน้องยิหวา,เกิดใหม่,เชฟ,อาหาร,Boy Love/Yaoi,นิยายวาย,นิยายแฟนตาซี,ผจญภัย,ตามหาวัตถุดิบ,ทำอาหาร,ต่างโลก,ระบบ",ครัวลับของยี่หวา #ครัวน้องยี่หวา,https://www.readawrite.com/a/xzxhu1,444,ครัวลับของยี่หวา,ครัวน้องยี่หวา
244,zearet17,นิยาย Boy Love Secret Room,650,- เราเหมือนอยู่คนละโลก ทั้งๆ ที่อยู่ใต้ท้องฟ้าเดียวกัน -,"1,207",จบ,41.0,https://cdn.readawrite.com/articles/1438/1437233/thumbnail/,226,"นิยายวาย,ดราม่า",กันต์และกันย์ #ผู้ชายในทินเดอร์,https://www.readawrite.com/a/xzxi8s,"68,446",กันต์และกันย์,ผู้ชายในทินเดอร์
245,หนูแดงตัวน้อย,นิยาย Boy Love Lovely Room,91.0,หนึ่งบุรุษรั้งตำแหน่งจอมทัพแห่งแคว้น อีกบุรุษเป็นเพียงหมอแห่งแคว้นกบฎ เมื่อชีวิตรอดเงื้อมือมัจจุราช,437,จบ,17.0,https://cdn.readawrite.com/articles/188/187617/thumbnail/,41.0,"18+,Boy Love/Yaoi,นิยายจีนโบราณ,นิยายโรแมนติก",조선에서 ณ โชซอน[YAOI] #ณโชซอน,https://www.readawrite.com/a/xz4d5h,"13,566",ณโชซอน,ณโชซอน
246,behind class,นิยาย Boy Love Lovely Room,120,เขาเป็นคนทำให้ผมเลิกวิ่งไล่สิ่งที่เป็นไปไม่ได้ อย่างคนที่ไม่มีใจให้เรา ผมก็เลยหยุดวิ่งตามคนๆนั้น แล้,403,จบ,30.0,https://cdn.readawrite.com/articles/220/219359/thumbnail/,32,"Boy Love/Yaoi,จีบ,รุ่นพี่,มหาวิทยาลัย,นิยายรักวัยรุ่น,นิยายวาย,ต้าแทน",Can I ? จีบได้ไหมครับ #ต้าแทน (yaoi/BL),https://www.readawrite.com/a/xz542e,"24,698",จีบได้ไหมครับ,ต้าแทน
247,ไดมอนต์,นิยาย Boy Love Lovely Room,4,ในนี้ไรท์จะลงเฉพาะ Nc นะครับ ถ้าใครอยากอ่านเนื้อเรื่องตามไปอ่านในจอยนะครับ,11,จบ,2.0,https://cdn.readawrite.com/articles/281/280481/thumbnail/,3,,เคยเชื่อใจกันบ้างไหม | #trused me? | #น้องมินของพี่ซัน,https://www.readawrite.com/a/xz6ixq,514,เคยเชื่อใจกันบ้างไหม,น้องมินของพี่ซัน
248,พิมพ์[ตัวเล็ก],นิยาย Boy Love Lovely Room,0,ผมเชื่อว่าชีวิตมหาลัยจะมีอะไรดีๆตลอด เเต่!! ผมคิดผิดเมื่อเจอรุ่นพี่คนหนึ่ง เเม่ง!! ปากหมา หน้าหล่อ พ,8,จบ,0.0,https://cdn.readawrite.com/articles/365/364107/thumbnail/,0,,รักนี้มีพลิกล็อก#ภาคินน้ำพี,https://www.readawrite.com/a/xz8h82,285,รักนี้มีพลิกล็อก,ภาคินน้ำพี
249,Sakuya Aika,นิยาย Boy Love Lovely Room,681,ทำเป็นรังเกียจอย่างงั้นอย่างงี้ระวังจะตกบ่วงกูไม่รู้ตัว 555++,966,จบ,26.0,https://cdn.readawrite.com/articles/366/365305/thumbnail/,207,"18+,Boy Love/Yaoi,ดราม่า,นิยายรัก,SM",Bro.น้องครับ #ตะวันไนท์,https://www.readawrite.com/a/xz8i7a,"67,010",น้องครับ,ตะวันไนท์
250,Yamchon,นิยาย Boy Love Lovely Room,1,ว่าไงครับพี่ คืนนี้ไปแซ่บกันไหม : ),9,จบ,4.0,https://cdn.readawrite.com/articles/423/422166/thumbnail/,1.0,,เกลือรสหวาน #เค็มหวาน,https://www.readawrite.com/a/xz9tlv,"1,086",เกลือรสหวาน,เค็มหวาน
251,P.white rabbit,นิยาย Boy Love Lovely Room,2,อย่าคิดว่าตัวเองไม่มีดีสิ,6,จบ,1.0,https://cdn.readawrite.com/articles/610/609774/thumbnail/,1,"Boy Love/Yaoi,18+,นิยายโรแมนติก,น่ารัก",Near you:ใกล้คุณ [Yaoi] #คุณเนียร์,https://www.readawrite.com/a/yze7r4,471,ใกล้คุณ,คุณเนียร์
252,Karnsaii,นิยาย Boy Love Lovely Room,"1,544",มึงไม่รู้เหรอว่าวิศวะฯ นอกจากมีเกียร์ก็มีพี่เซียนนี่แหละ กูพนันได้เลย สักวันหนึ่งมึงแพ้ทางเซียน ศกัณ,"4,704",จบ,25.0,https://cdn.readawrite.com/articles/675/674675/thumbnail/,772,"Boy Love/Yaoi,18+,ชอบก็Jeeb,Karnsaii","ชอบ \""ก็\"" จีบ #ชอบก็Jeeb [EnD]",https://www.readawrite.com/a/yzfpqf,"211,239",ชอบ,ชอบก็
253,gk-thongfah,นิยาย Boy Love Lovely Room,0,เรื่องราวของเด็กผู้ชายมอห้าที่ชื่อว่า 'แซท' ที่ดันไปรู้จักกับรุ่นพี่ที่ใครๆก็ว่าเขาเป็นใบ้ แต่ไหงพอร,8,จบ,6.0,https://cdn.readawrite.com/articles/833/832632/thumbnail/,0,"ฟ้าแซท,ชช,วาย,moonlightlovers,ดราม่า",Moonlight lovers คุณ...ที่เป็นแสงสว่างในความมืดของผม #ฟ้าแซท,https://www.readawrite.com/a/yzjeoh,671,คุณที่เป็นแสงสว่างในความมืดของผม,ฟ้าแซท
254,mAgic 1nk,นิยาย Boy Love Lovely Room,"2,952",อัลฟ่าอย่างเขากับพบเจอเหตุการณ์ประหลาดเมื่อกลายเป็นว่าเขาเจอคู่แห่งชะตาพร้อมกันถึงสองคน!,"7,064",จบ,26.0,https://cdn.readawrite.com/articles/834/833583/thumbnail/,"1,241","Boy Love/Yaoi,18+,นิยายแฟนตาซี,omegaverse,นิยายโรแมนติก,หมาโง่ของไรเชล",เปิดพรีออเดอร์ #หมาโง่ของไรเชล 20/12/2020-14/02/2021 Alpha\'s Queen ♛ (Omegaverse),https://www.readawrite.com/a/yzjfgn,"348,017",เปิดพรีออเดอร์,หมาโง่ของไรเชล
255,RedSyren,นิยาย Boy Love Lovely Room,16,เกิดเป็นใครไม่เกิดดันเกิดเป็นตัวร้าย ตัวร้ายที่ไม่ใช่กากๆด้วย ดันเป็นตัวร้ายที่เลวโฮกๆร้ายโฮกๆ ที่ผู,57,จบ,4.0,https://cdn.readawrite.com/articles/1130/1129420/thumbnail/,8.0,"Boy Love/Yaoi,ตลก,นิยายวาย,โรงเรียน,ลาสบอสตัวพ่อ,เมื่อเกิดใหม่เป็นลาสบอส,เกิดใหม่,นิยายแฟนตาซี",เมื่อเกิดใหม่เป็นลาสบอส #ลาสบอสตัวพ่อ,https://www.readawrite.com/a/yzqby5,"1,301",เมื่อเกิดใหม่เป็นลาสบอส,ลาสบอสตัวพ่อ
256,BourBon_T,นิยาย Boy Love Lovely Room,285,คิดจะเป็นเสือ ใจต้องเด็ด? คิดจะกินเด็ก ใจต้องถึง? ...ธาม,997,จบ,19.0,https://cdn.readawrite.com/articles/1131/1130386/thumbnail/,166.0,"ฉุดรัก,ธามป๋องแป้ง,นิยายวาย,กินเด็ก,เสือกับแมว",Yaol / ฉุดรัก #กินเด็ก [เฮียธาม น้องป๋องแป้ง],https://www.readawrite.com/a/yzqcqq,"117,784",ฉุดรัก,กินเด็ก
257,ยืนกินสายไหมกลางท่านํ้า,นิยาย Boy Love Secret Room,0,รอยยิ้ม#วิศจอม: นิยาย Boy Love Secret Room,0,จบ,0.0,https://cdn.readawrite.com/articles/1149/1148313/thumbnail/,0.0,,รอยยิ้ม#วิศจอม,https://www.readawrite.com/a/yzqrdx,38,รอยยิ้ม,วิศจอม
258,อู๋เด็กอวบที่แท้ทรู,นิยาย Boy Love Lovely Room,104,Adolescence love วัยรุ่นวุ่นรัก ตอน โลกของ(สอง)เรา #ซันเอิร์ท: นิยาย Boy Love Lovely Room,54,จบ,8.0,https://cdn.readawrite.com/articles/1236/1235553/thumbnail/,44,"อู๋เด็กอวบที่แท้ทรู,Oaujun_trp",Adolescence love วัยรุ่นวุ่นรัก ตอน โลกของ(สอง)เรา #ซันเอิร์ท,https://www.readawrite.com/a/yzssli,"2,522",วัยรุ่นวุ่นรักตอนโลกของ,ซันเอิร์ท
259,Sangsu (ซังซู),นิยาย Boy Love Lovely Room,394.0,ถ้าให้เอาทีสัญญาจะดูเเลอย่างดีตลอดไป,"1,096",จบ,4.0,https://cdn.readawrite.com/articles/156/155711/thumbnail/,231.0,"Boy Love/Yaoi,เมะชนเมะ,เคะแก่,ตลก,ฟีลกูด,#เสือติณ",ปฏิบัติการเต๊าะพ่อเพื่อน #เสือติณ,https://www.readawrite.com/a/yz3m3v,"23,600",ปฏิบัติการเต๊าะพ่อเพื่อน,เสือติณ
260,SIRI-thx,นิยาย Boy Love Lovely Room,14,ผมติดคุกด้วยความงง แถมไม่มีกำหนดออกอีก ความโชคดีในความโชคร้ายคือมีงานให้ผมทำ..ว่าแต่ผู้คุมคนนั้นน่าร,15,จบ,5.0,https://cdn.readawrite.com/articles/259/258277/thumbnail/,6,,The prison ผู้คุมครับ รับรักผมเถอะ #ไม้การันต์,https://www.readawrite.com/a/yz60tc,806,ผู้คุมครับรับรักผมเถอะ,ไม้การันต์
261,Aurora_9,นิยาย Boy Love Secret Room,"6,741",'ทำไมหนูต้องดื้อแต่กับแด็ดดี้คนเดียวด้วยคะ'​,"17,028",จบ,53.0,https://cdn.readawrite.com/articles/399/398790/thumbnail/,"2,922","18+,Boy Love/Yaoi,SM,ตลก,เสี่ย",พรีออเดอร์ ☑️ [END]​ I\'M YOUR DADDY #เสี่ยเหนือกินเด็ก (ซ่อนตอนทะยอยลงรีไรท์นะคะ)​,https://www.readawrite.com/a/yz9aj0,"1,710,615",พรีออเดอร์,เสี่ยเหนือกินเด็ก
262,Overrain,นิยาย Boy Love Lovely Room,"16,582",ความสัมพันธ์เพียงแค่คืนเดียว เปลี่ยนชีวิตของธีรัชไปตลอดกาล เขามีแค่ลูกก็พอแล้ว และลูกของเขาไม่จำเป็น,"37,284",จบ,48.0,https://cdn.readawrite.com/articles/1955/1954609/thumbnail/,"6,208","Boy Love/Yaoi,Mpreg,นิยายวาย,18+,นิยายวายฟีลกู๊ด,omegaverse",(Omegeverse) แด๊ดดี้คือสิ่งมีชีวิตที่ไม่จำเป็น(?) #แด๊ดดี้คลั่งรัก,https://www.readawrite.com/a/z1akky,"3,480,607",แด๊ดดี้คือสิ่งมีชีวิตที่ไม่จำเป็น,แด๊ดดี้คลั่งรัก
263,•3•,นิยาย Boy Love Lovely Room,2,หลังจากนางวันทองตาย ขุนช้างนั้นรู้สึกผิดมากเเละโทษตัวเองเสมอว่าถ้าเราไม่เเย่งนางมา นางคงไม่ตาย เเละ,10,จบ,2.0,https://cdn.readawrite.com/articles/1959/1958941/thumbnail/,2,"ขุนช้างขุนแผน,Boy Love/Yaoi,ระลึกชาติ",Sorry|ขอโทษ#ขุนช้างขุนเเผน,https://www.readawrite.com/a/z1ao4q,326,ขอโทษ,ขุนช้างขุนเเผน
264,ก้อนน้ำแข็ง,นิยาย Boy Love Lovely Room,0,ก็แค่เมฆก้อนเล็กๆก้อนหนึ่ง ทำไมท้องฟ้าถึงได้ใจร้ายกับเขาจัง. #ก้อนเอ๋ยก้อนเมฆ,1,จบ,1.0,https://cdn.readawrite.com/articles/1964/1963207/thumbnail/,0,"Boy Love/Yaoi,นิยายวาย,นิยายรัก,ดราม่า,นิยายแฟนตาซี,ก้อนเมฆก้อนหนึ่ง,Storyofท้องนภา",Story of ท้องนภา เรื่องของเมฆก้อนหนึ่ง #ก้อนเอ๋ยก้อนเมฆ,https://www.readawrite.com/a/z1arlm,49,ท้องนภาเรื่องของเมฆก้อนหนึ่ง,ก้อนเอ๋ยก้อนเมฆ
265,ข้ามตะวัน,นิยาย Boy Love Lovely Room,36,"""มึงคงไม่รู้ว่า สิงโตตัวเมียไม่ได้มีหน้าที่ล่า แต่มีหน้าที่อยู่ใต้อาณัติ"" -เหนือพิภพ-",126,จบ,28.0,https://cdn.readawrite.com/articles/1964/1963887/thumbnail/,17,"นิยายวาย,วิศวะ,รัฐศาสตร์,เกียร์,สิงห์,หลงเมีย,engineer",Wife\'s engineering ผมนี่แหละเมียวิศวะ #เกียร์พันสิงห์,https://www.readawrite.com/a/z1as62,"8,171",ผมนี่แหละเมียวิศวะ,เกียร์พันสิงห์
266,friendship_pp,นิยาย Boy Love Secret Room,11,ไม่มีใครคลั่งรักพาสได้มากเท่าต้าและไม่มีใครยอมต้าได้มากเท่าพาส,12,จบ,6.0,https://cdn.readawrite.com/articles/1969/1968823/thumbnail/,6,"ตัวเล็กครับ,พาสต้าจานนี้อร่อยมาก,Boy Love/Yaoi,นิยายวาย,bl",ตัวเล็กครับ #พาสต้าจานนี้อร่อยมาก,https://www.readawrite.com/a/z1aw73,360,ตัวเล็กครับ,พาสต้าจานนี้อร่อยมาก
267,คูมเมฆ🌧,นิยาย Boy Love Lovely Room,0,"""อิงฟ้าอยากมีลูกหรอครับ:)""",5,จบ,2.0,https://cdn.readawrite.com/articles/1936/1935896/thumbnail/,0,อิงอยากมีลูก,อิงมีลูกนะ #ลูกไหน?,https://www.readawrite.com/a/z1a5bb,101,อิงมีลูกนะ,ลูกไหน
268,แมวน้อยตัวอ้วน,นิยาย Boy Love Lovely Room,34,....ฮือๆๆๆๆ.... “หยุดเลยนะวา ร้องไห้ทำไม” “ก็พี่ดิน ไม่ให้วาเล่นด้วย วาอยากเล่นกับ,113,จบ,13.0,https://cdn.readawrite.com/articles/1938/1937509/thumbnail/,27,,จนกว่าเราจะพบกันอีกครั้ง #พี่ดินน้องวา,https://www.readawrite.com/a/z1a6me,"6,320",จนกว่าเราจะพบกันอีกครั้ง,พี่ดินน้องวา
269,treestump,นิยาย Boy Love Lovely Room,0,วันหนึ่งผมเดินเข้าป่า ผมเจอนกตัวหนึ่ง มันถามผมว่าจะไปไหน ผมจึงตอบว่าอยากไปสวรรค์,1,จบ,0.0,https://cdn.readawrite.com/articles/1940/1939067/thumbnail/,0,,อยากไปสวรรค์ #เด๋อ01,https://www.readawrite.com/a/z1a7vw,47,อยากไปสวรรค์,เด๋อ
270,ForeverAfter_K​,นิยาย Boy Love Lovely Room,"1,331",'ตงหานเฟิง' ท่านอ๋องรูปงามถูกลอบสังหาร ตอนใกล้จะหมดลมหายใจปลงตกกับชีวิตแล้วว่าต้องไปปรโลกเป็นที่แน่แ,"4,531",จบ,10.0,https://cdn.readawrite.com/articles/1986/1985325/thumbnail/,672,"Boy Love/Yaoi,18+,นิยายโรแมนติก,omegaverse,มาเฟีย,ตลก,นิยายแฟนตาซี",(Omegaverse)The Chinese Prince ท่านอ๋องทะลุมิติ #หลินหลินอย่าซน,https://www.readawrite.com/a/z1bank,"98,836",ท่านอ๋องทะลุมิติ,หลินหลินอย่าซน
271,อ๊ปๆกะตั้กๆเอิ้กๆ,นิยาย Boy Love Lovely Room,8,ดอกเดซี่ดอกนี้แทนความรักที่บริสุทธิ์ และเขาจะเป็นตัวแทนของความรักคุณกับผม,30,จบ,2.0,https://cdn.readawrite.com/articles/1991/1990462/thumbnail/,6,,(mpreg)หนูเดซี่ #เดซี่ของจักรตะวัน,https://www.readawrite.com/a/z1beuc,467,หนูเดซี่,เดซี่ของจักรตะวัน
272,Black magicccc.,นิยาย Boy Love Secret Room,3,"...:""โฟล์คแม่งโชคดีว่ะได้พีพีเป็นผัวด้วย"" ...:""นั้นดิ กูไม่เห็นโชคดีบ้างว่ะ"" โฟล์ค:""หึ..""",6,จบ,2.0,https://cdn.readawrite.com/articles/1994/1993950/thumbnail/,3,,อีโฟล์คแม่งโชคดีว่ะ#พีโฟล์ค,https://www.readawrite.com/a/z1bhp0,151,อีโฟล์คแม่งโชคดีว่ะ,พีโฟล์ค
273,SeaFlower,นิยาย Boy Love Lovely Room,89,วันนี้เป็นวันหยุดของผม ผมตั้งใจจะชงชาและอ่านนิยายทั้งวันแต่อยู่ๆผมก็เหมือนวูบตื่นมาอีกทีผมก็มาอยู่ใน,392,จบ,9.0,https://cdn.readawrite.com/articles/1998/1997967/thumbnail/,47,"Boy Love/Yaoi,นิยายวาย,นิยายแฟนตาซี,โรงเรียน,ตัวร้าย,พระรอง,ตัวร้ายไม่จริง,18+,ตลก,พระเอก,นายเอก,5P",ดื่มชาอยู่ดีๆก็กลายเป็นตัวร้ายเฉยเลย #ตัวร้ายไม่จริง,https://www.readawrite.com/a/z1bkyr,"9,167",ดื่มชาอยู่ดีๆก็กลายเป็นตัวร้ายเฉยเลย,ตัวร้ายไม่จริง
274,D-E-M-O-N,นิยาย Boy Love Lovely Room,1,"""หงึ อย่าดุเค้านะ"" เป็นแมวที่ขี้อ้อนเสียจริง ขี้อ้อนแบบนี้ระวังผมจะทนไม่ไหว...",14,จบ,7.0,https://cdn.readawrite.com/articles/2000/1999054/thumbnail/,1,แมวผมใครอย่าแตะ,แมวผมใครอย่าแตะ #ตัวเล็กของพี่คิว,https://www.readawrite.com/a/z1blut,326,แมวผมใครอย่าแตะ,ตัวเล็กของพี่คิว
275,Promisekv,นิยาย Boy Love Lovely Room,690,ชานมจะตอบแทนมนุษย์ที่ยอมเอาชานมมาเลี้ยงเอง โดยการขึ้นไปอยู่บนตัวมนุษย์ยังไงล่ะ,"2,144",จบ,19.0,https://cdn.readawrite.com/articles/2007/2006924/thumbnail/,292,"Boy Love/Yaoi,นิยายรัก,นิยายโรแมนติก,ตลก,นิยายแฟนตาซี,18+,นิยายวาย,ตอบแทนชานม,แทนไท,ชานม,Mpreg",ชานมอยากตอบแทน #ตอบแทนชานม(Yaoi/Mpreg),https://www.readawrite.com/a/z1bsao,"90,154",ชานมอยากตอบแทน,ตอบแทนชานม
276,Agira,นิยาย Boy Love Lovely Room,31,"#เมื่อพระเอกลูกรักของผมหลุดออกมาจากนิยาย ""ผมต้องการคุณ"" เพียงประโยคสั้น ๆ ที่เขาพูดก็เปลี่ยนแปลงชีวิ",137,จบ,3.0,https://cdn.readawrite.com/articles/2011/2010198/thumbnail/,21,"Boy Love/Yaoi,นิยายรัก,นิยายแฟนตาซี,นิยายวาย,เมื่อพระเอกลูกรักของผมหลุดออกมาจากนิยาย,พระเอกคลั่งรัก,ต่างโลก",บนโลกที่มีคุณ [BL] #ลูซผู้คลั่งรัก,https://www.readawrite.com/a/z1buy8,"1,353",บนโลกที่มีคุณ,ลูซผู้คลั่งรัก
277,มอคค่าปั่น,นิยาย Boy Love Lovely Room,4,ซีรี่ย์จบแต่คนไม่จบ เนื่องด้วยยังอินกับ ยังคั่นกู เลยคิดว่าถ้าหลังจากนั้นเค้าทั้งสองคนจะดำเนินชีวิต,8,จบ,1.0,https://cdn.readawrite.com/articles/1974/1973620/thumbnail/,3,"สารวัตรไทน์,คู่กัน,นิยายวาย",สารวัตรไทน์ #คู่กัน,https://www.readawrite.com/a/z1b145,327,สารวัตรไทน์,คู่กัน
278,emma,นิยาย Boy Love Lovely Room,5,แพงพวยไม่ได้เกิดมาโชคร้าย เขามีบุญนะ แต่กรรมบัง,6,จบ,0.0,https://cdn.readawrite.com/articles/1977/1976658/thumbnail/,2,"คุณอย่าแกงแพง,คอมเมดี้,bl,ใส ๆ,ตลก,เฮฮา,slowly built relationship,วิญญาณ,สัมผัสพิเศษ,สัมผัสที่หก,ผี / วิญญาณ,มองเห็นผี,Boylove/Yaoi,นิยายวาย,นิยายรัก",เรื่องนี้เราไปบวชกันเถอะ #คุณอย่าแกงแพง (รีไรท์),https://www.readawrite.com/a/z1b3kx,190,เรื่องนี้เราไปบวชกันเถอะ,คุณอย่าแกงแพง
279,ด.ช.เฟียส,นิยาย Boy Love Secret Room,0,มันง่ายกับกู มันก็ง่ายกับคนอื่นเหมือนกัน #เหมอหม่อน,5,จบ,1.0,https://cdn.readawrite.com/articles/1978/1977381/thumbnail/,0,,ศิโรราบ #เหมอลิต [MPREG/BL],https://www.readawrite.com/a/z1b46l,47,ศิโรราบ,เหมอลิต
280,SweetAlice0701,นิยาย Boy Love Lovely Room,17,ต้องใช้เวลานานแค่ไหนสำหรับการตกหลุมรักใครสักคน?,48,จบ,2.0,https://cdn.readawrite.com/articles/1981/1980996/thumbnail/,7,"Boy Love/Yaoi,Yaoi,นิยายวาย,นิยายโรแมนติก,ตลก,นิยายรัก",[ YAOI/BL ] GIVE IT A TRY : ลองให้ได้รัก ll #จินทวิช,https://www.readawrite.com/a/z1b74v,"1,683",ลองให้ได้รัก,จินทวิช
281,AbewtieSK,นิยาย Boy Love Lovely Room,1,ถ้าเราบอกเธอว่าชอบเธอตั้งแต่วันแรก เธอจะว่าไง,2,จบ,3.0,https://cdn.readawrite.com/articles/2029/2028262/thumbnail/,0,"นิยายวาย,#Mpreg",ที่สุดในสามโลก #สามโลก,https://www.readawrite.com/a/z1capc,75,ที่สุดในสามโลก,สามโลก
282,แมวน้อยตัวอ้วน,นิยาย Boy Love Lovely Room,24,ภาคต่อจากเรื่อง”เพียงเธอ #หัวใจภูผา” เป็นเรื่องราวความรักของ’วายุ’ลูกชายคนโต,132,จบ,15.0,https://cdn.readawrite.com/articles/2030/2029540/thumbnail/,15,Boy Love/Yaoi,ทั้งหมดของชีวิตคือ “เธอ” #หัวใจวายุ,https://www.readawrite.com/a/z1cbqu,"7,901",ทั้งหมดของชีวิตคือ,หัวใจวายุ
283,V-44,นิยาย Boy Love Secret Room,99,ใครหื่นก็เข้ามา,651,จบ,16.0,https://cdn.readawrite.com/articles/2032/2031437/thumbnail/,48,"#BDSM,SM,SM/BDSM,Psychosis,Boy love / Yaoi / ชายรักชาย,Boy Love/Yaoi,สายหื่น,20+,3p,PWP,V-44",ติดเรต #ตามใจV,https://www.readawrite.com/a/z1cdb2,"45,249",ติดเรต,ตามใจ
284,ก็นั่นแหละ,นิยาย Boy Love Lovely Room,246,คนๆนึงจะสามารถรอได้นานซักแค่ไหน ถ้าสำหรับผม ขอแค่เป็นคนๆนี้ ผมสามารถรอเขาได้ทั้งชีวิต,237,จบ,19.0,https://cdn.readawrite.com/articles/2041/2040015/thumbnail/,58,"Boy Love/Yaoi,ภูผาสายธาร",Wait Love รอรัก (Mpreg) #ภูผาสายธาร,https://www.readawrite.com/a/z1ckb5,"18,415",รอรัก,ภูผาสายธาร
285,หลุดดำ🌚,นิยาย Boy Love Secret Room,2,"""ทุกสิ่งที่ได้รับมา ทุกอย่างที่ถูกกระทำ ทุกคำที่เคยพูดจา และทุกเวลาที่เคยเสียไป ผม...ขอคืนมันกลับสู่",3,จบ,1.0,https://cdn.readawrite.com/articles/2050/2049577/thumbnail/,1,,life ชีวิตใหม่นี้ผมขอเปลี่ยนมันนะ:)#หากผมยังอยู่แค้นนี้ต้องได้ชำระ🙃,https://www.readawrite.com/a/z1cs4c,72,ชีวิตใหม่นี้ผมขอเปลี่ยนมันนะ,หากผมยังอยู่แค้นนี้ต้องได้ชำระ
286,twenty-five,นิยาย Boy Love Lovely Room,55,เมื่อครั้งโบราณนานมาแล้วมีคำกล่าวไว้ว่า ‘ผู้ชายไม่เป็นเพื่อนกับผู้หญิง’ จนมาปัจจุบันผู้ใ,213,จบ,5.0,https://cdn.readawrite.com/articles/2019/2018461/thumbnail/,33,"18+,Boy Love/Yaoi,omegaverse,ทะเลเมธี,แอบรัก,feelgood",เป็นโอเมก้าไม่ควรสนิทกับอัลฟ่า (omegaverse) #ขอแค่รัก,https://www.readawrite.com/a/z1c2pb,"4,066",เป็นโอเมก้าไม่ควรสนิทกับอัลฟ่า,ขอแค่รัก
287,ฮันบอน แฮจูมยอน ทู บอน แฮจุล เก โปโป,นิยาย Boy Love Lovely Room,76,ผมมีลูกสาวและลูกสาวผมก็อยากมีป๊ะป๋าซะงั้น,191,จบ,12.0,https://cdn.readawrite.com/articles/2024/2023542/thumbnail/,33,,พ่อคะ หนูอยากมีป๊ะป๋า #วีเดล,https://www.readawrite.com/a/z1c6uh,"7,779",พ่อคะหนูอยากมีป๊ะป๋า,วีเดล
288,Tarntanoi,นิยาย Boy Love Lovely Room,13,ในฝันนี่รักกันฉิบหายแถมขอกูเป็นแฟนอีก ตัดภาพมาตัวจริงประโยคเดียวยังไม่เคยคุย,16,จบ,1.0,https://cdn.readawrite.com/articles/2023/2022499/thumbnail/,10,"วันใหม่ของเดย์,นิยายวาย,Feel good,ปมนยอง,bnior,BNyoung",เดซี่เดย์ ㅡ #วันใหม่ของเดย์,https://www.readawrite.com/a/z1c60o,110,เดซี่เดย์,วันใหม่ของเดย์
