,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag
1908,littlerabbit K,นิยาย Boy Love Secret Room,4,ห้องที่ 1303,4,จบ,1.0,https://cdn.readawrite.com/articles/1101/1100059/thumbnail/,2.0,,คลังห้องที่1303,https://www.readawrite.com/a/ezpn09,400,คลังห้องที่,
1909,Sienna,นิยาย Boy Love Lovely Room,3,มองสีเขียวสบายตา แต่มองแผนไทยอย่างเราดีกว่าจะได้สบายใจ,7,จบ,3.0,https://cdn.readawrite.com/articles/1102/1101692/thumbnail/,3.0,"Boy Love/Yaoi,นิยายรัก,นิยายวาย,ตลก",น้องครับสนใจรับแผนไทยสักคนมั้ย?,https://www.readawrite.com/a/ezpobw,499,น้องครับสนใจรับแผนไทยสักคนมั้ย,
1910,GOUMASAN,นิยาย Boy Love Secret Room,34,ก็แค่บันทึกเรื่องราวชีวิตประจำวันของนักวิทยาศาสตร์​ใบ้กับซอมบี้พูดมากในวันสิ้นโลก​ :)​,82,จบ,5.0,https://cdn.readawrite.com/articles/1105/1104308/thumbnail/,16.0,"นิยายวาย,นิยายรักวัยรุ่น,ซอมบี้,ดิสโทเปีย,นิยายวัยรุ่น,แอ็คชั่น,ผจญภัย,โรคระบาด,แจ๊คเช่",ผมชื่อเจสัน​ แล้วคุณล่ะชื่ออะไร?,https://www.readawrite.com/a/ezpqgn,"2,014",ผมชื่อเจสัน,
1911,NhkwaTK,นิยาย Boy Love Secret Room,8,“ผมดันเมาไม่ได้สติ ทำให้ผมเผลอไปเอากับใครก็ไม่รู้ โดยไม่รู้ตัว” . . . “ก็เห็นมันมา,34,จบ,2.0,https://cdn.readawrite.com/articles/1108/1107144/thumbnail/,4,"Boy Love/Yaoi,Mpreg,วิศวะ",ผมป่าวนะครับ,https://www.readawrite.com/a/ezpsro,984,ผมป่าวนะครับ,
1912,แสงสีเทา,นิยาย Boy Love Lovely Room,6,"""เสิร์ฟให้มันเร็วๆ อย่าให้ผิดโต๊ะนะเอ็ง"" * ""ค้าบบบ ค้าบบบ ค้าบบบ ท่านขุน"" * เด็กเสิร์ฟผู้ไปหลงรักเชฟ",3,จบ,1.0,https://cdn.readawrite.com/articles/1107/1106450/thumbnail/,4,"Boy Love/Yaoi,นิยายวาย,นิยายรัก,18+,เชฟ,รักใสใส",ความรักของนายสะอาด,https://www.readawrite.com/a/ezps7u,113,ความรักของนายสะอาด,
1913,Chesshire,นิยาย Boy Love Lovely Room,"1,681",เรื่องรักน่าสงสารของเด็กโรงแรมหน้ามึนที่พยายามทำทุกอย่างเพื่อหลีกเลี่ยงบุคคลอันตราย กับเด็กบริหารหน้,"4,530",จบ,44.0,https://cdn.readawrite.com/articles/1113/1112559/thumbnail/,674,"Boy Love/Yaoi,นิยายวาย",AFTERMOON จันทร์ระฟ้า,https://www.readawrite.com/a/ezpx7e,"295,880",จันทร์ระฟ้า,
1914,เงือกน้อยสีแดง,นิยาย Boy Love Secret Room,2,เมื่อคนเป็นแม่กำราบลูกชายสุดเจ้าชู้ด้วยการจับแต่งงาน รักครั้งนี้จะเป็นอย่างที่แม่ต้องการหรือไหม?,9,จบ,0.0,https://cdn.readawrite.com/articles/1083/1082833/thumbnail/,2,นิยายวาย,สัญญารักฉบับ1ปี,https://www.readawrite.com/a/ezp8x3,287,สัญญารักฉบับ,
1915,Sherry,นิยาย Boy Love Lovely Room,10,อาจเป็นเพราะโลกกลมๆ ที่ทำให้ทั้งสองมาเจอกัน,12,จบ,1.0,https://cdn.readawrite.com/articles/1134/1133060/thumbnail/,6,"ปี้ถิง,ปี้เหวินจวิ้น,จูเจิ้งถิง,biting",ขุนเขาลำเนาไพรเดอะซีรีส์,https://www.readawrite.com/a/ezqex5,178,ขุนเขาลำเนาไพรเดอะซีรีส์,
1916,พี่ชาน,นิยาย Boy Love Secret Room,6,ถ้าหมอไม่อยู่ ใครจะฉีดยาให้หนูล่ะหื้ม,16,จบ,2.0,https://cdn.readawrite.com/articles/1136/1135731/thumbnail/,6,,คุณหมอสุดโหดของน้องเหนือ,https://www.readawrite.com/a/ezqh4g,611,คุณหมอสุดโหดของน้องเหนือ,
1917,★.MOCUP.★,นิยาย Boy Love Lovely Room,0,~ . ผมได้พบกับเขาครั้งแรกท่ามกลางสายลม หลังจากนั้นชีวิตของผมก็รู้สึกว่าสายลมที่พัดผ่านอยู่ใกล้ๆตัวผม,2,จบ,3.0,https://cdn.readawrite.com/articles/1122/1121947/thumbnail/,0,"สายลมของสองเรา,mocup,นิยายวาย,Yaoi,ชายชาย,Boy Love/Yaoi,วาย,Love,สายลม,สองเรา,winds,ลม",~. [ Winds of mine ] .~ (YAOI) ~ สายลม ของ สองเรา ~,https://www.readawrite.com/a/ezq5um,122,สายลมของสองเรา,
1918,ตัวร้ายผู้แสนอ่อนโยน,นิยาย Boy Love Lovely Room,3,จากวันที่เป็นเพียงนักอ่านธรรมดา วันหนึ่งนิยายเรื่องที่เขาอ่าน ก็ดึงเขาเข้าสู่โลกใบนั้น ในรูปแบบของฝั,10,จบ,4.0,https://cdn.readawrite.com/articles/1123/1122721/thumbnail/,2,"Boy Love/Yaoi,นิยายวาย,นิยายแฟนตาซี,หลุดเข้าไปในนิยาย",ฝันหวานดั่งปรารถนา,https://www.readawrite.com/a/ezq6hq,276,ฝันหวานดั่งปรารถนา,
1919,IMhere,นิยาย Boy Love Lovely Room,1,พระเอกที่ทำตัวอย่างนั้นน่ะ ฉันไม่ยอมให้มาทำตัวแปดเปื้อนใส่ลูกของฉันหรอก ออกไป๊!!!,8,จบ,1.0,https://cdn.readawrite.com/articles/1125/1124725/thumbnail/,1,"Boy Love/Yaoi,Nonsenseขนาดนี้พี่มาเป็นพระเอกได้ไงคะ",ฉันจะปกป้องนายเอกจากพระเอกNonsenseให้ได้,https://www.readawrite.com/a/ezq850,190,ฉันจะปกป้องนายเอกจากพระเอก,
1920,Purr.life,นิยาย Boy Love Lovely Room,2,ชีวิตของดาราหนุ่มสุดซึนกลับเปลี่ยนไปโดยสิ้นเชิงเพราะเจ้าเหมียวขี้อ้อนที่เขาเผลอรับมาแบบไม่ตั้งใจ ได้,5,จบ,3.0,https://cdn.readawrite.com/articles/1171/1170474/thumbnail/,2,แมวของผม กลายร่างเป็นคนซะได้,รักนะครับ เจ้านายของผม,https://www.readawrite.com/a/ezrah4,477,รักนะครับเจ้านายของผม,
1921,kanlayanee,นิยาย Boy Love Secret Room,52,ต่อจากจอย เนื้อหามีแค่ncนะคะะ,110,จบ,5.0,https://cdn.readawrite.com/articles/1171/1170591/thumbnail/,23,,เป็นเลขาอยู่ดีๆกลายเป็นเมียบอสสะงั้น,https://www.readawrite.com/a/ezrakg,"6,460",เป็นเลขาอยู่ดีๆกลายเป็นเมียบอสสะงั้น,
1922,MIGA.ห้วงแห่งกาล,นิยาย Boy Love Lovely Room,2,"Hold in hand, Hold me forever. หากพวกคุณกุมมือผมไว้แล้ว ช่วยจับมันอย่างนี้ไปตลอดเลยจะได้ไหม",6,จบ,1.0,https://cdn.readawrite.com/articles/1175/1174038/thumbnail/,1,"Boy Love/Yaoi,3p,18+,MAFIA,University,นิยายวาย,นิยายรัก,ดราม่า",Sweet Nightmares 3P (ชื่อชั่วคราวจ้ะ) [SET OF \'BODY],https://www.readawrite.com/a/ezrddx,516,ชื่อชั่วคราวจ้ะ,
1923,Read กะ Ryde,นิยาย Boy Love Lovely Room,3,นิยายเรื่องนี้เป็นเพียงเรื่องสมมติและความมโนของไรด์เท่านั้นนะคะ และตัวพระนายของเรื่องไรด์มีตัวตนอยู่,1,จบ,2.0,https://cdn.readawrite.com/articles/1176/1175249/thumbnail/,1,"นิยายวาย,เพื่อนสนิท,เพื่อน",เพื่อนกันมัน(ส์)ดี,https://www.readawrite.com/a/ezredj,118,เพื่อนกันมัน,
1924,Kun_J,นิยาย Boy Love Secret Room,235,เซย์ต้องการหาเงินมาใช้หนี้ เขาเลยตัดสินใจไปสมัครเป็นโฮสต์ แต่ดันได้หน้าที่คนดูแลเหล่าโฮสต์มาเสียอย่า,880,จบ,9.0,https://cdn.readawrite.com/articles/1176/1175495/thumbnail/,113,"Boy Love/Yaoi,18+,นิยายวาย,นิยายโรแมนติก,นิยายรัก",โฮสต์ครับ รับบริการถึงเตียง [Yaoi ],https://www.readawrite.com/a/ezrekk,"42,849",โฮสต์ครับรับบริการถึงเตียง,
1925,Anutin.WB,นิยาย Boy Love Lovely Room,22,"การมาเยือนของ ""วิเชียร"" เด็กชายหน้าตี๋จากบ้านข้าง ๆ กลายเป็นเสี้ยวหนึ่งในช่วงปิดเทอมฤดูร้อนของ ""เกตุ",14,จบ,12.0,https://cdn.readawrite.com/articles/1179/1178299/thumbnail/,3,"พระจันทร์สีฟ้าเจไอซ์,เจไอซ์,พี่เชียรน้องเกตุ,Boy Love/Yaoi,สงกรานต์อ่านฟิน",พระจันทร์สีฟ้าในหน้าร้อน [เจไอซ์],https://www.readawrite.com/a/ezrguo,679,พระจันทร์สีฟ้าในหน้าร้อน,
1926,FungThon,นิยาย Boy Love Secret Room,2,เนื้อหาของนิยายไม่ได้อยู่ที่ใครคนใดคนหนึ่งเป็นพิเศษเนื่องจากนิยายเรื่องนี้แทบจะเป็นที่ระบายคู่OCแทนก,14,จบ,0.0,https://cdn.readawrite.com/articles/1180/1179395/thumbnail/,2,"Boy Love/Yaoi,18+,ดราม่า,นิยายวาย,นิยายรัก,SM,มาเฟีย,นิยายโรแมนติก,ตำรวจ,ทหาร,รักสามเศร้า",LAW ENFORCER | รักทั้งเครื่องแบบ,https://www.readawrite.com/a/ezrhr0,246,รักทั้งเครื่องแบบ,
1927,นทกร,นิยาย Boy Love Lovely Room,"10,874",เขาเตรียมการมาอย่างดี แล้วลงมืออย่าง 'แนบเนียน',"12,346",จบ,28.0,https://cdn.readawrite.com/articles/1192/1191063/thumbnail/,"2,923","Boy Love/Yaoi,นิยายโรแมนติก,นิยายวาย,แนบเนียน,นิยายรัก",แนบเนียน (set4ตัว100),https://www.readawrite.com/a/ezrrad,"791,005",แนบเนียน,
1928,ปีกหิ่งห้อย,นิยาย Boy Love Lovely Room,2,ผมเป็นนักสู้ แล้วเขาล่ะเป็นใคร,3,จบ,5.0,https://cdn.readawrite.com/articles/1198/1197261/thumbnail/,2,"นักมวย,มาเฟีย",แมลงเม่ากลางไฟ (BL),https://www.readawrite.com/a/ezrwcg,250,แมลงเม่ากลางไฟ,
1929,Miiia,นิยาย Boy Love Secret Room,177,"รู้ตัวอีกที ผมก็กลายมาเป็น ""เทล เดย์ลาโน่ ลูเซียน"" ตัวประกอบจืดจางในนิยายฮาเร็มที่มีฉากอย่างว่าแทบทุ",700,จบ,4.0,https://cdn.readawrite.com/articles/1198/1197834/thumbnail/,98,"Boy Love/Yaoi,Fantasy,harem,NC,ฮาเร็ม,นิยายแฟนตาซี,เจ้าชาย,เกิดใหม่,นิยายวาย",เมื่อผมเกิดใหม่ในโลกนิยายฮาเร็ม [Yaoi],https://www.readawrite.com/a/ezrwst,"11,435",เมื่อผมเกิดใหม่ในโลกนิยายฮาเร็ม,
1930,Redjade,นิยาย Boy Love Lovely Room,241,พี่เลห์ เป็นผู้ชายที่ธรรมดา เย็นชา ฉายาว่าไม่มีหัวใจแล้ว แต่นั่นก็แค่ภายนอก ถ้าอยากรู้จักเขาจริง ๆ ต,291,จบ,35.0,https://cdn.readawrite.com/articles/1200/1199230/thumbnail/,63,"พี่เลห์,น้องหมีพูห์",(Leh) Heart หัวใจของเลห์,https://www.readawrite.com/a/ezrxxp,"29,149",หัวใจของเลห์,
1931,มญชุ์สิตางศุ์/ Moony_Darling,นิยาย Boy Love Secret Room,29,อันหลุมพรางอเวจีแห่งความรัก เมื่อเผลอไผลล่วงล้ำเข้าไปแล้ว ยากนัก...ถอนตัว เพราะมันคือ “อเวจีเส,92,จบ,34.0,https://cdn.readawrite.com/articles/1160/1159850/thumbnail/,17,"Boy Love/Yaoi,18+,นิยายวาย,นิยายโรแมนติก",อเวจีเสน่หา(Passion of fire),https://www.readawrite.com/a/ezr1sk,"9,694",อเวจีเสน่หา,
1932,Setsuna,นิยาย Boy Love Secret Room,1,รักนะครับคุณแฟนเก่า: นิยาย Boy Love Secret Room,4,จบ,1.0,https://cdn.readawrite.com/articles/1161/1160762/thumbnail/,0,"Boy Love/Yaoi,นิยายโรแมนติก,รักนะครับคุณแฟนเก่า,รักนะครับ,แฟนเก่า,เนียลอง,nielong,WannaOne,ดราม่า",รักนะครับคุณแฟนเก่า,https://www.readawrite.com/a/ezr2jm,280,รักนะครับคุณแฟนเก่า,
1933,เด็กหญิง ภูม่า,นิยาย Boy Love Lovely Room,0,การรักเพื่อนก็เหมือนการข้ามถนนอ่ะถ้าข้ามไปฝั่งไปเป็นแฟนไม่ได้ ก็ตายห่ากลางถนนนั้นแหละ เข้าท่าดี,0,จบ,1.0,https://cdn.readawrite.com/articles/1163/1162923/thumbnail/,0,"อยากมีเทอร์,แอบรัก,นิยายวาย,เพื่อน",อยากมีเทอร์เป็นของตัวเอง,https://www.readawrite.com/a/ezr4bd,39,อยากมีเทอร์เป็นของตัวเอง,
1934,nxxis,นิยาย Boy Love Secret Room,96,ncทุกตอน,608,จบ,7.0,https://cdn.readawrite.com/articles/1165/1164758/thumbnail/,74,,รวมเรื่องกาม\'s,https://www.readawrite.com/a/ezr5ss,"76,831",รวมเรื่องกาม,
1935,Alexander,นิยาย Boy Love Lovely Room,101,ลืมตาอ้าปากพะงาบๆได้ไม่นาน ก็รู้ตัวว่าตัวเองเข้ามาอยู่ในร่างของอาเพื่อนตัวพระเอกของนิยายห่วยๆเรื่องห,452,จบ,7.0,https://cdn.readawrite.com/articles/1170/1169678/thumbnail/,53,"Boy Love/Yaoi,ปีศาจ,นิยายแฟนตาซี,คำสาป,คอมเมดี้,ต่างโลก,เวทมนตร์,ต่อสู้",|魔鬼| เกิดใหม่ทั้งที ไหงกลายเป็นอาของเพื่อนพระเอกไปซะแล้ว [BL],https://www.readawrite.com/a/ezr9td,"9,258",เกิดใหม่ทั้งทีไหงกลายเป็นอาของเพื่อนพระเอกไปซะแล้ว,
1936,ZE_Icecream,นิยาย Boy Love Lovely Room,80,""" พี่ครับๆ "" ""พี่ๆ"" "" เอ้ยพี่! "" จะบ้าตายคนบ้าอะไรจะเงียบได้ขนาดนี้วะ ตอบผมบ้างก็ได้ไหม ไม่ต้องกลัวว",109,จบ,32.0,https://cdn.readawrite.com/articles/1170/1169740/thumbnail/,24,"พี่คีย์น้องสายฟ้า,Keythunder",รักร้าย..นายหน้านิ่ง END,https://www.readawrite.com/a/ezr9v5,"10,434",รักร้ายนายหน้านิ่ง,
1937,DREAMYLOVE,นิยาย Boy Love Lovely Room,3,"""นายเป็นใครกันแน่"" หรือว่าจะเป็นเพียง....ความฝัน",0,จบ,9.0,https://cdn.readawrite.com/articles/1214/1213533/thumbnail/,2,ความรัก,Theory My Dream รักจริงยิ่งกว่าฝัน,https://www.readawrite.com/a/ezsamd,372,รักจริงยิ่งกว่าฝัน,
1938,forever no,นิยาย Boy Love Secret Room,146,เคยเก่งที่สุดในที่นั้น แต่พอมาอยู่ที่แห่งนี้ กับกลายเป็นเพียงคนธรรมดาๆโง่ๆคนนึงไปเลยสู้ใครก็ไม่ได้ก็,539,จบ,11.0,https://cdn.readawrite.com/articles/1228/1227117/thumbnail/,99,"yaoi18,Yaoi,boylove",เอากูให้ตายไปเลยเพื่อน,https://www.readawrite.com/a/ezslph,"55,842",เอากูให้ตายไปเลยเพื่อน,
1939,อะโวคาโด โอ้เอ้,นิยาย Boy Love Lovely Room,112,ว้าย!! จะทำไงดีถึงฉันจะอยากเป็นผู้ชายก็ใช่ว่าอยากจะมาอยู่ในร่างชายที่โดนเพื่อนๆรังแกอย่างนี้เส้!!,354,จบ,30.0,https://cdn.readawrite.com/articles/1230/1229721/thumbnail/,52,,นิยายวาย ฉันได้มาอยู่ในร่างชายที่โดนรังแก (หลายp)>,https://www.readawrite.com/a/ezsntv,"42,375",นิยายวายฉันได้มาอยู่ในร่างชายที่โดนรังแก,
1940,กระต่ายสีเงิน,นิยาย Boy Love Lovely Room,"3,662",*Mpreg* เนสถูกจ้างให้เข้ามาทดสอบเกมใหม่ แต่พอเข้ามาแล้วดันออกจากเกมไม่ได้ ต้องเล่นเกมให้จบอย่างเดียว,"3,282",จบ,79.0,https://cdn.readawrite.com/articles/1231/1230830/thumbnail/,685,"Boy Love/Yaoi,Mpreg,18+,นิยายวาย,นิยายแฟนตาซี,นิยายโรแมนติก,เกมออนไลน์,ปัญญาประดิษฐ์,Artificial Intelligence,เรื่องเล่าวันคนโสด",ผมถูกส่งมาเพื่อเกมนี้,https://www.readawrite.com/a/ezsoqk,"336,703",ผมถูกส่งมาเพื่อเกมนี้,
1941,น้ำตาใต้เเสงจันทร์,นิยาย Boy Love Lovely Room,0,คุณเคยเชื่อเรื่องพรลิขิตไหม บังเอิญให้... ขีดเขียนให้... ลิขิตให้... กำหดให้... ผูกชะตาให้...,2,จบ,0.0,https://cdn.readawrite.com/articles/1238/1237912/thumbnail/,0,"Boy Love/Yaoi,18+,นิยายรัก,Mpreg",My Pictuer หลับตาฝันถึงภาพเธอ ตอน ภาพจำชัดเจนอยู่ในใจ เป็นเเนวท้องได้,https://www.readawrite.com/a/ezsuiw,98,หลับตาฝันถึงภาพเธอตอนภาพจำชัดเจนอยู่ในใจเป็นเเนวท้องได้,
1942,ป๋ายจิ้งถิง,นิยาย Boy Love Lovely Room,"5,723",เป็นมารแล้วอย่างไร ใครกำหนดไว้หรือว่ามารไม่สามารถเป็นชายาขององค์ชายโอรสในองค์จักรพรรดิได้? อี้เฟยหลิ,"10,812",จบ,54.0,https://cdn.readawrite.com/articles/1204/1203983/thumbnail/,"1,799","Boy Love/Yaoi,18+,นิยายรัก,นิยายวาย,นิยายแฟนตาซี,Mpreg,นิยายจีนโบราณ,นิยายจีน",Pre - Order : ชายามาร อี้เฟยหลิน (สนพ.ปั้นรัก),https://www.readawrite.com/a/ezs2ti,"833,736",ชายามารอี้เฟยหลิน,
1943,Chicken,นิยาย Boy Love Lovely Room,2,เมื่อคนที่เป็นแฟนเก่าอย่างคีย์ที่ต้องเลิกรากับต้นกลับมาเจอกันในรั้วมหาลัย,7,จบ,1.0,https://cdn.readawrite.com/articles/1205/1204893/thumbnail/,2,,Begin again เริ่มต้นใหม่อีกครั้ง,https://www.readawrite.com/a/ezs3ki,246,เริ่มต้นใหม่อีกครั้ง,
1944,twenty-five,นิยาย Boy Love Lovely Room,1,"""ดีจังที่วันนั้นไปที่สวนสาธารณะ ก็เลยเจอกับคนที่อยู่ข้างๆตอนนี้""",4,จบ,1.0,https://cdn.readawrite.com/articles/1206/1205314/thumbnail/,1,"Boy Love/Yaoi,นิยายรัก,นิยายวาย,วัยทำงาน",...เจอรัก...ที่สวนสาธารณะ[ตอนเดียว],https://www.readawrite.com/a/ezs3wj,615,เจอรักที่สวนสาธารณะ,
1945,VioletRose_,นิยาย Boy Love Secret Room,91,พี่เป็นของผมนะครับรู้ไหม? เป็นผีเสื้อแสนสวยของผมคนเดียว ถ้าหากพี่คิดจะหนีไป ผมคงทำอะไรไม่ได้นอกจาก..,587,จบ,1.0,https://cdn.readawrite.com/articles/1207/1206596/thumbnail/,70,"ลูกพี่ลูกน้อง,drama,bl,เมะเด็ก,เมะยัน","ผีเสื้อของผม (BL, Mpreg)",https://www.readawrite.com/a/ezs4y6,"8,234",ผีเสื้อของผม,
1946,the3540s,นิยาย Boy Love Secret Room,471,'คณานับ ศศิตานนท์’ จำชื่อกูไว้ให้ดี วันใดที่กูมีลูก ทรัพย์สินกินทางทุกอย่างที่มันเคยเป็นของครอ,"1,501",จบ,13.0,https://cdn.readawrite.com/articles/1208/1207481/thumbnail/,135,"วิวาห์คณานับ,โรแมนติก,นิยายวาย,Mpreg,the3540s",วิวาห์คณานับ [BL/MPREG],https://www.readawrite.com/a/ezs5og,"49,979",วิวาห์คณานับ,
1947,Winterberry27,นิยาย Boy Love Lovely Room,49,เข้าผับผิดชีวิตเปลี่ยน เปลี่ยนโคตรๆ,114,จบ,4.0,https://cdn.readawrite.com/articles/1207/1206901/thumbnail/,22,Boy Love/Yaoi,หมอเมียลุง,https://www.readawrite.com/a/ezs57v,"3,039",หมอเมียลุง,
1948,Winterberry27,นิยาย Boy Love Lovely Room,333,เกิดมา 17 ปี เพิ่งรู้ว่ามีพ่อ ถามจริงงงงง.....,614,จบ,23.0,https://cdn.readawrite.com/articles/1209/1208501/thumbnail/,125,"สงกรานต์อ่านฟิน,Mpreg,นิยายวาย,Boy Love/Yaoi",พ่อผมเป็นมาเฟีย (Mpreg),https://www.readawrite.com/a/ezs6il,"50,517",พ่อผมเป็นมาเฟีย,
1949,littlemoonny,นิยาย Boy Love Lovely Room,57,เมื่อสัญญาสองภพของสวรรค์และปีศาจคือโชคชะตาทำให้ผมต้องแต่งงานกับรัชทายาทเผ่าปีศาจ แต่ให้ตายเถอะพ่อคุณ,189,จบ,6.0,https://cdn.readawrite.com/articles/1268/1267493/thumbnail/,31,"ปีศาจ,สวรรค์,มนุษย์,ข้ามมิติ,ข้ามภพ,ราชาปีศาจ,รัชทายาท,แฟนตาซี,นิยายวาย,ตลก,นิยายแฟนตาซี,Boy Love/Yaoi,ดราม่า,นิยายโรแมนติก,นิยายรัก",ว่าที่สามีผมเป็นรัชทายาทปีศาจ,https://www.readawrite.com/a/eztjo3,"3,438",ว่าที่สามีผมเป็นรัชทายาทปีศาจ,
1950,ช่วยด้วยการบ้านถมตาย,นิยาย Boy Love Lovely Room,10,สวัสดีครับ คุณผู้ฟังคลื่นวิทยุFM001ทุกท่าน ผมชื่อนะโม เป็นวินมอไซค์ประจำเขตแห่งหนึ่งตรงชานเมืองกรุงเ,20,จบ,0.0,https://cdn.readawrite.com/articles/1269/1268684/thumbnail/,8,"Boy Love/Yaoi,18+,นิยายโรแมนติก,นิยายวาย,ตลก,วินมอไซค์,หมอ,นักศึกษา,มหาลัย",วินข้างหอกับคุณหมอข้างเตียง(BL-Slice of life/Comedy),https://www.readawrite.com/a/eztkn4,304,วินข้างหอกับคุณหมอข้างเตียง,
1951,ป้าหมีขี่มังกร,นิยาย Boy Love Secret Room,1,#Kuanchengverse #จักรวาลควานเฉิง,5,จบ,1.0,https://cdn.readawrite.com/articles/1270/1269491/thumbnail/,1,,คุณเหรอครับ...ความลับของผม #จักรวาลควานเฉิง,https://www.readawrite.com/a/eztlb6,57,คุณเหรอครับความลับของผม,จักรวาลควานเฉิง
1952,ลอยละล่อง,นิยาย Boy Love Lovely Room,95,ถ้าหาก.... เสิ่นชิงชิวได้ลงเอยกับหลิ่วชิงเกอ ชีวิตประจำวันของพวกเขาบนชางฉยงซานจะเป็นอย่างไร,208,จบ,3.0,https://cdn.readawrite.com/articles/1271/1270580/thumbnail/,66,"ตัวร้ายอย่างข้าจะหนีเอาตัวรอดยังไงดี,หลิ่วเสิ่น,นิยายวาย,วายจีน,Fanfiction แฟนฟิคชั่น,เสิ่นชิงชิว,หลิ่วชิงเกอ",ฟิคหลิ่วชิงเกอxเสิ่นชิงชิว,https://www.readawrite.com/a/eztm7a,"5,763",ฟิคหลิ่วชิงเกอ,
1953,น้องน่ารักดมกาว,นิยาย Boy Love Lovely Room,14,คุณกิ่งก่าครับได้โปรดกลับมาได้ไหม: นิยาย Boy Love Lovely Room,15,จบ,3.0,https://cdn.readawrite.com/articles/1274/1273764/thumbnail/,8,"ไอเดน,identity,นอร์ตัน,ลูซิโน่",คุณกิ่งก่าครับได้โปรดกลับมาได้ไหม,https://www.readawrite.com/a/eztos9,657,คุณกิ่งก่าครับได้โปรดกลับมาได้ไหม,
1954,janegarunyuta,นิยาย Boy Love Lovely Room,126,"""น้องชายหน้าใส กับ พี่ชายสายหื่น",342,จบ,12.0,https://cdn.readawrite.com/articles/1278/1277559/thumbnail/,79,"ไบร์ทวิน,นิวฐิติภูมิ,ลีเต,ออฟกัน,นิยายวาย",BROTHER  BROTHER : น้องชายหน้าใส กับ พี่ชายสายหื่น,https://www.readawrite.com/a/eztrvo,"24,683",น้องชายหน้าใสกับพี่ชายสายหื่น,
1955,Meekana,นิยาย Boy Love Lovely Room,486,หนึ่งดวงจิตแตกสลาย อีกหนึ่งดวงจิตเฝ้าตามหา หนึ่งคนหวังพบพาน อีกหนึ่งคนจำต้องจากลา โชคชะตาของ อี้หวัง,"1,975",จบ,11.0,https://cdn.readawrite.com/articles/1284/1283333/thumbnail/,276,"Boy Love/Yaoi,นิยายวาย,เทพเซียน,ราชวงศ์,สืบสวน",อี้หวังเยี่ยนแห่งเขาชิงซาน,https://www.readawrite.com/a/eztwln,"37,588",อี้หวังเยี่ยนแห่งเขาชิงซาน,
1956,SeMisoo,นิยาย Boy Love Lovely Room,3,อัตราความเร็วเฉลี่ยในวงโคจรของดาวเนปจูนอยู่ที่ 5.479 กม./วินาที แต่หัวใจของผมที่เต้นให้กับคุุณมันมาก,3,จบ,5.0,https://cdn.readawrite.com/articles/1286/1285970/thumbnail/,1,"Boy Love/Yaoi,นิยายวาย,นิยายรัก",เ ห มื อ น แ ส ง ด า ว,https://www.readawrite.com/a/eztyr0,204,เหมือนแสงดาว,
1957,มยุราพ,นิยาย Boy Love Lovely Room,36,เวรแล้วไงผมตกเป็นเมียไอ้หื่น: นิยาย Boy Love Lovely Room,65,จบ,6.0,https://cdn.readawrite.com/articles/1248/1247494/thumbnail/,15,,เวรแล้วไงผมตกเป็นเมียไอ้หื่น,https://www.readawrite.com/a/ezt3co,"3,843",เวรแล้วไงผมตกเป็นเมียไอ้หื่น,
1958,NIWANIWA,นิยาย Boy Love Secret Room,11,คุณมีงานอดิเรกอะไร ส่วนผมมีงานอดิเรกที่เป็นความลับ,42,จบ,9.0,https://cdn.readawrite.com/articles/1250/1249395/thumbnail/,4,"Boy Love/Yaoi,18+,นิยายวาย,นิยายโรแมนติก,ความลับที่ฉาว",ความลับที่ฉาว,https://www.readawrite.com/a/ezt4w0,"3,586",ความลับที่ฉาว,
1959,Malina,นิยาย Boy Love Lovely Room,1,นภัสกรเป็นเด็กกำพร้าที่พึ่งออกมาใช้ชีวิตข้างนอกสถานสงเคราะห์ได้ไม่นานก็ต้องมีอันทำให้นภัสกร...ประสบอ,12,จบ,2.0,https://cdn.readawrite.com/articles/1255/1254295/thumbnail/,1,"Boy Love/Yaoi,18+,นิยายรัก,นิยายโรแมนติก,ดราม่า,นิยายวาย,ตลก,นิยายแฟนตาซี,Mpreg",MOON เจ้าชายพระจันทร์,https://www.readawrite.com/a/ezt8w0,434,เจ้าชายพระจันทร์,
1960,ดุ่ยดุ่ยชอบกินไก่มากๆ,นิยาย Boy Love Lovely Room,20,เดี๋ยวผมจะปราบคุณให้ดูไอ้คุณมาเฟีย: นิยาย Boy Love Lovely Room,68,จบ,12.0,https://cdn.readawrite.com/articles/1300/1299354/thumbnail/,9,"น่ารัก,นิยายรัก,มาเฟีย,เล่ห์,เซ็กส์,คอมเมดี้,เมียเด็ก,สายเปย์,Boy Love/Yaoi",เดี๋ยวผมจะปราบคุณให้ดูไอ้คุณมาเฟีย,https://www.readawrite.com/a/ezuaoe,"2,663",เดี๋ยวผมจะปราบคุณให้ดูไอ้คุณมาเฟีย,
