,author_x,category_x,commentCount_x,description,favouriteCount,isComplete_x,numOfchap_x,pic_x,ratingCount_x,tag_x,title_x,viewer_x,new_title_x,hashtag,author_y,category_y,commentCount_y,isComplete_y,numOfchap_y,pic_y,ratingCount_y,tag_y,title_y,viewer_y,new_title_y
58,แมวน้อยตัวอ้วน,นิยาย Boy Love Lovely Room,26,จะมีชีวิตใครบัดซบเท่าผมอีกแล้ว แฟนยิงตัวตายเพราะหนีหนี้ แถมมันยังเซ็นยกผมให้กับใครก็ไม่รู้ ที่ผมต้อง,68,จบ,14.0,https://cdn.readawrite.com/articles/2083/2082331/thumbnail/,7,18+,ห้ามใจไม่ให้รัก(คิน/ภัทร)#เคะท้องได้,"2,750",ห้ามใจไม่ให้รัก,เคะท้องได้,Bad Girlll💋,นิยาย y,37,จบ,90,https://cdn-th.tunwalai.net/files/story/371048/637142677214812941-story.jpg,57,เคะท้องได้,บำเรอรัก(ภาค4)...#เคะท้องได้,"171,945",บำเรอรัก
59,แมวน้อยตัวอ้วน,นิยาย Boy Love Lovely Room,26,จะมีชีวิตใครบัดซบเท่าผมอีกแล้ว แฟนยิงตัวตายเพราะหนีหนี้ แถมมันยังเซ็นยกผมให้กับใครก็ไม่รู้ ที่ผมต้อง,68,จบ,14.0,https://cdn.readawrite.com/articles/2083/2082331/thumbnail/,7,18+,ห้ามใจไม่ให้รัก(คิน/ภัทร)#เคะท้องได้,"2,750",ห้ามใจไม่ให้รัก,เคะท้องได้,Aranya,นิยาย y,1,,0,https://cdn-th.tunwalai.net/files/story/385469/637168225656277517-story.jpg,6,เซฟจี,เพื่อนกัน#เคะท้องได้,799,เพื่อนกัน
60,แมวน้อยตัวอ้วน,นิยาย Boy Love Lovely Room,26,จะมีชีวิตใครบัดซบเท่าผมอีกแล้ว แฟนยิงตัวตายเพราะหนีหนี้ แถมมันยังเซ็นยกผมให้กับใครก็ไม่รู้ ที่ผมต้อง,68,จบ,14.0,https://cdn.readawrite.com/articles/2083/2082331/thumbnail/,7,18+,ห้ามใจไม่ให้รัก(คิน/ภัทร)#เคะท้องได้,"2,750",ห้ามใจไม่ให้รัก,เคะท้องได้,อยู่คนเดียว,นิยาย y,108,,17,https://cdn-th.tunwalai.net/files/story/390090/637240910926523275-story.jpg,142,,นักเลงปะทะมาเฟีย #เคะท้องได้#no..nc,"73,624",นักเลงปะทะมาเฟีย
61,แมวน้อยตัวอ้วน,นิยาย Boy Love Lovely Room,26,จะมีชีวิตใครบัดซบเท่าผมอีกแล้ว แฟนยิงตัวตายเพราะหนีหนี้ แถมมันยังเซ็นยกผมให้กับใครก็ไม่รู้ ที่ผมต้อง,68,จบ,14.0,https://cdn.readawrite.com/articles/2083/2082331/thumbnail/,7,18+,ห้ามใจไม่ให้รัก(คิน/ภัทร)#เคะท้องได้,"2,750",ห้ามใจไม่ให้รัก,เคะท้องได้,Win--G,นิยาย y,2,,28,https://cdn-th.tunwalai.net/files/story/424148/637239056378285721-story.jpg,15,"เคะเมะ,เคะท้อง,เคะท้องได้",พี่ว๊ากสายโหดกลัวเมีย#เคะท้องได้,"13,029",พี่ว๊ากสายโหดกลัวเมีย
62,แมวน้อยตัวอ้วน,นิยาย Boy Love Lovely Room,26,จะมีชีวิตใครบัดซบเท่าผมอีกแล้ว แฟนยิงตัวตายเพราะหนีหนี้ แถมมันยังเซ็นยกผมให้กับใครก็ไม่รู้ ที่ผมต้อง,68,จบ,14.0,https://cdn.readawrite.com/articles/2083/2082331/thumbnail/,7,18+,ห้ามใจไม่ให้รัก(คิน/ภัทร)#เคะท้องได้,"2,750",ห้ามใจไม่ให้รัก,เคะท้องได้,หยก,นิยาย y,2,,2,https://cdn-th.tunwalai.net/files/story/442717/637275741947221611-story.jpg,18,เคะท้องได้,𝐂𝐚𝐧 𝐲𝐨𝐮 𝐭𝐮𝐫𝐧 𝐭𝐨 𝐥𝐨𝐯𝐞 𝐦𝐞 หันมารักผมบ้างได้มั้ย?​ #เคะท้องได้​ (อันคัทNC18+)​,792,หันมารักผมบ้างได้มั้ย
63,แมวน้อยตัวอ้วน,นิยาย Boy Love Lovely Room,26,จะมีชีวิตใครบัดซบเท่าผมอีกแล้ว แฟนยิงตัวตายเพราะหนีหนี้ แถมมันยังเซ็นยกผมให้กับใครก็ไม่รู้ ที่ผมต้อง,68,จบ,14.0,https://cdn.readawrite.com/articles/2083/2082331/thumbnail/,7,18+,ห้ามใจไม่ให้รัก(คิน/ภัทร)#เคะท้องได้,"2,750",ห้ามใจไม่ให้รัก,เคะท้องได้,Meenoy,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/469005/637333347101150756-story.jpg,1,ความผิดพลาดในครั้งนั้นทำให้มีความสุขที่สุดในวันนี้,ความทรงจำที่สวยงาม(3p)#เคะท้องได้,176,ความทรงจำที่สวยงาม
64,แมวน้อยตัวอ้วน,นิยาย Boy Love Lovely Room,26,จะมีชีวิตใครบัดซบเท่าผมอีกแล้ว แฟนยิงตัวตายเพราะหนีหนี้ แถมมันยังเซ็นยกผมให้กับใครก็ไม่รู้ ที่ผมต้อง,68,จบ,14.0,https://cdn.readawrite.com/articles/2083/2082331/thumbnail/,7,18+,ห้ามใจไม่ให้รัก(คิน/ภัทร)#เคะท้องได้,"2,750",ห้ามใจไม่ให้รัก,เคะท้องได้,Tangmani,นิยาย y,85,จบ,36,https://cdn-th.tunwalai.net/files/story/473504/637344864171355012-story.jpg,63,,เธอมันร้าย(หรือฉันแค่คิดไปเอง)#เคะท้องได้,"18,202",เธอมันร้าย
65,พลาสลอน,นิยาย Boy Love Secret Room,2,[ หรือว่าจะเป็นความรัก...ไม่หรอกน่าแค่เอ็นดู ],22,จบ,7.0,https://cdn.readawrite.com/articles/2093/2092067/thumbnail/,2,"วิศวะเมียเด็ก,ชาราขุนพล",วิศวะขี้เก๊กกับเด็กของเขา #วิศวะเมียเด็ก,466,วิศวะขี้เก๊กกับเด็กของเขา,วิศวะเมียเด็ก,พลาสลอน,นิยาย y,0,,7,https://cdn-th.tunwalai.net/files/story/484758/637407704667112317-story.jpg,66,"นิยายวาย,ชายรักชาย,วิศวะเมียเด็ก,ราชาขุนพล,วิศวะขี้เก๊กกับเด็กข้างไข่",Be my self /[วิศวะขี้เก๊กกับเด็กของเขา] #วิศวะเมียเด็ก,"1,815",วิศวะขี้เก๊กกับเด็กของเขา
66,นทกร,นิยาย Boy Love Secret Room,"13,470",‘สามีของข้ามีขนสีขาว เขี้ยวคมยาว และดวงตาสีรัตติกาล’,"20,002",จบ,24.0,https://cdn.readawrite.com/articles/2093/2092142/thumbnail/,"3,924","Boy Love/Yaoi,Fantasy,omegaverse,นิยายวาย,นิยายแฟนตาซี,18+",METANOIA #อรุณรุ่ง [Omegaverse Ω],"970,488",,อรุณรุ่ง,นทกร,นิยาย y,163,,24,https://cdn-th.tunwalai.net/files/story/487686/637389318625898883-story.jpg,159,อรุณรุ่ง นทกร,METANOIA #อรุณรุ่ง [Omegaverse Ω],"32,123",
67,RiRi,นิยาย Boy Love Lovely Room,214,ข้าไม่อยากเป็นมนุษย์! เป็นมนุษย์ไม่มีขนสวยๆ นุ่มๆ เพราะฉะนั้น เจ้าดวงจันทร์ไปให้ไกลข้าซะ ถ้าเจ้าไม่ไ,954,จบ,12.0,https://cdn.readawrite.com/articles/2060/2059782/thumbnail/,112,"Boy Love/Yaoi,นิยายแฟนตาซี,นิยายโรแมนติก,นิยายวาย,นิยายรัก,foxandmoon",Hide me from the MOON #จิ้งจอกของพระจันทร์,"24,348",,จิ้งจอกของพระจันทร์,RiRi,นิยาย y,22,จบ,12,https://cdn-th.tunwalai.net/files/story/484685/637379060366655446-story.jpg,24,"yaoi, แฟนตาซี, พระจันทร์, จิ้งจอก, น่ารัก, feel good, โรแมนติก, นิยายวาย, foxandmoon",Hide me from the MOON #จิ้งจอกของพระจันทร์,"6,891",
68,Poydswat.,นิยาย Boy Love Lovely Room,"3,443",เป็นโอเมก้าคนเดียวในกองทัพมันไม่ง่ายเลยจริงๆนะครับ ยิ่งต้องมาเจอกับอัลฟ่าจ่าฝูงที่ทำให้หัวใจเต้นแรงต,"4,858",จบ,38.0,https://cdn.readawrite.com/articles/2062/2061113/thumbnail/,896,"omegaverse,Boy Love/Yaoi,18+,นิยายวาย,นิยายรัก,นิยายโรแมนติก,Mpreg,โอเมก้าตาบอด,ผู้ชายท้องได้,โอเมก้าเวิรส์,อัลฟ่าเบต้าโอเมก้า,อัลฟ่าโอเมก้า",[Omegaverse] Never Ωmega in the army (#โอเมก้าตาบอด),"305,172",,โอเมก้าตาบอด,Poydswat.,นิยาย y,20,,20,https://cdn-th.tunwalai.net/files/story/487603/637394068179341562-story.jpg,46,,[Omegaverse] Never omega in the army (#โอเมก้าตาบอด),"10,161",
69,galaxy💫,นิยาย Boy Love Secret Room,12,ทุกครั้งที่ผู้เป็นสามีกลับมาถึงบ้าน เขามักจะเมาและมีกลิ่นน้ำหอมผู้หญิง​ติดมาเสมอ...,47,จบ,1.0,https://cdn.readawrite.com/articles/2061/2060723/thumbnail/,12,"#numjin,numjoon,Jin",My Wife คุณภรรยา​#นัมจิน,"3,572",คุณภรรยา,นัมจิน,1st_Roren,นิยาย y,3,,3,https://cdn-th.tunwalai.net/files/story/197371/636433245504537105-story.jpg,30,numjin monjin นัมจิน นัมจุน ซอกจิน,[Fic] Forever... [Numjin Ft.BTS] #นัมจิน,"1,775",
70,galaxy💫,นิยาย Boy Love Secret Room,12,ทุกครั้งที่ผู้เป็นสามีกลับมาถึงบ้าน เขามักจะเมาและมีกลิ่นน้ำหอมผู้หญิง​ติดมาเสมอ...,47,จบ,1.0,https://cdn.readawrite.com/articles/2061/2060723/thumbnail/,12,"#numjin,numjoon,Jin",My Wife คุณภรรยา​#นัมจิน,"3,572",คุณภรรยา,นัมจิน,kittragran,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/354788/637117512364352421-story.jpg,5,"วาย,เจ้าของโรงบาล,เพลย์บอย,เลขา",เลขา ผอ. โรงบาล  #นัมจิน,423,เลขาผอโรงบาล
71,♡โบ๊ะ บ๊ะ♡,นิยาย Boy Love Secret Room,10,เรื่องนี้เป็นเพียงแค่ฉากncสามารถไปหาเรื่องเต็มได้ในจอยนะ,20,จบ,3.0,https://cdn.readawrite.com/articles/2185/2184596/thumbnail/,5,"namjin,นัมจิน,Boy Love/Yaoi,#ชายรักชาย",เด็กดีของแด๊ดดี้#นัมจิน(ฉาก),"1,824",เด็กดีของแด๊ดดี้,นัมจิน,1st_Roren,นิยาย y,3,,3,https://cdn-th.tunwalai.net/files/story/197371/636433245504537105-story.jpg,30,numjin monjin นัมจิน นัมจุน ซอกจิน,[Fic] Forever... [Numjin Ft.BTS] #นัมจิน,"1,775",
72,♡โบ๊ะ บ๊ะ♡,นิยาย Boy Love Secret Room,10,เรื่องนี้เป็นเพียงแค่ฉากncสามารถไปหาเรื่องเต็มได้ในจอยนะ,20,จบ,3.0,https://cdn.readawrite.com/articles/2185/2184596/thumbnail/,5,"namjin,นัมจิน,Boy Love/Yaoi,#ชายรักชาย",เด็กดีของแด๊ดดี้#นัมจิน(ฉาก),"1,824",เด็กดีของแด๊ดดี้,นัมจิน,kittragran,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/354788/637117512364352421-story.jpg,5,"วาย,เจ้าของโรงบาล,เพลย์บอย,เลขา",เลขา ผอ. โรงบาล  #นัมจิน,423,เลขาผอโรงบาล
73,ไรท์มุ้งมิ้งงุงิ,นิยาย Boy Love Lovely Room,2,“ชาติข้าขอมิมีสิ่งพรากข้าและเจ้าไปจากกัน” นัมจิน,2,จบ,3.0,https://cdn.readawrite.com/articles/2216/2215420/thumbnail/,2,"นิยายรัก,นิยายแฟนตาซี,นิยายวาย,ดราม่า",นภาดล #นัมจิน,122,นภาดล,นัมจิน,1st_Roren,นิยาย y,3,,3,https://cdn-th.tunwalai.net/files/story/197371/636433245504537105-story.jpg,30,numjin monjin นัมจิน นัมจุน ซอกจิน,[Fic] Forever... [Numjin Ft.BTS] #นัมจิน,"1,775",
74,ไรท์มุ้งมิ้งงุงิ,นิยาย Boy Love Lovely Room,2,“ชาติข้าขอมิมีสิ่งพรากข้าและเจ้าไปจากกัน” นัมจิน,2,จบ,3.0,https://cdn.readawrite.com/articles/2216/2215420/thumbnail/,2,"นิยายรัก,นิยายแฟนตาซี,นิยายวาย,ดราม่า",นภาดล #นัมจิน,122,นภาดล,นัมจิน,kittragran,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/354788/637117512364352421-story.jpg,5,"วาย,เจ้าของโรงบาล,เพลย์บอย,เลขา",เลขา ผอ. โรงบาล  #นัมจิน,423,เลขาผอโรงบาล
75,♡โบ๊ะ บ๊ะ♡,นิยาย Boy Love Secret Room,1,เรื่องเต็มอยู่ในจอยนะ,1,จบ,1.0,https://cdn.readawrite.com/articles/2282/2281366/thumbnail/,1,"นัมจิน,#namjin,Jin,Boy love / Yaoi / ชายรักชาย",เพื่อนซี้ที่รัก♡#นัมจิน(ฉากncที่ถูกตัดออก),36,เพื่อนซี้ที่รัก,นัมจิน,1st_Roren,นิยาย y,3,,3,https://cdn-th.tunwalai.net/files/story/197371/636433245504537105-story.jpg,30,numjin monjin นัมจิน นัมจุน ซอกจิน,[Fic] Forever... [Numjin Ft.BTS] #นัมจิน,"1,775",
76,♡โบ๊ะ บ๊ะ♡,นิยาย Boy Love Secret Room,1,เรื่องเต็มอยู่ในจอยนะ,1,จบ,1.0,https://cdn.readawrite.com/articles/2282/2281366/thumbnail/,1,"นัมจิน,#namjin,Jin,Boy love / Yaoi / ชายรักชาย",เพื่อนซี้ที่รัก♡#นัมจิน(ฉากncที่ถูกตัดออก),36,เพื่อนซี้ที่รัก,นัมจิน,kittragran,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/354788/637117512364352421-story.jpg,5,"วาย,เจ้าของโรงบาล,เพลย์บอย,เลขา",เลขา ผอ. โรงบาล  #นัมจิน,423,เลขาผอโรงบาล
77,ladyjairan,นิยาย Boy Love Lovely Room,1,"""เป็นแค่เพื่อนกันนั้นแหละ ดีสุดแล้ว"" ""เพื่อนกันเค้าเอากันด้วยหรอวะ""",21,จบ,2.0,https://cdn.readawrite.com/articles/2065/2064657/thumbnail/,1,"18+,Boy Love/Yaoi,ดราม่า,แอบรักเพื่อน",Just friends #แค่เพื่อนสนิท,361,,แค่เพื่อนสนิท,Stamp,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/323422/637064094953390211-story.jpg,9,"แค่เพื่อนสนิท,เนียลอง",#แค่เพื่อนสนิท | เนียลอง,182,
78,ladyjairan,นิยาย Boy Love Lovely Room,1,"""เป็นแค่เพื่อนกันนั้นแหละ ดีสุดแล้ว"" ""เพื่อนกันเค้าเอากันด้วยหรอวะ""",21,จบ,2.0,https://cdn.readawrite.com/articles/2065/2064657/thumbnail/,1,"18+,Boy Love/Yaoi,ดราม่า,แอบรักเพื่อน",Just friends #แค่เพื่อนสนิท,361,,แค่เพื่อนสนิท,ladyjairan,นิยาย y,0,,2,https://cdn-th.tunwalai.net/files/story/485101/637380172835228172-story.jpg,14,แค่เพื่อนสนิท ดราม่า,Just friends #แค่เพื่อนสนิท,"1,111",
79,ถั่วน้อย,นิยาย Boy Love Secret Room,18,"""มึงท้อง"" ""ไม่ได้ท้อง"" ""ก็​มึงท้อง"" ""ก็​ผมรุ่นน้อง""",80,จบ,4.0,https://cdn.readawrite.com/articles/2158/2157032/thumbnail/,9,"Mpreg,Yaoi",รุ่นน้องก็ท้องได้ [Mpreg]​ #ก็​มึงท้องก็ผมรุ่นน้อง,"1,926",รุ่นน้องก็ท้องได้,ก็,ถั่ว​น้อย​,นิยาย y,7,,4,https://cdn-th.tunwalai.net/files/story/493520/637407839026103437-story.jpg,48,ก็มมึงท้องก็ผมรุ่นน้อง,รุ่นน้องก็ท้องได้ [Mpreg]​ #ก็​มึงท้องก็ผมรุ่นน้อง,"2,815",รุ่นน้องก็ท้องได้
80,CinnaMee,นิยาย Boy Love Lovely Room,91,คุณควรลืมความเชื่อที่ว่าสตอล์กเกอร์เป็นบุคคลที่โรคจิตและน่ากลัวสุดๆไปเลย! เพราะสตอล์กเกอร์ที่ผมกำลัง,219,จบ,13.0,https://cdn.readawrite.com/articles/2166/2165324/thumbnail/,50,"สตอล์กโซคิ้วท์,เหยี่ยวยิ้ม,นิยายวาย,นิยายโรแมนติก,18+,Boy Love/Yaoi",#สตอล์กโซคิ้วท์,"6,196",,สตอล์กโซคิ้วท์,ชินนามี (CinnaMee.),นิยาย y,128,,13,https://cdn-th.tunwalai.net/files/story/291978/636941208831085689-story.jpg,107,สตอล์กเกอร์ น่ารัก เหยี่ยว ยิ้ม,#สตอล์กโซคิ้วท์,"16,890",
81,พาพา,นิยาย Boy Love Secret Room,263,"""บอสมีอารมณ์กับผ้าลูกไม้เหรอครับ?""",811,จบ,15.0,https://cdn.readawrite.com/articles/2167/2166652/thumbnail/,147,"Boy Love/Yaoi,18+,Erotic,นิยายวาย",Lace of love #ภูมิแพ้ลูกไม้,"36,379",,ภูมิแพ้ลูกไม้,อ่านอีกครั้งเพื่อความแน่ใจ,นิยาย y,75,จบ,16,https://cdn-th.tunwalai.net/files/story/459379/637333272907389141-story.jpg,139,,(end) Lace of Love #ภูมิแพ้ลูกไม้,"96,312",
82,หญิงแม่,นิยาย Boy Love Secret Room,5,อกหัก กินเหล้า แล้วผมก็เสียตัว แถมเสียให้ใครก็ไม่รู้!!,19,จบ,1.0,https://cdn.readawrite.com/articles/2175/2174149/thumbnail/,4,"วาย,นิยายวาย,นิยาย18+,18+,NC,วิศวะ,หล่อลากดิน",พี่อย่าดื้อนะครับ #เหนือรบ,164,พี่อย่าดื้อนะครับ,เหนือรบ,หญิงแม่,นิยาย y,2,,1,https://cdn-th.tunwalai.net/files/story/491868/637403276433282429-story.jpg,2,"นิยายวาย,18,วิศวะ,มหาลัย",พี่ครับอย่าดื้อนะครับ #เหนือรบ,344,พี่ครับอย่าดื้อนะครับ
83,karinrumpa,นิยาย Boy Love Secret Room,"1,358",ทศกัณฐ์อย่างเขามีตั้งสิบหน้า ยี่สิบมือ กับแค่กวางป่าตัวเดียวคิดว่าจะหนีเขาพ้นอย่างงั้นเหรอ!!,"2,485",จบ,19.0,https://cdn.readawrite.com/articles/2184/2183201/thumbnail/,333,,#อุ่นใจใกล้กัณฐ์ Tossakan the Series,"91,886",,อุ่นใจใกล้กัณฐ์,karinrumpa,นิยาย y,685,,20,https://cdn-th.tunwalai.net/files/story/492637/637422219196106765-story.jpg,402,,#อุ่นใจใกล้กัณฐ์ Tossakan The Series,"97,571",
84,Rosesarin_,นิยาย Boy Love Lovely Room,"1,095","""มามี๊ขา เมื่อไหร่มามี๊จะมีแฟนสักทีคะ น้องเรนอยากมีพ่อแล้วค่ะ"" คำพูดของลูกสาววัยสามขวบทำให้ผมตัดสินใ","3,552",จบ,9.0,https://cdn.readawrite.com/articles/2146/2145901/thumbnail/,464,"NCT,แจเตนล์,แจเตน,jaeten,Mpreg,ท้องได้",After all #เพราะแทนคุณ >Mpreg,"95,631",,เพราะแทนคุณ,Rosesarin_,นิยาย y,2,,0,https://cdn-th.tunwalai.net/files/story/489888/637396393605563387-story.jpg,15,"mpreg, NCT, Jaeten, แจเตนล์, แจเตน",After all #เพราะแทนคุณ >Mpreg<,923,
85,Yoboseyo,นิยาย Boy Love Lovely Room,"1,129",เรื่องของเรื่องมันเกิดขึ้นด้วยความที่ตั้งใจให้มันเกิด ตอนแรกคิดว่าคงไม่ได้เสียหายอะไรหรอกที่จะทำอะไร,"3,097",จบ,35.0,https://cdn.readawrite.com/articles/2148/2147912/thumbnail/,438,"Mpreg,Boy Love/Yaoi,18+,นิยายรัก,นิยายวาย,ตลก,นิยายโรแมนติก,นิยายแฟนตาซี",#ฟินน์ที่เเปลว่าอาทิตย์ [Mpreg],"269,165",,ฟินน์ที่เเปลว่าอาทิตย์,Yoboseyo,นิยาย y,380,จบ,35,https://cdn-th.tunwalai.net/files/story/489945/637434133538919635-story.jpg,362,#ฟินน์ที่เเปลว่าอาทิตย์,#ฟินน์ที่เเปลว่าอาทิตย์ [Mpreg],"524,568",
86,Ubaba(ยูบาบ้า),นิยาย Boy Love Secret Room,31,ลืมตาอีกทีเขาก็พบว่าถูกย้อนเวลากลับมา 7 ปีก่อนที่ตัวเองจะถูกฆ่าตาย,77,จบ,3.0,https://cdn.readawrite.com/articles/2155/2154677/thumbnail/,15,"มาเฟีย,นิยายวาย,Boy Love/Yaoi,18+,นิยายรัก,นิยายโรแมนติก,เกิดใหม่",The queen #คุณจอมที่รัก,942,,คุณจอมที่รัก,Ubaba(ยูบาบ้า),นิยาย y,2,,3,https://cdn-th.tunwalai.net/files/story/490418/637398217165411512-story.jpg,24,"มาเฟีย, เกิดใหม่, Yaoi, วาย, นิยายวาย",The queen #คุณจอมที่รัก,633,
87,RindadaRin,นิยาย Boy Love Secret Room,301,ไม่รู้ตั้งแต่เมื่อไหร่ ที่ร่างกายของผมเชื่อฟังเขา,764,จบ,26.0,https://cdn.readawrite.com/articles/2202/2201352/thumbnail/,105,"bdsm,roleplay,Daddy",Mr.Black  his Baby #สัตว์เลี้ยงของคุณเชนทร์ {BDSM},"36,192",,สัตว์เลี้ยงของคุณเชนทร์,RindadaRin,นิยาย y,91,,26,https://cdn-th.tunwalai.net/files/story/282541/637410975274726355-story.jpg,86,มิสเตอร์แบล็ก,"#สัตว์เลี้ยงของคุณเชนทร์ [18+ , BDSM]","27,091",
88,เหมยฮวาพันปี(เวินเจินยี่),นิยาย Boy Love Secret Room,13,Rewriteนะจ๊ะ,60,จบ,1.0,https://cdn.readawrite.com/articles/2224/2223677/thumbnail/,5,วั่งเซี่ยน,ม๊าครับปะป๊าไปไหน#วั่งเซี่ยน,778,ม๊าครับปะป๊าไปไหน,วั่งเซี่ยน,ใบเงิน,นิยาย y,0,จบ,20,https://cdn-th.tunwalai.net/files/story/464799/637321822412624770-story.jpg,3,วั่งเซี่ยน,เพื่อนเหี้ยไร กูอยากเป็นผัว!!#วั่งเซี่ยน [✖️ยังไม่แก้คำผิด❌],"1,535",เพื่อนเหี้ยไรกูอยากเป็นผัว
89,อี้ป๋อกับจ้านเกอของเขา,นิยาย Boy Love Secret Room,26,mpreg #วั่งเซี่ยน,79,จบ,6.0,https://cdn.readawrite.com/articles/2198/2197774/thumbnail/,9,"ป๋อจ้าน,Bozhan ป๋อจ้าน,ป๋อตี้จ้านเกอ,วั่งเซี่ยน,หลานวั่งจีxเว่ยอู๋เซี่ยน,ฟิควั่งเซี่ยน,ปรมจารย์ลัทธิมาร",เคียงใจ #วั่งเซี่ยน,"1,530",เคียงใจ,วั่งเซี่ยน,ใบเงิน,นิยาย y,0,จบ,20,https://cdn-th.tunwalai.net/files/story/464799/637321822412624770-story.jpg,3,วั่งเซี่ยน,เพื่อนเหี้ยไร กูอยากเป็นผัว!!#วั่งเซี่ยน [✖️ยังไม่แก้คำผิด❌],"1,535",เพื่อนเหี้ยไรกูอยากเป็นผัว
90,V_Breeze,นิยาย Boy Love Secret Room,0,ผมเป็นคนติดของหวานอย่างหนัก จึงต้องมีเจ้าโหลอมยิ้มอยู่ข้างเตียงเสมอ,4,จบ,1.0,https://cdn.readawrite.com/articles/2226/2225195/thumbnail/,0,,lollipop #อมยิ้มข้างเตียง,110,,อมยิ้มข้างเตียง,V_Breeze,นิยาย y,1,,1,https://cdn-th.tunwalai.net/files/story/496205/637414743453501156-story.jpg,1,"อมยิ้ม, sextoy",lollipop #อมยิ้มข้างเตียง,229,
91,Der Quñter,นิยาย Boy Love Lovely Room,173,การเมคเฟรนด์แม่งไม่ควรใช้ ยิ่งกับเพื่อนสนิทยิ่งไม่ควร เพราะเมคไปแล้วสุดท้ายแม่งก็ได้กันเอง,356,จบ,6.0,https://cdn.readawrite.com/articles/2225/2224718/thumbnail/,69,"นิยายวาย,เมะxเมะ,พระเอกยันเดเระ,เพื่อนสนิท,ลูอิสไม่เมคเฟรนด์",โจทย์รักฉบับเพื่อนสนิท #ลูอิสไม่เมคเฟรนด์,"7,752",โจทย์รักฉบับเพื่อนสนิท,ลูอิสไม่เมคเฟรนด์,Jaxin Quince,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/501910/637432514197614546-story.jpg,0,"นิยายวาย,พระเอกยันเดเระ,ต่างประเทศ,ลูอิสไม่เมคเฟรนด์",โจทย์รักฉบับเพื่อนสนิท #ลูอิสไม่เมคเฟรนด์,185,โจทย์รักฉบับเพื่อนสนิท
92,มาจะกล่าวบทไป,นิยาย Boy Love Lovely Room,108,‘ปรานต์’ คือสปายที่ถูกส่งเข้าคิงส์คลับเพื่อตีสนิทว่าที่อัศวินอย่าง’ สิงห์’ แ,309,จบ,2.0,https://cdn.readawrite.com/articles/2229/2228131/thumbnail/,61,"18+,Boy Love/Yaoi,นิยายรัก,นิยายวาย,มาเฟีย,คิงส์คลับ,สปาย,คลับ",Joker’s Trap #ระวังหลงปรานต์,"1,538",,ระวังหลงปรานต์,มาจะกล่าวบทไป,นิยาย y,5,,5,https://cdn-th.tunwalai.net/files/story/496405/637415408165060551-story.jpg,6,#yaoi #คิงส์คลับ #BL #มาเฟีย #คลับ #ระวังหลงปรานต์ #สปาย,Joker’s Trap #ระวังหลงปรานต์,852,
93,เด็กหญิงไม้ขีด,นิยาย Boy Love Lovely Room,0,พี่ครับๆ กินไก่เป็นเก๊าท์ งั้นกินเค้ามั้ยค้าบ ไม่เป็นเก๊าท์ แต่เป็นเรานะค้าบ,1,จบ,1.0,https://cdn.readawrite.com/articles/2254/2253227/thumbnail/,0,,#nojPeach งดกินไก่ หันมากินพีช,178,,งดกินไก่หันมากินพีช,เด็กหญิงไม้ขีด,นิยาย y,0,,1,https://cdn-th.tunwalai.net/files/story/498423/637420821252853853-story.jpg,0,กินพีช งดๆนะไก่ #nojpeach,#nojPeach งดกินไก่ หันมากินพีช,147,
94,ณคุณ,นิยาย Boy Love Secret Room,"5,008",เพราะผลข้างเคียงจากการทดลองยาทำให้อัลฟ่าอย่างเซเวียส 'ฮีท' มีวิธีเดียวที่จะหยุดความอยากเจียนคลั่งได้,"11,895",จบ,6.0,https://cdn.readawrite.com/articles/2256/2255830/thumbnail/,"2,372","omegaverse,AlphaXAlpha,เมะxเมะ,Boy Love/Yaoi,18+,Mpreg,นิยายวาย,SM",Heathens Alpha x Alpha #คุกทดลองอัลฟ่า,"298,381",,คุกทดลองอัลฟ่า,nakhun,นิยาย y,15,,6,https://cdn-th.tunwalai.net/files/story/500646/637427912170780263-story.jpg,42,"omegaverse,AlphaXAlpha,เมะxเมะ,Mpreg,20+,18+,NC20+",[NC20+] Heathens Alpha x Alpha #คุกทดลองอัลฟ่า,"5,185",
95,เกิดกันยา.,นิยาย Boy Love Secret Room,16,"เรื่องสั้น , pwp",61,จบ,8.0,https://cdn.readawrite.com/articles/2272/2271542/thumbnail/,6,"Boy Love/Yaoi,18+,นิยายวาย,PWP,ShortStory,shortfic","#ลัทธิคนบาป.,♡(คลังเรื่องสั้น)","5,520",,ลัทธิคนบาป,เกิดกันยา.,นิยาย y,6,,8,https://cdn-th.tunwalai.net/files/story/499855/637425056737534042-story.jpg,30,"PWP,นิยายวาย,เรื่องสั้น,Nc,ShortStory","#ลัทธิคนบาป.,♡(คลังเรื่องสั้น)","17,871",
